independent_unit_id	cohort_role	method	epsilon	tau	branch	witness	score	n_estimable	spearman	aurc	oracle_aurc	random_aurc	normalized_excess_aurc	retained_loss_at_80pct_coverage	retained_loss_at_90pct_coverage
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	0.2174480486435772	0.21043110351339966	0.18837211553435512	0.21555991527646268	0.8063274577497045	0.21224427716361877	0.21411143720446996
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500.0	0.21736843971930656	0.2104278453291063	0.18837211553435512	0.21555991527646268	0.8062003779407754	0.21218262280650182	0.21411143720446996
ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	-0.07969331082378314	0.21448492468983948	0.18837211553435512	0.21555991527646268	0.9733040822842187	0.21389550998398732	0.2125825344136179
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	-0.46677884034615125	0.22690051139288603	0.1883339085228231	0.21563795376113185	1.4065042774890109	0.22371369252927	0.21973458869681162
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	-0.4139562639805618	0.2255085901961349	0.1883339085228231	0.21563795376113185	1.3579143158448423	0.22287452218003723	0.21935661503541892
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500.0	-0.41341445040642244	0.22549535887132705	0.1883339085228231	0.21563795376113185	1.3573940676546359	0.22287943640623617	0.219342654760696
ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	-0.07679024109547142	0.21443196869155573	0.1883339085228231	0.21563795376113185	0.969213050502529	0.21385035564976013	0.21256454470264977
ST_E15_5_S1_S2	legacy_replication	uot	0.25	2.0	main21	heldout_expression_loss	endpoint_response	1500.0	0.49393123641388287	0.2028057159217767	0.18833102528315981	0.21552876015305672	0.5514809485012994	0.20551818266507993	0.2093414701947145
ST_E15_5_S1_S2	legacy_replication	uot	0.25	2.0	main21	heldout_expression_loss	finite_response_h001	1500.0	0.47247037532016684	0.2034512398540186	0.18833102528315981	0.21552876015305672	0.5755240573873392	0.2060008721431251	0.2099714766034848
ST_E15_5_S1_S2	legacy_replication	uot	0.25	2.0	main21	heldout_expression_loss	local_reference	1500.0	0.47227798945688426	0.20345434344452656	0.18833102528315981	0.21552876015305672	0.5756279172100467	0.20605973518724127	0.2099714766034848
ST_E15_5_S1_S2	legacy_replication	uot	0.25	2.0	main21	heldout_expression_loss	source_boundary_proximity	1500.0	-0.07954703187844168	0.21444151064129086	0.18833102528315981	0.21552876015305672	0.9729394570654404	0.21385219497709956	0.21253938201296432
Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	0.13013415015922936	0.2037634086877621	0.17450144403964807	0.2099155148654267	0.7048385670012771	0.20565727372785525	0.20846444793483276
Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	0.13394803007653608	0.20330190342351073	0.17450144403964807	0.2099155148654267	0.6970161777579491	0.20489561213118934	0.20733151260470895
Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500.0	0.134081315469661	0.20328898618687846	0.17450144403964807	0.2099155148654267	0.6965884940019434	0.20489561213118934	0.20733151260470895
Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	0.06638370090219457	0.19972993514339749	0.17450144403964807	0.2099155148654267	0.704814029711633	0.19817532278773842	0.198824626218024
Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	-0.44505302052986784	0.22546249447625816	0.17318113269103586	0.20895526508437645	1.372645283107126	0.2211537193227334	0.21579537708436033
Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	-0.3499918809232668	0.22250505727367592	0.17318113269103586	0.20895526508437645	1.305583729161273	0.21907330099530742	0.21502683560262417
Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500.0	-0.34915432854712514	0.22248470888789518	0.17318113269103586	0.20895526508437645	1.304856479390335	0.21907330099530742	0.21499565886909816
Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	0.057218421251654564	0.19870529210784943	0.17318113269103586	0.20895526508437645	0.7081139162332236	0.19711390170600795	0.1977440699400042
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	main21	heldout_expression_loss	endpoint_response	1500.0	0.4028549469674921	0.18965730408084588	0.17429177548720692	0.20976476593449342	0.4451379487562728	0.19115184625126125	0.19544123636531668
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	main21	heldout_expression_loss	finite_response_h001	1500.0	0.3988478678124864	0.18993077296824398	0.17429177548720692	0.20976476593449342	0.45021366994399054	0.19149414456733554	0.1958525408495517
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	main21	heldout_expression_loss	local_reference	1500.0	0.39882517091320013	0.18993272002230377	0.17429177548720692	0.20976476593449342	0.45002022806824826	0.19149414456733557	0.19585254084955175
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	main21	heldout_expression_loss	source_boundary_proximity	1500.0	0.0650676352656288	0.19957159828521326	0.17429177548720692	0.20976476593449342	0.7052917182009696	0.19801035935658112	0.19865425156380878
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	0.18544089130706282	0.3403973064208423	0.31813977211721656	0.3458910317156193	0.8138544823170545	0.34169214450186625	0.3439702079295528
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	0.19208329959257758	0.34018024330956403	0.31813977211721656	0.3458910317156193	0.8059409968742914	0.34133677741966395	0.34381369867270184
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500.0	0.1921203716090541	0.3401795341987994	0.31813977211721656	0.3458910317156193	0.8059134367931216	0.34133677741966395	0.34381369867270184
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	-0.10312223711224908	0.34759582650718834	0.31813977211721656	0.3458910317156193	1.0541420888644897	0.34578045334387786	0.34559633815865165
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	-0.3176041571574032	0.351908392724664	0.31558432074779985	0.34350919988343553	1.287088577915313	0.3489365386967092	0.3455810174702179
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	-0.3209750475444656	0.351927139700995	0.31558432074779985	0.34350919988343553	1.287736271372375	0.34891068903365446	0.34551147338672916
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500.0	-0.3210006457780648	0.35192819307193646	0.31558432074779985	0.34350919988343553	1.2877759481511712	0.3489106890336545	0.345541013950984
spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	-0.104828515242399	0.34523065129451863	0.31558432074779985	0.34350919988343553	1.0488897155837795	0.34342767250681816	0.3431362316682424
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	endpoint_response	1500.0	0.36628700368311273	0.33421338848177684	0.31783843127196476	0.34562019638253494	0.6048116347185262	0.3363551883951793	0.3398922578104404
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	finite_response_h001	1500.0	0.36519938186639195	0.33425008990239613	0.31783843127196476	0.34562019638253494	0.6061252605667882	0.33644709926736927	0.33973821492105793
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	local_reference	1500.0	0.3651906867514163	0.33425133894892933	0.31783843127196476	0.34562019638253494	0.6061700633446006	0.33644709926736927	0.33973821492105793
spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	source_boundary_proximity	1500.0	-0.10333928757143734	0.34732681128413184	0.31783843127196476	0.34562019638253494	1.0534741521916502	0.3455129850073384	0.34531761897337543
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	0.34724711625838905	0.30854398640454916	0.2761332167025929	0.33996705736499144	0.4941808446146019	0.3083717295798156	0.31872507783528864
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	0.365670429344932	0.3073746015398414	0.2761332167025929	0.33996705736499144	0.47732152707393366	0.3078639228722861	0.3175802615140202
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500.0	0.36587961521578594	0.30737177592197373	0.2761332167025929	0.33996705736499144	0.47727750517168377	0.3077128123449971	0.3175802615140202
spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	0.24973725327005597	0.3232819956509747	0.2761332167025929	0.33996705736499144	0.7329489326513344	0.3243063450159428	0.3311885806008432
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	-0.5605241249972023	0.3658693220500148	0.27165070890788734	0.33701696460793856	1.3991486787883027	0.35828131227541304	0.3484538132955121
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	-0.547633899713355	0.36368785469300036	0.27165070890788734	0.33701696460793856	1.3549773319861966	0.35358818789233626	0.3455684098775841
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500.0	-0.5476060339232025	0.36367531004448567	0.27165070890788734	0.33701696460793856	1.354720253047063	0.3534348261202265	0.34556840987758397
spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	0.24127592053916802	0.32021097443666724	0.27165070890788734	0.33701696460793856	0.7397595309160176	0.32113928465123187	0.32804438692063753
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	endpoint_response	1500.0	0.548879260280362	0.2929757214362742	0.27503788106911864	0.3391082887811398	0.33240131862341377	0.29615176099313484	0.313465960497317
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	finite_response_h001	1500.0	0.5761504644093858	0.29204601983136164	0.27503788106911864	0.3391082887811398	0.3158210564580138	0.29548018194241416	0.3136272504388443
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	local_reference	1500.0	0.5764625765481957	0.29203397336115205	0.27503788106911864	0.3391082887811398	0.3156058619393439	0.29548018194241416	0.3136272504388443
spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	source_boundary_proximity	1500.0	0.2480759120358575	0.3224211382208584	0.27503788106911864	0.3391082887811398	0.7342933017518486	0.3234240186956019	0.33030218175991966
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	0.43904876224389433	0.20444510185241394	0.18715582366096403	0.23355740329230035	0.37124076732900363	0.20356150768450648	0.21128348307288153
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	0.47135450104644494	0.2031526618340628	0.18715582366096403	0.23355740329230035	0.34317139062136626	0.20240754107345982	0.2107575475601573
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500.0	0.4717408443292642	0.2031452504272766	0.18715582366096403	0.23355740329230035	0.34302002266206966	0.20240754107345982	0.2107575475601573
spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	-0.006715135387183879	0.23041211090601937	0.18715582366096403	0.23355740329230035	0.9681861197105326	0.230563338343065	0.2303433535615067
spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	-0.2776014709339871	0.24417330496011236	0.18588818385197642	0.2330566265830178	1.206371397811012	0.2414323517548782	0.23774966687899085
spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	-0.30007122314276585	0.24487886013708357	0.18588818385197642	0.2330566265830178	1.2287715762325497	0.24219135688153676	0.23738939237147721
spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500.0	-0.300626853611935	0.24488567860587251	0.18588818385197642	0.2330566265830178	1.2290204644035503	0.24219135688153676	0.2374873992440598
spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	-0.005973055137515865	0.22996438983280704	0.18588818385197642	0.2330566265830178	0.9699633309182666	0.23017108530843747	0.22991983727159238
spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	endpoint_response	1500.0	0.7804156712958539	0.19194317963517948	0.18691073413917683	0.23340633210641243	0.11113140452180115	0.19299459576585504	0.2082969975153101
spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	finite_response_h001	1500.0	0.8004140801840357	0.19137843117346276	0.18691073413917683	0.23340633210641243	0.09866127598004112	0.192508668349131	0.2083166832522036
spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	local_reference	1500.0	0.8006036251571669	0.19137884675554429	0.18691073413917683	0.23340633210641243	0.09867209649598341	0.192508668349131	0.2083166832522036
spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	source_boundary_proximity	1500.0	-0.007181112291095401	0.23028774188621431	0.18691073413917683	0.23340633210641243	0.968882581719348	0.23044153622129782	0.23021172394992045
spatialDLPFC::Br6423	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	0.44293963330650377	0.24632951847284174	0.22773681295348874	0.2782660482795364	0.46170897608567285	0.24708576592181775	0.26334136962105414
spatialDLPFC::Br6423	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	0.4640165760073671	0.24529605888046663	0.22773681295348874	0.2782660482795364	0.43790474111665467	0.24659101530436536	0.26237825418448957
spatialDLPFC::Br6423	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500.0	0.46424158410737076	0.24528568927458963	0.22773681295348874	0.2782660482795364	0.4376812003069791	0.24659101530436534	0.26237825418448957
spatialDLPFC::Br6423	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	0.12398799068798735	0.2722267923075218	0.22773681295348874	0.2782660482795364	0.8796082878422589	0.2752541466655598	0.2761174519451119
spatialDLPFC::Br6423	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	-0.5086215736095883	0.3061507929444592	0.223383633116566	0.27688907059681367	1.417361954968591	0.29902272857702683	0.28890176273009927
spatialDLPFC::Br6423	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	-0.47565684251415224	0.3039651107765031	0.223383633116566	0.27688907059681367	1.3385078777800723	0.29657599502566007	0.28722403230084
spatialDLPFC::Br6423	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500.0	-0.4756879589724262	0.30395303040903854	0.223383633116566	0.27688907059681367	1.3380397135844775	0.29657599502566007	0.28722403230084
spatialDLPFC::Br6423	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	0.10640761532702682	0.270765684127159	0.223383633116566	0.27688907059681367	0.8927604482667226	0.2735508285388612	0.27451836405498287
spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	endpoint_response	1500.0	0.5207676198967199	0.23889109844516304	0.22623821781125125	0.2771653116491038	0.465794311849886	0.2438664784491777	0.2600373832325936
spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	finite_response_h001	1500.0	0.5511256956114203	0.23821416491920708	0.22623821781125125	0.2771653116491038	0.4403701201944538	0.24364318548365993	0.26000406696669587
spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	local_reference	1500.0	0.5514131019613787	0.2382056128474208	0.22623821781125125	0.2771653116491038	0.44005494071106643	0.2436431854836599	0.25998508405600873
spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	source_boundary_proximity	1500.0	0.11911749118450377	0.27114685182635967	0.22623821781125125	0.2771653116491038	0.8829277022793978	0.274113532142614	0.2749910511087043
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	0.38424483744215	0.19693809176453023	0.1812327239728428	0.22181111383833294	0.3895960978855242	0.1939753940597665	0.20392398244277882
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	0.39075805811469255	0.1965135155791093	0.1812327239728428	0.22181111383833294	0.3795903476881335	0.19333396616286708	0.2034113740862552
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500.0	0.3908581861591939	0.19650818407283088	0.1812327239728428	0.22181111383833294	0.3794887186270328	0.19333396616286708	0.2034113740862552
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	-0.0012650902181829057	0.21735430233793823	0.1812327239728428	0.22181111383833294	0.9199618659042177	0.2165513433991439	0.21867918120021473
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	-0.6342130338724595	0.24309972185583995	0.18015216562673214	0.22174651866957457	1.5195977636436657	0.23632012669176383	0.22902097370762453
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	-0.6275409864626607	0.24265627639401924	0.18015216562673214	0.22174651866957457	1.5070433390611888	0.2361412750052727	0.22883819023459195
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500.0	-0.6275843838152817	0.2426598746314151	0.18015216562673214	0.22174651866957457	1.5071299934514641	0.2361412750052727	0.22883819023459193
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	-0.002911225426267816	0.21742075716057876	0.18015216562673214	0.22174651866957457	0.9248296549277701	0.21659981879084617	0.21865092131647595
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	endpoint_response	1500.0	0.7210145657842515	0.18615395016921757	0.1809821110315389	0.22169490522785146	0.15294981725967893	0.18752359458912346	0.20156303429961786
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	finite_response_h001	1500.0	0.7421365876162613	0.18576864675476873	0.1809821110315389	0.22169490522785146	0.14068478099188694	0.18738358249736042	0.2015377358443039
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	local_reference	1500.0	0.7423760668338075	0.18576548693985323	0.1809821110315389	0.22169490522785146	0.14057543164166555	0.18732778413154344	0.20153773584430387
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	source_boundary_proximity	1500.0	-0.0020241933117693955	0.2172700644246804	0.1809821110315389	0.22169490522785146	0.9211146060484664	0.21646305735771101	0.21857484313076275
spatialDLPFC::Br6471	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	0.3266059567137586	0.364170900877793	0.32671197731473794	0.3982138253505969	0.5210867810760529	0.35655241748171584	0.3742784649966291
spatialDLPFC::Br6471	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	0.37543795530575796	0.3611443613864395	0.32671197731473794	0.3982138253505969	0.47859941608549417	0.3532605237907602	0.37398652123145065
spatialDLPFC::Br6471	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500.0	0.3760106755603003	0.3611017755927608	0.32671197731473794	0.3982138253505969	0.4780113543906822	0.3532605237907602	0.37398652123145065
spatialDLPFC::Br6471	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	0.15638630932165448	0.38613350746253616	0.32671197731473794	0.3982138253505969	0.8284666035003614	0.390386881288885	0.3939914331916794
spatialDLPFC::Br6471	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	-0.5329555897580399	0.4361536586695539	0.32839381156853975	0.40164507143955264	1.464534950454813	0.4280185786298678	0.41463617917465007
spatialDLPFC::Br6471	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	-0.48867989363550834	0.43292016726615584	0.32839381156853975	0.40164507143955264	1.4177990247786219	0.42306661417479585	0.4115404042122923
spatialDLPFC::Br6471	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500.0	-0.48843870952831536	0.43289341887223054	0.32839381156853975	0.40164507143955264	1.4174138962180232	0.42306661417479585	0.4115404042122924
spatialDLPFC::Br6471	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	0.17202492807574854	0.38838466578505626	0.32839381156853975	0.40164507143955264	0.816470364275776	0.39290753334081857	0.39707114744967875
spatialDLPFC::Br6471	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	endpoint_response	1500.0	0.5859053199579201	0.3471844554767722	0.32679694255716896	0.39842758552837576	0.2861957123530905	0.34565565740453774	0.369605559880713
spatialDLPFC::Br6471	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	finite_response_h001	1500.0	0.637453620201609	0.34385116714702413	0.32679694255716896	0.39842758552837576	0.2392352957563385	0.3446492975634985	0.36984156174506677
spatialDLPFC::Br6471	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	local_reference	1500.0	0.6379997342221042	0.34382459195992565	0.32679694255716896	0.39842758552837576	0.238848444894751	0.34464929756349855	0.36984156174506677
spatialDLPFC::Br6471	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	source_boundary_proximity	1500.0	0.1577638844420932	0.38624845127322627	0.32679694255716896	0.39842758552837576	0.8273912593790274	0.390526101735705	0.39417914098980034
spatialDLPFC::Br6522	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	0.2946018393785953	0.14210142749400967	0.12475405496903837	0.1720672170753329	0.36603869665435085	0.1357285207912997	0.1509928757513233
spatialDLPFC::Br6522	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	0.31076018789341686	0.14159410790517024	0.12475405496903837	0.1720672170753329	0.35546618482460257	0.13435770043665324	0.15059815598422704
spatialDLPFC::Br6522	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500.0	0.31108830537258014	0.14159026530999264	0.12475405496903837	0.1720672170753329	0.3553844113285559	0.13435770043665324	0.15059815598422702
spatialDLPFC::Br6522	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	0.0015600134157170778	0.168619639622227	0.12475405496903837	0.1720672170753329	0.9362402898792597	0.16956213521100155	0.16998560207725877
spatialDLPFC::Br6522	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	-0.6021333022814677	0.19987201528012474	0.12333828981362333	0.1731180809619315	1.5315443307146719	0.19260327498345203	0.18292833223576138
spatialDLPFC::Br6522	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	-0.534783647459399	0.19689841087558926	0.12333828981362333	0.1731180809619315	1.4698871009030794	0.19053670166030895	0.18209817977272993
spatialDLPFC::Br6522	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500.0	-0.5341945698642533	0.19686445913310988	0.12333828981362333	0.1731180809619315	1.469183700218106	0.19054149719376584	0.18209817977272996
spatialDLPFC::Br6522	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	0.00036088699257651874	0.16966577946011085	0.12333828981362333	0.1731180809619315	0.9382376264522851	0.17068544649859457	0.1710517705464692
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	endpoint_response	1500.0	0.5115173153410291	0.1348882376098472	0.12427793912087022	0.17192508347409616	0.22665163919625647	0.1308773611197657	0.14792050482712638
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	finite_response_h001	1500.0	0.5596523482899327	0.133672577749832	0.12427793912087022	0.17192508347409616	0.20132303252064146	0.13041053415122444	0.14790705693535988
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	local_reference	1500.0	0.5602254152112958	0.13365602622945855	0.12427793912087022	0.17192508347409616	0.20100197840858075	0.13041053415122444	0.14790705693535988
spatialDLPFC::Br6522	primary_expansion	uot	0.25	2.0	main21	heldout_expression_loss	source_boundary_proximity	1500.0	0.0007610545228605714	0.16850090644368493	0.12427793912087022	0.17192508347409616	0.9370248390058706	0.1694496354346256	0.169855946236694
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	0.33420810231471215	0.2811833973343136	0.25920463625973433	0.3063232395002068	0.4698374462009245	0.27894536052267616	0.2851699348642287
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	0.34562040427573526	0.2805979685042764	0.25920463625973433	0.3063232395002068	0.45739786800069715	0.27836046533912134	0.28466558776627954
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500.0	0.34576410211737874	0.2805972877692784	0.25920463625973433	0.3063232395002068	0.457389022667565	0.27836046533912134	0.28466558776627954
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	0.07552918428617511	0.2988517582199032	0.25920463625973433	0.3063232395002068	0.8146003922194059	0.2970126165591509	0.29921540343050196
spatialDLPFC::Br8325	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500.0	-0.7224083548481578	0.3348296535927996	0.25796962188606776	0.3061087303739305	1.5895565936834344	0.3270101357889621	0.3170505399247555
spatialDLPFC::Br8325	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	finite_response_h001	1500.0	-0.7451506049558245	0.3365042961653548	0.25796962188606776	0.3061087303739305	1.6268847021654365	0.3284334795104487	0.31818131995441357
spatialDLPFC::Br8325	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500.0	-0.745406701069645	0.3365202925879206	0.25796962188606776	0.3061087303739305	1.627241689441927	0.32847686951838406	0.31818131995441357
spatialDLPFC::Br8325	primary_expansion	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500.0	0.08141972144379632	0.29815607761267265	0.25796962188606776	0.3061087303739305	0.8080129363568538	0.2963021007259665	0.2986901063380636
