dataset,pair_type,biological_pair_id,direction,pair_id,independent_unit_id,method,epsilon,tau,grid_role,arm,stage,intervention,solver_iterations,converged,runtime_seconds,peak_memory_mb,memory_measurement,solver_last_error,row_mass_l1,col_mass_l1
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,row_softmax,0.5,,epsilon_scan,N,full_endpoint,I_EXPR,1,True,0.060437399999500485,386.65625,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,row_softmax,0.5,,epsilon_scan,N,matched_fd,I_EXPR,1,True,0.058158599997113924,386.65625,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,row_softmax,0.5,,epsilon_scan,N,full_endpoint,I_SPATIAL,1,True,0.04678140000032727,403.82421875,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,row_softmax,0.5,,epsilon_scan,N,matched_fd,I_SPATIAL,1,True,0.0733351999988372,403.82421875,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,shared,base,NONE,200,True,10.823193199998059,301.96875,process_rss_after_solve,1.7763568394002505e-15,5.728924279413405e-16,1.3079815008865125e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,R,full_endpoint,I_EXPR,200,True,10.956147600001714,404.9765625,process_rss_after_solve,1.7763568394002505e-15,8.05995895025724e-16,1.327171879339506e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,R,matched_fd,I_EXPR,200,True,10.503215600001568,404.9765625,process_rss_after_solve,1.7763568394002505e-15,5.397158414632841e-16,1.3071141391485241e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,R,full_endpoint,I_SPATIAL,200,True,10.870380599997588,490.81640625,process_rss_after_solve,1.7763568394002505e-15,7.446300520630444e-16,1.3434349119267885e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,R,matched_fd,I_SPATIAL,200,True,10.841013799999928,490.81640625,process_rss_after_solve,1.7763568394002505e-15,4.871320360977371e-16,1.2312199870745388e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,N,full_endpoint,I_EXPR,200,True,10.819264000001567,576.68359375,process_rss_after_solve,7.638334409421077e-14,3.8116970517421134e-14,1.4918621893400541e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,N,matched_fd,I_EXPR,200,True,11.16572819999783,576.68359375,process_rss_after_solve,1.7763568394002505e-15,5.002508823848117e-16,1.3161130171801538e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,N,full_endpoint,I_SPATIAL,200,True,11.085858200000075,662.51953125,process_rss_after_solve,3.552713678800501e-15,3.859759734048396e-16,1.2833701115710916e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,N,matched_fd,I_SPATIAL,200,True,10.870366800001648,662.51953125,process_rss_after_solve,1.7763568394002505e-15,5.732176885930862e-16,1.3345444541124074e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,shared,base,NONE,200,True,10.789251800000784,301.8046875,process_rss_after_solve,1.7763568394002505e-15,9.454242944073599e-16,1.3985123822890522e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,R,full_endpoint,I_EXPR,200,True,10.850636099999974,404.8125,process_rss_after_solve,1.7763568394002505e-15,6.281867387381013e-16,1.2855385159160626e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,R,matched_fd,I_EXPR,200,True,10.852369399999588,404.8125,process_rss_after_solve,1.7763568394002505e-15,9.626631089498794e-16,1.3897303446919196e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,R,full_endpoint,I_SPATIAL,200,True,11.012856000001193,490.65234375,process_rss_after_solve,1.7763568394002505e-15,1.0147048132291836e-15,1.408703882710416e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,R,matched_fd,I_SPATIAL,200,True,11.133703200001037,490.65234375,process_rss_after_solve,1.7763568394002505e-15,9.45641134841857e-16,1.3750936153633653e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,N,full_endpoint,I_EXPR,200,True,10.981630999998742,576.4921875,process_rss_after_solve,1.7763568394002505e-15,9.873829184825489e-16,1.3698894449354349e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,N,matched_fd,I_EXPR,200,True,10.463100299999496,576.4921875,process_rss_after_solve,3.552713678800501e-15,9.66132555901833e-16,1.3910313872989022e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,N,full_endpoint,I_SPATIAL,200,True,10.472490299998753,662.328125,process_rss_after_solve,3.552713678800501e-15,9.71445146547012e-16,1.4025239303272485e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,N,matched_fd,I_SPATIAL,200,True,10.90398240000286,662.328125,process_rss_after_solve,1.7763568394002505e-15,9.685178006813011e-16,1.402632350544497e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.125,,scale_equivalence,S,full_endpoint,I_EXPR,200,True,10.935920500000066,463.43359375,process_rss_after_solve,1.7763568394002505e-15,9.873829184825489e-16,1.3698894449354349e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.125,,scale_equivalence,S,full_endpoint,I_SPATIAL,200,True,10.896693999999115,497.76953125,process_rss_after_solve,3.552713678800501e-15,9.71445146547012e-16,1.4025239303272485e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,shared,base,NONE,200,True,10.454361200001586,300.8515625,process_rss_after_solve,1.7763568394002505e-15,1.0008270254213691e-15,1.4319058092016057e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,R,full_endpoint,I_EXPR,200,True,10.83460070000001,403.87890625,process_rss_after_solve,0.0,9.602778641704113e-16,1.3761778175358508e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,R,matched_fd,I_EXPR,200,True,10.383385099998122,403.87890625,process_rss_after_solve,3.552713678800501e-15,6.563759952227244e-16,1.268299701373543e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,R,full_endpoint,I_SPATIAL,200,True,10.828067000002193,489.71875,process_rss_after_solve,1.7763568394002505e-15,6.329572282970375e-16,1.2728533504979822e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,R,matched_fd,I_SPATIAL,200,True,10.924664500002109,489.71875,process_rss_after_solve,3.552713678800501e-15,1.0251131540850444e-15,1.4606371667724716e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,N,full_endpoint,I_EXPR,200,True,10.821429999999964,575.55859375,process_rss_after_solve,1.7763568394002505e-15,6.281867387381013e-16,1.2855385159160626e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,N,matched_fd,I_EXPR,200,True,10.899439000000712,575.55859375,process_rss_after_solve,0.0,6.537739100087592e-16,1.2518198283517634e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,N,full_endpoint,I_SPATIAL,200,True,10.973442700000305,661.47265625,process_rss_after_solve,1.7763568394002505e-15,1.0147048132291836e-15,1.408703882710416e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,N,matched_fd,I_SPATIAL,200,True,10.560490399999253,661.47265625,process_rss_after_solve,0.0,6.428234680666556e-16,1.2648302544215895e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,shared,base,NONE,185,True,9.997703599998204,284.4609375,process_rss_after_solve,6.31414331930813e-09,0.20555699268927746,0.20553841969494252
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,R,full_endpoint,I_EXPR,185,True,9.656498799999099,353.1328125,process_rss_after_solve,9.507015619192316e-09,0.3566432950150223,0.35664329501502223
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,R,matched_fd,I_EXPR,185,True,9.93881070000134,353.1328125,process_rss_after_solve,6.342201430697969e-09,0.20693259805621955,0.2068998520825412
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,R,full_endpoint,I_SPATIAL,185,True,10.061401099999784,370.30078125,process_rss_after_solve,7.915069488717563e-09,0.2659773975936271,0.26584441927114477
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,R,matched_fd,I_SPATIAL,185,True,9.964625099997647,370.30078125,process_rss_after_solve,6.320947321114545e-09,0.20578792206171478,0.20576852849816685
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,N,full_endpoint,I_EXPR,185,True,10.160894000000553,387.46875,process_rss_after_solve,9.047218085811437e-09,0.3367915110036296,0.33679151100362925
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,N,matched_fd,I_EXPR,185,True,10.072070199999871,387.46875,process_rss_after_solve,6.335464597384544e-09,0.20670335400612513,0.20667115455654028
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,N,full_endpoint,I_SPATIAL,180,True,9.777174599999853,404.63671875,process_rss_after_solve,8.701173115355232e-09,0.14397835516607965,0.14481743975247613
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,N,matched_fd,I_SPATIAL,185,True,9.371485499999835,404.63671875,process_rss_after_solve,6.292947496433499e-09,0.20441400930870024,0.20441363623604186
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,shared,base,NONE,85,True,4.662196000001131,285.0546875,process_rss_after_solve,3.242384138957277e-09,0.9397608123808439,0.9397608123808439
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,R,full_endpoint,I_EXPR,85,True,4.576636500001769,353.7265625,process_rss_after_solve,3.759613953491225e-09,1.1789098877222908,1.1789098877222912
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,R,matched_fd,I_EXPR,85,True,4.585028800000146,353.7265625,process_rss_after_solve,3.2471483280005486e-09,0.941984172606438,0.9419841726064379
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,R,full_endpoint,I_SPATIAL,85,True,4.64594329999818,370.89453125,process_rss_after_solve,3.6196707853264343e-09,1.101681416552447,1.101681416552447
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,R,matched_fd,I_SPATIAL,85,True,4.7431620999996085,370.89453125,process_rss_after_solve,3.2445282016624333e-09,0.9405948869344992,0.9405948869344993
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,N,full_endpoint,I_EXPR,85,True,4.710284500000853,388.0625,process_rss_after_solve,3.602626641452389e-09,1.1100414616669687,1.1100414616669687
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,N,matched_fd,I_EXPR,85,True,4.7997736999968765,388.0625,process_rss_after_solve,3.245021140685367e-09,0.9411562324883003,0.9411562324883003
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,N,full_endpoint,I_SPATIAL,85,True,4.604484200001025,405.23046875,process_rss_after_solve,3.172837992337918e-09,0.8748368886401792,0.8748012743794356
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,N,matched_fd,I_SPATIAL,85,True,4.6153142000002845,405.23046875,process_rss_after_solve,3.2397702298680997e-09,0.9383735533872188,0.9383735533872188
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.125,1.0,scale_equivalence,S,full_endpoint,I_EXPR,85,True,4.3997311999992235,449.4453125,process_rss_after_solve,3.602626641452389e-09,1.1100414616669687,1.1100414616669687
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.125,1.0,scale_equivalence,S,full_endpoint,I_SPATIAL,85,True,4.249999499999831,449.46875,process_rss_after_solve,3.172837992337918e-09,0.8748368886401792,0.8748012743794356
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,shared,base,NONE,45,True,2.2045723000010184,284.359375,process_rss_after_solve,7.589503248084384e-09,3.112690026001907,3.112690026001907
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,R,full_endpoint,I_EXPR,45,True,2.3545984999982466,353.03125,process_rss_after_solve,8.15451528524136e-09,3.594473443813736,3.5944734438137353
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,R,matched_fd,I_EXPR,45,True,2.4094569999979285,353.03125,process_rss_after_solve,7.594882056594088e-09,3.1171965650910387,3.1171965650910387
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,R,full_endpoint,I_SPATIAL,45,True,2.5209264000004623,370.19921875,process_rss_after_solve,8.100264459187656e-09,3.543448312528293,3.5434483125282936
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,R,matched_fd,I_SPATIAL,45,True,2.526534399999946,370.19921875,process_rss_after_solve,7.593090600721553e-09,3.115530553727838,3.1155305537278384
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,N,full_endpoint,I_EXPR,45,True,2.4716397000011057,387.3671875,process_rss_after_solve,7.871886253951743e-09,3.3558929185257496,3.355892918525749
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,N,matched_fd,I_EXPR,45,True,2.4037504000007175,387.3671875,process_rss_after_solve,7.591316020238992e-09,3.114372658694894,3.1143726586948945
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,N,full_endpoint,I_SPATIAL,45,True,2.5234275000002526,404.53515625,process_rss_after_solve,7.582201533296029e-09,3.0744528283669443,3.074452828366945
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,N,matched_fd,I_SPATIAL,45,True,2.3811625000016647,404.53515625,process_rss_after_solve,7.587716233103947e-09,3.1110266001716838,3.1110266001716838
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,shared,base,NONE,45,True,2.4939597999982652,284.64453125,process_rss_after_solve,6.795715989937889e-09,2.5032480134437325,2.5032480134437325
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,full_endpoint,I_EXPR,45,True,2.4442457999975886,353.31640625,process_rss_after_solve,7.871886253951743e-09,3.3558929185257496,3.355892918525749
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,matched_fd,I_EXPR,45,True,2.5024617000017315,353.31640625,process_rss_after_solve,6.805557006828167e-09,2.5107169367316766,2.5107169367316766
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,full_endpoint,I_SPATIAL,45,True,2.417369000002509,370.484375,process_rss_after_solve,7.582201533296029e-09,3.0744528283669443,3.074452828366945
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,matched_fd,I_SPATIAL,45,True,2.4818943999998737,370.484375,process_rss_after_solve,6.800178198318463e-09,2.5060959432238956,2.5060959432238956
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,full_endpoint,I_EXPR,45,True,2.4111793999982183,387.65234375,process_rss_after_solve,7.543480506910782e-09,3.0993435698848595,3.0993435698848595
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,matched_fd,I_EXPR,45,True,2.4255860000012035,387.65234375,process_rss_after_solve,6.801128549227542e-09,2.507888181862657,2.5078881818626564
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,full_endpoint,I_SPATIAL,45,True,2.3133398000027228,404.8203125,process_rss_after_solve,6.6646279606175085e-09,2.300268423046929,2.3002607164297757
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,matched_fd,I_SPATIAL,45,True,2.1932759000010265,404.8203125,process_rss_after_solve,6.7903549449965794e-09,2.498639468332946,2.4986394683329456
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,shared,base,NONE,185,True,9.961426300000312,284.82421875,process_rss_after_solve,8.678481933088733e-09,0.3157142391016653,0.3157142391016653
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,full_endpoint,I_EXPR,190,True,10.220752000001085,353.49609375,process_rss_after_solve,6.18228934712306e-09,0.3810769403759042,0.3810769403759042
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,matched_fd,I_EXPR,185,True,9.173634700000548,353.49609375,process_rss_after_solve,8.69137295467226e-09,0.3163464589493688,0.3163464589493688
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,full_endpoint,I_SPATIAL,185,True,9.914872400000604,370.6640625,process_rss_after_solve,9.692248781334456e-09,0.3602670385180423,0.36026703851804226
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,R,matched_fd,I_SPATIAL,185,True,9.915815000000293,370.6640625,process_rss_after_solve,8.684248875567846e-09,0.3159486264111241,0.3159486264111241
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,N,full_endpoint,I_EXPR,185,True,10.045856400000048,387.83203125,process_rss_after_solve,9.64955582105631e-09,0.3628150045901701,0.3628150045901701
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,N,matched_fd,I_EXPR,185,True,10.019744500001252,387.83203125,process_rss_after_solve,8.685653085649392e-09,0.31611389511310645,0.3161138951131064
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,N,full_endpoint,I_SPATIAL,185,True,9.822112800000468,405.0,process_rss_after_solve,8.477575086374145e-09,0.2963105819320148,0.2962867415372695
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,5.0,tau_scan,N,matched_fd,I_SPATIAL,185,True,10.04809860000023,405.0,process_rss_after_solve,8.671375617552712e-09,0.31531665097295847,0.3153166509729585
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.1,1.0,interaction_corner,shared,base,NONE,100,True,5.0400750000007974,284.9609375,process_rss_after_solve,4.846224754828654e-09,0.44351336179427825,0.44344179402867795
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.1,1.0,interaction_corner,R,full_endpoint,I_EXPR,100,True,5.409211299996969,353.6328125,process_rss_after_solve,7.258475598348468e-09,0.8140780272000034,0.8140780272000033
