dataset,pair_type,biological_pair_id,direction,pair_id,independent_unit_id,method,epsilon,tau,grid_role,parameter_index,pair_file_id,arm,intervention,score,spearman,top_decile_overlap,raw_mae,reference_mad,nmae,reference_response_median,reference_response_iqr,estimable,spearman_gate_pass,overlap_gate_pass,nmae_gate_pass,gate_pass,claim_status
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,2,DLPFCML_151507_151508,R,I_EXPR,registered_finite_difference_fixed_score,0.998275014344451,0.9933333333333333,0.0004638708439913612,0.007063297924332846,0.06567340765753917,0.05212612853760645,0.0203954781085067,True,True,True,True,True,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,2,DLPFCML_151507_151508,R,I_SPATIAL,matched_finite_difference,0.9702976970211988,0.74,0.07095161876455704,0.06790376800286668,1.0448848547191325,0.3034770938818395,0.13690202115349484,True,True,True,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,2,DLPFCML_151507_151508,R,I_SPATIAL,registered_finite_difference_fixed_score,0.9702976970211988,0.74,0.07095161876455704,0.06790376800286668,1.0448848547191325,0.3034770938818395,0.13690202115349484,True,True,True,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,2,DLPFCML_151507_151508,N,I_EXPR,matched_finite_difference,0.9632814414584185,0.72,0.051133066566526726,0.018406661571456498,2.7779652691512284,0.19019228193734172,0.036759966968036184,True,True,True,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,2,DLPFCML_151507_151508,N,I_EXPR,registered_finite_difference_fixed_score,0.37209766582118486,0.24,0.12817735169602976,0.018406661571456498,6.963639288875524,0.19019228193734172,0.036759966968036184,True,False,False,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,2,DLPFCML_151507_151508,N,I_SPATIAL,matched_finite_difference,0.9758383572614923,0.7533333333333333,0.06334709744245468,0.06744773308074423,0.9392027655936112,0.3082298006992767,0.13457901085164892,True,True,True,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.5,2.0,epsilon_scan,2,DLPFCML_151507_151508,N,I_SPATIAL,registered_finite_difference_fixed_score,0.9663062570250032,0.7333333333333333,0.07411369727945837,0.06744773308074423,1.0988315528816077,0.3082298006992767,0.13457901085164892,True,True,True,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,3,DLPFCML_151507_151508,R,I_EXPR,matched_finite_difference,0.996637794061242,0.9933333333333333,0.0016877604892933734,0.017232207068648454,0.09794221265852898,0.10398606410180837,0.042762621169167625,True,True,True,True,True,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,3,DLPFCML_151507_151508,R,I_EXPR,registered_finite_difference_fixed_score,0.996637794061242,0.9933333333333333,0.0016877604892933734,0.017232207068648454,0.09794221265852898,0.10398606410180837,0.042762621169167625,True,True,True,True,True,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,3,DLPFCML_151507_151508,R,I_SPATIAL,matched_finite_difference,0.5111150716066986,0.30666666666666664,0.17951901182822966,0.07866688836902003,2.282014905510441,0.45625854621428164,0.15847032764342928,True,False,False,False,False,post-review sensitivity analysis; manual cortical-layer extension
