independent_unit_id	pair_id	direction	fold	repeat	model	pair_purity	n_train_available	n_train_selected	n_test	top1	top5	top10	mean_reciprocal_rank	median_true_rank	region_label_accuracy	true_pair_cosine
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	0	mlp64_32	0.0	146	117	69	0.0	0.028985507246376812	0.028985507246376812	0.01767855343251526	145.0	0.17391304347826086	-0.10095737874507904
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	0	mlp128_64_32	0.0	146	117	69	0.014492753623188406	0.014492753623188406	0.043478260869565216	0.03014688399404473	127.0	0.17391304347826086	-0.08638399094343185
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	0	linear32	0.5	146	117	69	0.0	0.014492753623188406	0.028985507246376812	0.020698865938257902	127.0	0.2753623188405797	-0.015527965500950813
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	0	mlp64_32	0.5	146	117	69	0.0	0.028985507246376812	0.028985507246376812	0.024771768936016847	110.0	0.2463768115942029	-0.06654087454080582
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	0	mlp128_64_32	0.5	146	117	69	0.0	0.014492753623188406	0.028985507246376812	0.02617527289337677	110.0	0.37681159420289856	-0.018299955874681473
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	0	linear32	1.0	146	117	69	0.0	0.014492753623188406	0.043478260869565216	0.01967431881357412	92.0	0.2753623188405797	0.009854457341134548
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	0	mlp64_32	1.0	146	117	69	0.0	0.028985507246376812	0.043478260869565216	0.021159020349561287	110.0	0.3188405797101449	0.01210840605199337
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	0	mlp128_64_32	1.0	146	117	69	0.0	0.014492753623188406	0.043478260869565216	0.021769819510599954	98.0	0.37681159420289856	0.038478877395391464
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	1	linear32	0.0	146	117	69	0.014492753623188406	0.028985507246376812	0.08695652173913043	0.04316710525566378	100.0	0.2318840579710145	0.024830780923366547
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	1	mlp64_32	0.0	146	117	69	0.0	0.028985507246376812	0.028985507246376812	0.02288537951129901	124.0	0.2898550724637681	-0.062208618968725204
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	1	mlp128_64_32	0.0	146	117	69	0.0	0.028985507246376812	0.028985507246376812	0.0213137193080227	99.0	0.2898550724637681	-0.07421765476465225
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	1	linear32	0.5	146	117	69	0.0	0.014492753623188406	0.028985507246376812	0.01910898223919728	124.0	0.3333333333333333	-0.02976442500948906
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	1	mlp64_32	0.5	146	117	69	0.0	0.0	0.0	0.012535042304257307	113.0	0.30434782608695654	-0.0657251849770546
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	1	mlp128_64_32	0.5	146	117	69	0.0	0.014492753623188406	0.028985507246376812	0.022238212521730395	100.0	0.2608695652173913	-0.08078540861606598
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	1	linear32	1.0	146	117	69	0.028985507246376812	0.028985507246376812	0.057971014492753624	0.048779609120862225	98.0	0.3188405797101449	0.037703707814216614
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	1	mlp64_32	1.0	146	117	69	0.0	0.014492753623188406	0.014492753623188406	0.017410124282603297	86.0	0.36231884057971014	0.0280427485704422
HER2ST::B	HER2ST_B1_CONTROLLED	forward	1	1	mlp128_64_32	1.0	146	117	69	0.028985507246376812	0.028985507246376812	0.057971014492753624	0.04607051372472769	104.0	0.2753623188405797	0.022052325308322906
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	0	linear32	0.0	143	115	72	0.0	0.0	0.027777777777777776	0.01663350899854062	125.5	0.4444444444444444	-0.030215270817279816
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	0	mlp64_32	0.0	143	115	72	0.013888888888888888	0.041666666666666664	0.08333333333333333	0.039920096144472145	101.0	0.2777777777777778	-0.053316593170166016
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	0	mlp128_64_32	0.0	143	115	72	0.0	0.027777777777777776	0.041666666666666664	0.02621330748336927	96.5	0.25	-0.03924660384654999
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	0	linear32	0.5	143	115	72	0.0	0.027777777777777776	0.041666666666666664	0.02394176656701716	123.0	0.4444444444444444	-0.031419385224580765
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	0	mlp64_32	0.5	143	115	72	0.0	0.0	0.041666666666666664	0.019618214782282612	107.0	0.3194444444444444	-0.02397174760699272
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	0	mlp128_64_32	0.5	143	115	72	0.0	0.013888888888888888	0.041666666666666664	0.017520072959572013	121.5	0.3194444444444444	-0.07260087877511978
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	0	linear32	1.0	143	115	72	0.0	0.027777777777777776	0.06944444444444445	0.029544505387253745	77.5	0.4305555555555556	0.05002177879214287
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	0	mlp64_32	1.0	143	115	72	0.0	0.0	0.013888888888888888	0.01621335301152708	96.5	0.4722222222222222	0.0628562718629837
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	0	mlp128_64_32	1.0	143	115	72	0.0	0.013888888888888888	0.041666666666666664	0.02425085935121401	107.0	0.4305555555555556	0.04357961192727089
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	1	linear32	0.0	143	115	72	0.0	0.0	0.041666666666666664	0.02002945102242184	106.5	0.3472222222222222	-0.0007258200203068554
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	1	mlp64_32	0.0	143	115	72	0.0	0.013888888888888888	0.013888888888888888	0.014929089448032852	113.5	0.3333333333333333	-0.07750144600868225
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	1	mlp128_64_32	0.0	143	115	72	0.013888888888888888	0.013888888888888888	0.027777777777777776	0.02976116509420781	112.5	0.375	-0.045494843274354935
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	1	linear32	0.5	143	115	72	0.0	0.013888888888888888	0.041666666666666664	0.02585186953772911	95.0	0.3472222222222222	0.03210238367319107
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	1	mlp64_32	0.5	143	115	72	0.0	0.0	0.027777777777777776	0.016307705228684344	101.5	0.4722222222222222	-0.02392156794667244
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	1	mlp128_64_32	0.5	143	115	72	0.0	0.027777777777777776	0.041666666666666664	0.022915654003239153	116.0	0.3888888888888889	-0.027683032676577568
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	1	linear32	1.0	143	115	72	0.013888888888888888	0.027777777777777776	0.041666666666666664	0.04173169607883988	66.0	0.6388888888888888	0.05886893719434738
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	1	mlp64_32	1.0	143	115	72	0.0	0.027777777777777776	0.06944444444444445	0.025939617901066258	77.0	0.375	0.07892106473445892
HER2ST::B	HER2ST_B1_CONTROLLED	forward	2	1	mlp128_64_32	1.0	143	115	72	0.0	0.027777777777777776	0.027777777777777776	0.022302899558531084	92.5	0.375	0.08285824209451675
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	0	linear32	0.0	138	111	77	0.0	0.012987012987012988	0.025974025974025976	0.018209799301887035	115.0	0.3246753246753247	0.02300417236983776
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	0	mlp64_32	0.0	138	111	77	0.0	0.03896103896103896	0.06493506493506493	0.0305204868069718	115.0	0.37662337662337664	-0.0037842439487576485
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	0	mlp128_64_32	0.0	138	111	77	0.012987012987012988	0.05194805194805195	0.05194805194805195	0.034324290036473845	130.0	0.38961038961038963	-0.031045034527778625
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	0	linear32	0.5	138	111	77	0.0	0.012987012987012988	0.025974025974025976	0.02195972470315516	98.0	0.38961038961038963	0.05432482436299324
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	0	mlp64_32	0.5	138	111	77	0.0	0.012987012987012988	0.03896103896103896	0.020762673384406405	113.0	0.3246753246753247	0.014282820746302605
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	0	mlp128_64_32	0.5	138	111	77	0.0	0.0	0.012987012987012988	0.015368975930489033	111.0	0.3246753246753247	0.014424892142415047
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	0	linear32	1.0	138	111	77	0.0	0.03896103896103896	0.06493506493506493	0.034791761842991056	57.0	0.23376623376623376	0.11271067708730698
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	0	mlp64_32	1.0	138	111	77	0.0	0.0	0.0	0.014815129300864956	125.0	0.38961038961038963	0.05465710535645485
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	0	mlp128_64_32	1.0	138	111	77	0.0	0.012987012987012988	0.025974025974025976	0.01855788288298053	112.0	0.38961038961038963	0.11857694387435913
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	1	linear32	0.0	138	111	77	0.0	0.03896103896103896	0.05194805194805195	0.02603141552832124	122.0	0.36363636363636365	0.014779583550989628
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	1	mlp64_32	0.0	138	111	77	0.0	0.025974025974025976	0.025974025974025976	0.02124008956927014	132.0	0.3116883116883117	-0.023993095383048058
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	1	mlp128_64_32	0.0	138	111	77	0.0	0.025974025974025976	0.03896103896103896	0.02543694063377573	113.0	0.4025974025974026	-0.028007157146930695
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	1	linear32	0.5	138	111	77	0.0	0.03896103896103896	0.06493506493506493	0.0258768728406856	138.0	0.35064935064935066	0.013453545048832893
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	1	mlp64_32	0.5	138	111	77	0.012987012987012988	0.03896103896103896	0.05194805194805195	0.036105480453763	110.0	0.2857142857142857	0.06314638257026672
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	1	mlp128_64_32	0.5	138	111	77	0.0	0.0	0.03896103896103896	0.014049109160486383	136.0	0.3116883116883117	-0.047086525708436966
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	1	linear32	1.0	138	111	77	0.0	0.03896103896103896	0.05194805194805195	0.032169954410916725	80.0	0.42857142857142855	0.06978695094585419
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	1	mlp64_32	1.0	138	111	77	0.0	0.012987012987012988	0.025974025974025976	0.017212519883252234	105.0	0.24675324675324675	0.08992292732000351
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	0	1	mlp128_64_32	1.0	138	111	77	0.0	0.0	0.025974025974025976	0.01616501992405599	125.0	0.33766233766233766	0.12646453082561493
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	0	linear32	0.0	146	117	69	0.0	0.043478260869565216	0.057971014492753624	0.023469602888988132	103.0	0.2898550724637681	0.030354002490639687
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	0	mlp64_32	0.0	146	117	69	0.0	0.028985507246376812	0.07246376811594203	0.027928160073128573	110.0	0.3333333333333333	0.011670642532408237
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	0	mlp128_64_32	0.0	146	117	69	0.0	0.028985507246376812	0.028985507246376812	0.021454862678009518	132.0	0.37681159420289856	-0.12414494156837463
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	0	linear32	0.5	146	117	69	0.0	0.0	0.028985507246376812	0.01650449747047827	114.0	0.37681159420289856	0.037814993411302567
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	0	mlp64_32	0.5	146	117	69	0.0	0.0	0.014492753623188406	0.016194555057866492	130.0	0.30434782608695654	-0.019012747332453728
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	0	mlp128_64_32	0.5	146	117	69	0.014492753623188406	0.028985507246376812	0.043478260869565216	0.03232920122027828	133.0	0.34782608695652173	-0.06741366535425186
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	0	linear32	1.0	146	117	69	0.014492753623188406	0.028985507246376812	0.057971014492753624	0.032593182424324275	124.0	0.36231884057971014	0.01916487142443657
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	0	mlp64_32	1.0	146	117	69	0.0	0.0	0.0	0.012161315160361317	117.0	0.2608695652173913	-0.0023283325135707855
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	0	mlp128_64_32	1.0	146	117	69	0.0	0.014492753623188406	0.014492753623188406	0.01693667813593398	133.0	0.36231884057971014	-0.0105805778875947
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	1	linear32	0.0	146	117	69	0.0	0.014492753623188406	0.014492753623188406	0.015219087056804375	171.0	0.2898550724637681	-0.03836517781019211
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	1	mlp64_32	0.0	146	117	69	0.0	0.014492753623188406	0.014492753623188406	0.01798805246556154	141.0	0.21739130434782608	-0.02301824279129505
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	1	mlp128_64_32	0.0	146	117	69	0.0	0.0	0.014492753623188406	0.015630484321100622	135.0	0.30434782608695654	-0.09999092668294907
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	1	linear32	0.5	146	117	69	0.0	0.014492753623188406	0.043478260869565216	0.017325222045384173	129.0	0.36231884057971014	-0.010895203799009323
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	1	mlp64_32	0.5	146	117	69	0.0	0.0	0.043478260869565216	0.01748243946311772	145.0	0.30434782608695654	-0.05597465857863426
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	1	mlp128_64_32	0.5	146	117	69	0.0	0.0	0.0	0.012804437164474946	150.0	0.2318840579710145	-0.11380375921726227
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	1	linear32	1.0	146	117	69	0.014492753623188406	0.028985507246376812	0.028985507246376812	0.037277250940814424	129.0	0.3333333333333333	0.0188959501683712
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	1	mlp64_32	1.0	146	117	69	0.0	0.043478260869565216	0.057971014492753624	0.0302865164463501	133.0	0.3333333333333333	0.03638172894716263
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	1	1	mlp128_64_32	1.0	146	117	69	0.0	0.0	0.014492753623188406	0.013452717754441384	132.0	0.2608695652173913	-0.039958544075489044
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	0	linear32	0.0	146	117	69	0.0	0.0	0.043478260869565216	0.019178597884723265	137.0	0.2318840579710145	0.004945563152432442
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	0	mlp64_32	0.0	146	117	69	0.0	0.0	0.014492753623188406	0.013652133787650709	140.0	0.17391304347826086	-0.07255230098962784
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	0	mlp128_64_32	0.0	146	117	69	0.0	0.0	0.028985507246376812	0.015222142033702235	138.0	0.15942028985507245	-0.20361214876174927
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	0	linear32	0.5	146	117	69	0.0	0.0	0.0	0.011480283242530068	138.0	0.13043478260869565	-0.040218181908130646
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	0	mlp64_32	0.5	146	117	69	0.0	0.014492753623188406	0.043478260869565216	0.020811953621843637	112.0	0.057971014492753624	-0.007973209954798222
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	0	mlp128_64_32	0.5	146	117	69	0.0	0.028985507246376812	0.057971014492753624	0.027008345329329136	120.0	0.2028985507246377	-0.06925118714570999
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	0	linear32	1.0	146	117	69	0.014492753623188406	0.043478260869565216	0.10144927536231885	0.050029013288606386	70.0	0.4492753623188406	0.2056899070739746
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	0	mlp64_32	1.0	146	117	69	0.0	0.043478260869565216	0.057971014492753624	0.03212220053562905	74.0	0.10144927536231885	0.17280688881874084
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	0	mlp128_64_32	1.0	146	117	69	0.0	0.0	0.014492753623188406	0.017117377060044722	89.0	0.043478260869565216	0.11998829990625381
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	1	linear32	0.0	146	117	69	0.0	0.028985507246376812	0.043478260869565216	0.02065939291448302	109.0	0.10144927536231885	0.0814170092344284
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	1	mlp64_32	0.0	146	117	69	0.0	0.0	0.043478260869565216	0.018629299978356464	131.0	0.2898550724637681	-0.040279969573020935
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	1	mlp128_64_32	0.0	146	117	69	0.0	0.043478260869565216	0.07246376811594203	0.03018574778685339	107.0	0.4927536231884058	-0.1266140341758728
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	1	linear32	0.5	146	117	69	0.014492753623188406	0.057971014492753624	0.07246376811594203	0.04922314020199609	59.0	0.2753623188405797	0.2034446895122528
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	1	mlp64_32	0.5	146	117	69	0.0	0.0	0.014492753623188406	0.016965089024029625	111.0	0.21739130434782608	0.03053477592766285
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	1	mlp128_64_32	0.5	146	117	69	0.0	0.028985507246376812	0.057971014492753624	0.02844749303735662	116.0	0.13043478260869565	0.01379078347235918
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	1	linear32	1.0	146	117	69	0.0	0.043478260869565216	0.08695652173913043	0.030808690203338804	74.0	0.11594202898550725	0.1201746016740799
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	1	mlp64_32	1.0	146	117	69	0.0	0.0	0.043478260869565216	0.022138904031124375	79.0	0.07246376811594203	0.08317762613296509
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	2	1	mlp128_64_32	1.0	146	117	69	0.0	0.014492753623188406	0.043478260869565216	0.0278141463919508	77.0	0.07246376811594203	0.1939948946237564
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	0	linear32	0.0	85	68	49	0.02040816326530612	0.02040816326530612	0.08163265306122448	0.04843359540887224	58.0	0.8775510204081632	0.029332024976611137
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	0	mlp64_32	0.0	85	68	49	0.02040816326530612	0.061224489795918366	0.10204081632653061	0.060558736082916516	49.0	0.9183673469387755	0.012763791717588902
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	0	mlp128_64_32	0.0	85	68	49	0.0	0.0	0.02040816326530612	0.026895355789839138	57.0	0.9387755102040817	-0.04928158223628998
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	0	linear32	0.5	85	68	49	0.0	0.04081632653061224	0.08163265306122448	0.0414055522716622	58.0	0.9183673469387755	0.04740530252456665
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	0	mlp64_32	0.5	85	68	49	0.02040816326530612	0.061224489795918366	0.10204081632653061	0.06058925588863267	47.0	0.5918367346938775	-0.00907842069864273
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	0	mlp128_64_32	0.5	85	68	49	0.02040816326530612	0.02040816326530612	0.02040816326530612	0.039713293931404055	72.0	0.46938775510204084	-0.12393633276224136
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	0	linear32	1.0	85	68	49	0.0	0.04081632653061224	0.04081632653061224	0.036675406968120085	45.0	0.7959183673469388	0.11722004413604736
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	0	mlp64_32	1.0	85	68	49	0.0	0.02040816326530612	0.02040816326530612	0.026650330968616357	66.0	0.8367346938775511	-0.007060048636049032
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	0	mlp128_64_32	1.0	85	68	49	0.0	0.0	0.0	0.025128839733769198	56.0	0.9591836734693877	0.0011009962763637304
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	1	linear32	0.0	85	68	49	0.0	0.04081632653061224	0.10204081632653061	0.04260573562665744	71.0	0.8775510204081632	0.014248017221689224
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	1	mlp64_32	0.0	85	68	49	0.04081632653061224	0.12244897959183673	0.14285714285714285	0.08924057997265328	64.0	0.9183673469387755	-0.034399084746837616
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	1	mlp128_64_32	0.0	85	68	49	0.04081632653061224	0.04081632653061224	0.061224489795918366	0.0640803839316428	65.0	0.7551020408163265	-0.11350256204605103
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	1	linear32	0.5	85	68	49	0.04081632653061224	0.10204081632653061	0.16326530612244897	0.08162501885865243	63.0	0.8367346938775511	0.05115266144275665
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	1	mlp64_32	0.5	85	68	49	0.02040816326530612	0.061224489795918366	0.08163265306122448	0.0571668954308658	53.0	0.8163265306122449	0.027887940406799316
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	1	mlp128_64_32	0.5	85	68	49	0.0	0.02040816326530612	0.04081632653061224	0.034742066342321395	65.0	0.9795918367346939	-0.06925509124994278
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	1	linear32	1.0	85	68	49	0.02040816326530612	0.10204081632653061	0.24489795918367346	0.07692735733797144	43.0	0.7959183673469388	0.11551074683666229
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	1	mlp64_32	1.0	85	68	49	0.02040816326530612	0.061224489795918366	0.08163265306122448	0.057640559230992726	50.0	0.7551020408163265	0.07244845479726791
HER2ST::C	HER2ST_C1_CONTROLLED	forward	0	1	mlp128_64_32	1.0	85	68	49	0.0	0.0	0.02040816326530612	0.023792385529381156	60.0	0.8979591836734694	-0.01784318871796131
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	0	linear32	0.0	92	74	42	0.023809523809523808	0.047619047619047616	0.07142857142857142	0.05347916016625347	58.0	0.5714285714285714	0.04441669583320618
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	0	mlp64_32	0.0	92	74	42	0.0	0.047619047619047616	0.07142857142857142	0.03580209166573197	75.5	0.5952380952380952	-0.05840287730097771
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	0	mlp128_64_32	0.0	92	74	42	0.0	0.047619047619047616	0.07142857142857142	0.030411138256057457	70.5	0.5	-0.03941933438181877
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	0	linear32	0.5	92	74	42	0.0	0.07142857142857142	0.07142857142857142	0.05233118358675808	49.0	0.5	0.029724912717938423
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	0	mlp64_32	0.5	92	74	42	0.023809523809523808	0.023809523809523808	0.09523809523809523	0.048420099719950004	75.0	0.5238095238095238	-0.06756087392568588
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	0	mlp128_64_32	0.5	92	74	42	0.023809523809523808	0.023809523809523808	0.023809523809523808	0.04109238667138935	68.0	0.5714285714285714	-0.05218559876084328
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	0	linear32	1.0	92	74	42	0.023809523809523808	0.09523809523809523	0.19047619047619047	0.06916002162779138	53.0	0.5	0.06361492723226547
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	0	mlp64_32	1.0	92	74	42	0.047619047619047616	0.09523809523809523	0.11904761904761904	0.08055140556765722	58.5	0.5952380952380952	0.06193525344133377
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	0	mlp128_64_32	1.0	92	74	42	0.023809523809523808	0.07142857142857142	0.09523809523809523	0.060178669471016896	57.0	0.47619047619047616	0.044610559940338135
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	1	linear32	0.0	92	74	42	0.047619047619047616	0.07142857142857142	0.09523809523809523	0.06635329079135659	89.5	0.5952380952380952	-0.06647234410047531
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	1	mlp64_32	0.0	92	74	42	0.023809523809523808	0.047619047619047616	0.09523809523809523	0.05666767492242428	71.5	0.40476190476190477	-0.009655405767261982
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	1	mlp128_64_32	0.0	92	74	42	0.023809523809523808	0.023809523809523808	0.07142857142857142	0.05264139691619149	64.0	0.5476190476190477	-0.015342338010668755
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	1	linear32	0.5	92	74	42	0.0	0.0	0.11904761904761904	0.034295302777096345	60.0	0.5	0.0268394835293293
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	1	mlp64_32	0.5	92	74	42	0.0	0.047619047619047616	0.07142857142857142	0.031142557463841473	56.5	0.5952380952380952	-0.012903953902423382
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	1	mlp128_64_32	0.5	92	74	42	0.023809523809523808	0.14285714285714285	0.14285714285714285	0.07715228979395114	61.5	0.5476190476190477	-0.021151326596736908
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	1	linear32	1.0	92	74	42	0.0	0.07142857142857142	0.09523809523809523	0.04314236652825862	49.5	0.6666666666666666	0.10068992525339127
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	1	mlp64_32	1.0	92	74	42	0.0	0.023809523809523808	0.047619047619047616	0.03937514355813142	48.0	0.5714285714285714	0.06554268300533295
HER2ST::C	HER2ST_C1_CONTROLLED	forward	1	1	mlp128_64_32	1.0	92	74	42	0.0	0.047619047619047616	0.09523809523809523	0.042696350021493176	48.5	0.5952380952380952	0.07891632616519928
HER2ST::C	HER2ST_C1_CONTROLLED	forward	2	0	linear32	0.0	91	73	43	0.0	0.0	0.0	0.018542909439056406	76.0	0.6046511627906976	-0.050130438059568405
HER2ST::C	HER2ST_C1_CONTROLLED	forward	2	0	mlp64_32	0.0	91	73	43	0.0	0.0	0.0	0.02300326681905242	62.0	0.6744186046511628	-0.01598023995757103
HER2ST::C	HER2ST_C1_CONTROLLED	forward	2	0	mlp128_64_32	0.0	91	73	43	0.023255813953488372	0.023255813953488372	0.046511627906976744	0.048919765994104705	55.0	0.7674418604651163	-0.008551160804927349
HER2ST::C	HER2ST_C1_CONTROLLED	forward	2	0	linear32	0.5	91	73	43	0.023255813953488372	0.046511627906976744	0.11627906976744186	0.05802510193016575	57.0	0.7441860465116279	0.0416715182363987
HER2ST::C	HER2ST_C1_CONTROLLED	forward	2	0	mlp64_32	0.5	91	73	43	0.023255813953488372	0.046511627906976744	0.046511627906976744	0.057110071217782846	67.0	0.7209302325581395	0.011947115883231163
HER2ST::C	HER2ST_C1_CONTROLLED	forward	2	0	mlp128_64_32	0.5	91	73	43	0.023255813953488372	0.023255813953488372	0.046511627906976744	0.045618288076876484	62.0	0.6511627906976745	-0.050690069794654846
HER2ST::C	HER2ST_C1_CONTROLLED	forward	2	0	linear32	1.0	91	73	43	0.0	0.046511627906976744	0.11627906976744186	0.05050000245044788	42.0	0.7441860465116279	0.07879148423671722
HER2ST::C	HER2ST_C1_CONTROLLED	forward	2	0	mlp64_32	1.0	91	73	43	0.023255813953488372	0.06976744186046512	0.18604651162790697	0.07219387251138774	55.0	0.7441860465116279	0.0941435694694519
