dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	variant	stage	converged	iterations	seconds	arm	intervention	t
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.0005002999969292432	N	I_SPATIAL	0.00125
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.00047470000572502613	N	I_SPATIAL	0.000625
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.0004729999927803874	N	I_SPATIAL	0.01
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.0005168999923625961	N	I_SPATIAL	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	row_softmax	0.25		her2_oracle	base	True	1	0.0005212999967625365			
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	row_softmax	0.25		her2_oracle	coordinate_response	True	1	0.0004933000018354505	R	I_SPATIAL	0.00125
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	row_softmax	0.25		her2_oracle	coordinate_response	True	1	0.0006641000072704628	R	I_SPATIAL	0.000625
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	row_softmax	0.25		her2_oracle	coordinate_response	True	1	0.0005810000002384186	R	I_SPATIAL	0.01
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	row_softmax	0.25		her2_oracle	coordinate_response	True	1	0.00048650000826455653	R	I_SPATIAL	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	row_softmax	0.25		her2_oracle	coordinate_response	True	1	0.0005833999894093722	N	I_SPATIAL	0.00125
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	row_softmax	0.25		her2_oracle	coordinate_response	True	1	0.0005746000097133219	N	I_SPATIAL	0.000625
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	row_softmax	0.25		her2_oracle	coordinate_response	True	1	0.0005746000097133219	N	I_SPATIAL	0.01
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	row_softmax	0.25		her2_oracle	coordinate_response	True	1	0.00048740000056568533	N	I_SPATIAL	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		baseline	base	True	200	0.1180263999995077			
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		label_free_rigid	base	True	200	0.11294360000465531			
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	0.11079970000719186	R	I_SPATIAL	0.00125
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	0.11638330000278074	R	I_SPATIAL	0.000625
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	0.11993460000667255	R	I_SPATIAL	0.01
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	0.12513300000864547	R	I_SPATIAL	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	0.10548589999962132	N	I_SPATIAL	0.00125
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	0.13811300000816118	N	I_SPATIAL	0.000625
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	0.11117670001112856	N	I_SPATIAL	0.01
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	0.10740609999629669	N	I_SPATIAL	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		her2_oracle	base	True	200	0.11350420000962913			
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		her2_oracle	coordinate_response	True	200	0.11815499998920131	R	I_SPATIAL	0.00125
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		her2_oracle	coordinate_response	True	200	0.10849670000607148	R	I_SPATIAL	0.000625
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		her2_oracle	coordinate_response	True	200	0.1228395000071032	R	I_SPATIAL	0.01
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		her2_oracle	coordinate_response	True	200	0.10577000000921544	R	I_SPATIAL	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		her2_oracle	coordinate_response	True	200	0.11180230000172742	N	I_SPATIAL	0.00125
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		her2_oracle	coordinate_response	True	200	0.1063060000014957	N	I_SPATIAL	0.000625
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		her2_oracle	coordinate_response	True	200	0.1053193999978248	N	I_SPATIAL	0.01
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	balanced_ot	0.25		her2_oracle	coordinate_response	True	200	0.10405400001036469	N	I_SPATIAL	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	baseline	base	True	80	0.04482599999755621			
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	her2_oracle	base	True	80	0.043298399992636405			
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	her2_oracle	coordinate_response	True	80	0.04295089999504853	R	I_SPATIAL	0.00125
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	her2_oracle	coordinate_response	True	80	0.042596200000843965	R	I_SPATIAL	0.000625
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	her2_oracle	coordinate_response	True	80	0.04275439999764785	R	I_SPATIAL	0.01
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	her2_oracle	coordinate_response	True	80	0.04133170000568498	R	I_SPATIAL	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	her2_oracle	coordinate_response	True	80	0.04142100000171922	N	I_SPATIAL	0.00125
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	her2_oracle	coordinate_response	True	80	0.04107619999558665	N	I_SPATIAL	0.000625
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	her2_oracle	coordinate_response	True	80	0.04239370000141207	N	I_SPATIAL	0.01
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	her2_oracle	coordinate_response	True	80	0.042842800001380965	N	I_SPATIAL	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	label_free_rigid	base	True	80	0.04279870000027586			
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	80	0.04261660001066048	R	I_SPATIAL	0.00125
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	80	0.042241399991326034	R	I_SPATIAL	0.000625
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	80	0.04334099999687169	R	I_SPATIAL	0.01
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	80	0.04224719999183435	R	I_SPATIAL	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	80	0.04271139999036677	N	I_SPATIAL	0.00125
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	80	0.04164100000343751	N	I_SPATIAL	0.000625
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	80	0.043039999989559874	N	I_SPATIAL	0.01
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	uot	0.25	2.0	label_free_rigid	coordinate_response	True	80	0.042521099996520206	N	I_SPATIAL	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		baseline	base	True	1	0.0005120000132592395			
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		label_free_rigid	base	True	1	0.0005098999972688034			
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.000489499987452291	R	I_SPATIAL	0.00125
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.0004876999882981181	R	I_SPATIAL	0.000625
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.00048519999836571515	R	I_SPATIAL	0.01
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.0004819999885512516	R	I_SPATIAL	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.0004941999941365793	N	I_SPATIAL	0.00125
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.00048639999295119196	N	I_SPATIAL	0.000625
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.0004856000014115125	N	I_SPATIAL	0.01
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.0004833999992115423	N	I_SPATIAL	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		her2_oracle	base	True	1	0.0004979000077582896			
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		her2_oracle	coordinate_response	True	1	0.00047759999870322645	R	I_SPATIAL	0.00125
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		her2_oracle	coordinate_response	True	1	0.0004757999995490536	R	I_SPATIAL	0.000625
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		her2_oracle	coordinate_response	True	1	0.0005753000004915521	R	I_SPATIAL	0.01
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		her2_oracle	coordinate_response	True	1	0.0004776000132551417	R	I_SPATIAL	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		her2_oracle	coordinate_response	True	1	0.0004951000009896234	N	I_SPATIAL	0.00125
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		her2_oracle	coordinate_response	True	1	0.00047139999514911324	N	I_SPATIAL	0.000625
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		her2_oracle	coordinate_response	True	1	0.0004856000014115125	N	I_SPATIAL	0.01
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	reverse	HER2ST_D1_CONTROLLED__reverse	row_softmax	0.25		her2_oracle	coordinate_response	True	1	0.0004743999888887629	N	I_SPATIAL	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		baseline	base	True	200	0.754238900000928			
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		label_free_rigid	base	True	200	0.7517957999953069			
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	0.7578703000035603	R	I_SPATIAL	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	0.7994338999997126	R	I_SPATIAL	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	0.784340100013651	R	I_SPATIAL	0.01
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	0.7863079000089783	R	I_SPATIAL	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	0.758553400009987	N	I_SPATIAL	0.00125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	0.722357299993746	N	I_SPATIAL	0.000625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	0.7243132000003243	N	I_SPATIAL	0.01
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	0.7309124000021257	N	I_SPATIAL	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	baseline	base	True	80	0.29040149999491405			
