dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	arm	intervention	h_large	h_small	relative_l1_n_estimable	relative_l1_median	relative_l1_q90	relative_l1_mean	relative_l1_maximum
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		R	I_SPATIAL	0.005	0.0025	534	0.0014575835228584726	0.0017321321075167487	0.001454317945677472	0.0018908443995149001
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		R	I_SPATIAL	0.0025	0.00125	534	0.0007278238126982003	0.0008648309413016204	0.0007261178561199737	0.0009439921511548994
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		R	I_SPATIAL	0.00125	0.000625	534	0.0003636360587836647	0.00043210818655339974	0.00036279923806419604	0.0004716387269007647
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		N	I_EXPR	0.02	0.01	534	0.0057364920368136165	0.006824950658514008	0.005725382443787356	0.007567669154287636
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		N	I_EXPR	0.01	0.005	534	0.002883768811358646	0.00343380499760025	0.0028790596360262523	0.003807231688655427
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		N	I_EXPR	0.005	0.0025	534	0.0014457936978806713	0.0017221217875698525	0.0014436554635924796	0.001909466729164994
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		N	I_EXPR	0.0025	0.00125	534	0.0007242133661987481	0.000862498302738067	0.0007228633439332137	0.0009561926417268615
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		N	I_EXPR	0.00125	0.000625	534	0.0003624115939086159	0.00043164826519688417	0.0003616911376049768	0.00047846130923064696
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		N	I_SPATIAL	0.02	0.01	534	0.005862245829372394	0.007001756407851776	0.005858548700716261	0.007754912214294199
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		N	I_SPATIAL	0.01	0.005	534	0.002916586361110433	0.003481336293856448	0.0029123418038274757	0.0038540083134914757
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		N	I_SPATIAL	0.005	0.0025	534	0.001454657538738354	0.0017347263456663127	0.0014519756952041246	0.0019211515523602988
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		N	I_SPATIAL	0.0025	0.00125	534	0.0007264069531093403	0.0008657210564718686	0.0007249433845625049	0.0009591138675306229
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	balanced_ot	0.25		N	I_SPATIAL	0.00125	0.000625	534	0.00036293873963949927	0.00043245092138122644	0.0003622111415745157	0.00047919161868985354
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	R	I_EXPR	0.02	0.01	534	0.0005817075627363515	0.0006503103951692674	0.0005842558634086524	0.0007781076144522141
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	R	I_EXPR	0.01	0.005	534	0.00029076161567379087	0.0003250872005465479	0.0002920484051375963	0.0003891154133108889
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	R	I_EXPR	0.005	0.0025	534	0.00014535776993990893	0.00016252976317734604	0.0001460043430167756	0.00019457356480078854
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	R	I_EXPR	0.0025	0.00125	534	7.267312541412495e-05	8.126142669655464e-05	7.299720880907175e-05	9.729076973933619e-05
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	R	I_EXPR	0.00125	0.000625	534	3.633512648870305e-05	4.062984883948806e-05	3.6497364460143265e-05	4.864638528810876e-05
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	R	I_SPATIAL	0.02	0.01	534	0.006109098415597161	0.007745143202592171	0.006155084130158588	0.008882665438739997
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	R	I_SPATIAL	0.01	0.005	534	0.003037069900476968	0.0038437037090433106	0.003059556438010788	0.004411736853438756
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	R	I_SPATIAL	0.005	0.0025	534	0.0015146112717089118	0.0019151684260230106	0.0015253207085916757	0.002198602059850255
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	R	I_SPATIAL	0.0025	0.00125	534	0.0007563262832168408	0.0009559183792874688	0.0007615506974893967	0.001097487727303822
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	R	I_SPATIAL	0.00125	0.000625	534	0.0003779154877734903	0.00047754335884333464	0.0003804985138665745	0.0005482909521519872
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	N	I_EXPR	0.02	0.01	534	0.004828513012011978	0.0062876648146551585	0.0049893976148137256	0.0076056872392455625
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	N	I_EXPR	0.01	0.005	534	0.002425887681729233	0.0031702819224711945	0.002509881923622816	0.0038295987565412143
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	N	I_EXPR	0.005	0.0025	534	0.0012158804988949552	0.0015918087486785784	0.001258769570015296	0.001921624485260049
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	N	I_EXPR	0.0025	0.00125	534	0.0006086741244552103	0.0007975783051035614	0.0006303464577246716	0.0009625260189791518
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	N	I_EXPR	0.00125	0.000625	534	0.0003045525552921288	0.00039920851123706415	0.0003154142111250542	0.00048169112193953363
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	N	I_SPATIAL	0.02	0.01	534	0.004934191164999803	0.006501779524542485	0.00511305191819827	0.007824126986328894
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	N	I_SPATIAL	0.01	0.005	534	0.0024556112199668875	0.003224073842510746	0.002540792741692938	0.003884333907989491
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	N	I_SPATIAL	0.005	0.0025	534	0.0012235274088267679	0.0016052564618068174	0.0012664977348816088	0.0019353106915690826
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	N	I_SPATIAL	0.0025	0.00125	534	0.0006106978850434184	0.0008009402166602893	0.0006322785563054558	0.0009659444881341102
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	uot	0.25	2.0	N	I_SPATIAL	0.00125	0.000625	534	0.0003050829527739389	0.00040004898921067097	0.0003158972459905398	0.00048254493301536864
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		R	I_EXPR	0.02	0.01	534	0.0007109379363646869	0.0008768549907935927	0.0007099882554400884	0.0014571122191992618
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		R	I_EXPR	0.01	0.005	534	0.0003555756996102288	0.00043886851742520677	0.00035518268137408465	0.0007301521177706479
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		R	I_EXPR	0.005	0.0025	534	0.00017781454863615112	0.0002195448761986942	0.00017763858173176523	0.00036547586126693145
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		R	I_EXPR	0.0025	0.00125	534	8.891480892167026e-05	0.00010980015121659041	8.883111471916017e-05	0.00018283798197111424
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		R	I_EXPR	0.00125	0.000625	534	4.445963473172593e-05	5.4907001322921917e-05	4.441851495276614e-05	9.144401783217985e-05
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		R	I_SPATIAL	0.02	0.01	534	0.005887304456209264	0.007060521419014192	0.005764842019095623	0.007676112260196942
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		R	I_SPATIAL	0.01	0.005	534	0.0029256172272560292	0.0035041763580000397	0.0028663930780185843	0.0038119697878750956
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		R	I_SPATIAL	0.005	0.0025	534	0.001458343401341984	0.0017461515394476795	0.0014292210124875883	0.0018995267842268637
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		R	I_SPATIAL	0.0025	0.00125	534	0.00072805873534566	0.0008716132494191455	0.0007136206260294862	0.0009481515083688991
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		R	I_SPATIAL	0.00125	0.000625	534	0.0003637513137928095	0.00043544206957813706	0.0003565633101787933	0.000473673117586375
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		N	I_EXPR	0.02	0.01	534	0.0058045754803353325	0.006886911815826597	0.005689338099160561	0.007727414748136288
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		N	I_EXPR	0.01	0.005	534	0.002920855104314514	0.0034680298202104005	0.002860561165008277	0.003892414747517487
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		N	I_EXPR	0.005	0.0025	534	0.0014646520358287593	0.0017404731159834715	0.0014342841382650666	0.0019533855720448813
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		N	I_EXPR	0.0025	0.00125	534	0.0007335573730032137	0.0008716642847601331	0.000718146821203705	0.0009784880899902449
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		N	I_EXPR	0.00125	0.000625	534	0.0003671006231341544	0.00043618960184956657	0.0003593250798560388	0.0004896933380417559
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		N	I_SPATIAL	0.02	0.01	534	0.0059538934803554915	0.007078542667183719	0.005818501272159676	0.007959728068111366
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		N	I_SPATIAL	0.01	0.005	534	0.0029587517555362793	0.0035162958907408275	0.002892841542612747	0.003950380323347227
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		N	I_SPATIAL	0.005	0.0025	534	0.0014743224235436792	0.001751928745697199	0.0014423530728454826	0.0019678338592525125
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		N	I_SPATIAL	0.0025	0.00125	534	0.0007358883299336805	0.0008745281867517598	0.0007201639986727159	0.0009820861453097537
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	forward	HER2ST_E1_CONTROLLED	row_softmax	0.25		N	I_SPATIAL	0.00125	0.000625	534	0.0003676671875300037	0.0004369055770945832	0.0003598293794298469	0.0004905928531039423
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		R	I_EXPR	0.02	0.01	427	0.0005712414645056066	0.0009079339768351092	0.0006340083801440666	0.0016455828799864442
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		R	I_EXPR	0.01	0.005	427	0.00028594577937959267	0.0004550592096184239	0.00031749778010112907	0.0008252522094221014
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		R	I_EXPR	0.005	0.0025	427	0.00014305430469624574	0.00022780331801204975	0.0001588725636510015	0.00041324263875599647
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		R	I_EXPR	0.0025	0.00125	427	7.154752161627112e-05	0.00011397017354579608	7.946723217885632e-05	0.00020677563452131242
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		R	I_EXPR	0.00125	0.000625	427	3.577886283825783e-05	5.700222841562551e-05	3.974135746385897e-05	0.00010342638645303007
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		R	I_SPATIAL	0.02	0.01	427	0.005883871690326356	0.00702327545073456	0.005870292743702974	0.007508516977324715
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		R	I_SPATIAL	0.01	0.005	427	0.0029232416938578753	0.0034884097407544934	0.0029182360492376663	0.003727710871368232
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		R	I_SPATIAL	0.005	0.0025	427	0.001458589326164344	0.001738778243072914	0.001454925894035553	0.0018572658189323912
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		R	I_SPATIAL	0.0025	0.00125	427	0.0007281758256027415	0.0008682073846453457	0.0007264196941577168	0.0009269913835815367
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		R	I_SPATIAL	0.00125	0.000625	427	0.0003638086945398334	0.00043379760783566915	0.00036294962309746696	0.0004630860413678453
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		N	I_EXPR	0.02	0.01	427	0.0057383728037958106	0.006795051953414995	0.005727895076878955	0.007410483101752758
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		N	I_EXPR	0.01	0.005	427	0.0028863163103371487	0.0034194936927157914	0.0028803484291501534	0.003731328520875747
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		N	I_EXPR	0.005	0.0025	427	0.0014475827168652956	0.0017150389350903497	0.001444308049382861	0.0018722327866314325
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		N	I_EXPR	0.0025	0.00125	427	0.0007252117712224827	0.0008590496867726598	0.0007231916749682586	0.00093776440727324
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		N	I_EXPR	0.00125	0.000625	427	0.00036296254868081946	0.0004299082403046427	0.000361855814861536	0.00046929494533475664
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		N	I_SPATIAL	0.02	0.01	427	0.005888095136591035	0.006980017673413542	0.005861321915643944	0.007623569551209192
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		N	I_SPATIAL	0.01	0.005	427	0.002923715424048828	0.003467074366393143	0.0029136956976469077	0.0037844717584434007
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	within_section_controlled_combined	HER2ST::E	manual_truth_controlled	reverse	HER2ST_E1_CONTROLLED__reverse	balanced_ot	0.25		N	I_SPATIAL	0.005	0.0025	427	0.0014565459959429918	0.0017273347700335233	0.0014526444983680618	0.0018855060272046106
