cohort_role,method,epsilon,tau,grid_role,arm,intervention,score,claim_status,gate_family,independent_units,median_spearman,median_top_decile_overlap,median_nmae,unit_gate_pass_fraction,spearman_gate_pass,overlap_gate_pass,nmae_gate_pass,gate_pass,witness,median_nex_aurc,median_relative_fixed_qc_gain,positive_unit_fraction,positive_technology_count,leave_one_unit_out_fixed_qc_low,negative_control_pass_fraction,leakage_control_pass_fraction,confound_direction_pass_fraction,sensitivity_external_gate,sensitivity_external_gate_with_controls,registered_gate_status,confirmatory
legacy_replication,uot,0.5,2.0,epsilon_scan,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,3,0.9464517593118932,0.5766666666666667,1.0424487221575869,0.0,True,False,False,False,,,,,,,,,,,,,
legacy_replication,uot,0.5,2.0,epsilon_scan,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,3,0.9559545439797974,0.5533333333333333,1.1720603035137305,0.0,True,False,False,False,,,,,,,,,,,,,
legacy_replication,uot,0.5,2.0,epsilon_scan,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,3,0.9990978627101612,0.97,0.0687232146768841,1.0,True,True,True,True,,,,,,,,,,,,,
legacy_replication,uot,0.5,2.0,epsilon_scan,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,3,0.9990978627101612,0.97,0.0687232146768841,1.0,True,True,True,True,,,,,,,,,,,,,
legacy_replication,uot,0.5,2.0,epsilon_scan,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,3,0.9608476377100612,0.6466666666666667,1.0901538627207352,0.0,True,True,False,False,,,,,,,,,,,,,
legacy_replication,uot,0.5,2.0,epsilon_scan,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,3,0.9608476377100612,0.6466666666666667,1.0901538627207352,0.0,True,True,False,False,,,,,,,,,,,,,
legacy_replication,uot,0.5,5.0,interaction_corner,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,3,0.964843187930306,0.7366666666666666,2.6452756247953437,0.0,True,True,False,False,,,,,,,,,,,,,
legacy_replication,uot,0.5,5.0,interaction_corner,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,3,-0.0784886944394197,0.12,6.958153792250377,0.0,False,False,False,False,,,,,,,,,,,,,
legacy_replication,uot,0.5,5.0,interaction_corner,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,3,0.95190782751459,0.5666666666666667,1.0180795542605967,0.0,True,False,False,False,,,,,,,,,,,,,
legacy_replication,uot,0.5,5.0,interaction_corner,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,3,0.9544473948655088,0.5533333333333333,1.035340360744288,0.0,True,False,False,False,,,,,,,,,,,,,
legacy_replication,uot,0.5,5.0,interaction_corner,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,3,0.9993959179537414,0.9666666666666668,0.062339080291876,1.0,True,True,True,True,,,,,,,,,,,,,
legacy_replication,uot,0.5,5.0,interaction_corner,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,3,0.9993959179537414,0.9666666666666668,0.062339080291876,1.0,True,True,True,True,,,,,,,,,,,,,
legacy_replication,uot,0.5,5.0,interaction_corner,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,3,0.9558036319127254,0.6133333333333333,1.0583491311163065,0.0,True,True,False,False,,,,,,,,,,,,,
legacy_replication,uot,0.5,5.0,interaction_corner,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,3,0.9558036319127254,0.6133333333333333,1.0583491311163065,0.0,True,True,False,False,,,,,,,,,,,,,
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,heldout_loss,0.8437085314166792,0.1208175546938715,1.0,2.0,0.1019002857006672,1.0,1.0,1.0,True,True,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,heldout_loss,0.9410877685352712,-0.027787267304625,0.3333333333333333,1.0,-0.07412498713480804,0.5,1.0,0.6,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,heldout_loss,0.9410877685352712,-0.0025612651564655,0.6666666666666666,1.0,-0.06541449428741394,0.5,1.0,0.6333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,heldout_loss,0.8120860791585136,0.1498631205727049,1.0,2.0,0.1196363278045164,1.0,1.0,0.8333333333333334,True,True,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,heldout_loss,0.8123987041913598,0.1488084757608743,1.0,2.0,0.11897666254337244,1.0,1.0,0.8333333333333334,True,True,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,heldout_loss,0.8123421401136828,0.148820527921184,1.0,2.0,0.1191507390802945,1.0,1.0,0.8333333333333334,True,True,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,heldout_loss,0.9677324408172742,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.8333333333333334,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.933679688705298,0.0497749578431782,0.6666666666666666,1.0,-0.05258340447313295,0.5,1.0,0.6666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.9014363596576348,0.0832286125547098,0.6666666666666666,1.0,0.0358266501026889,0.5666666666666667,1.0,0.6666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.9014363596576348,0.0832286125547098,0.6666666666666666,1.0,0.0358266501026889,0.5666666666666667,1.0,0.6666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.8302368792651584,0.1553672787294715,1.0,2.0,0.07933687190629715,0.7999999999999999,1.0,0.9666666666666667,True,True,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.8298919081727825,0.1557299653055452,1.0,2.0,0.08152911242824659,0.6333333333333333,1.0,0.9666666666666667,True,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.8298919081727825,0.1557299653055452,1.0,2.0,0.08140685350091019,0.6666666666666666,1.0,0.9666666666666667,True,True,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.9839916184637256,0.0,0.0,0.0,0.0,0.09999999999999999,1.0,0.6333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,source_only_open_set,0.8481123639846879,0.14072630448674808,0.6666666666666666,1.0,0.1220169466985775,0.26666666666666666,0.5,0.26666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,source_only_open_set,1.061207712038329,-0.010473680797988452,0.3333333333333333,0.0,-0.109508975594139,0.09999999999999999,0.5,0.2333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,source_only_open_set,1.061977460671697,-0.011429604866425004,0.3333333333333333,0.0,-0.109508975594139,0.06666666666666667,0.5,0.2333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,source_only_open_set,0.9657759852218326,0.04079977876195525,0.6666666666666666,1.0,0.0222305161732043,0.13333333333333333,0.5,0.16666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,source_only_open_set,0.9689667105316586,0.03846684983305,0.6666666666666666,1.0,0.0172073280467011,0.13333333333333333,0.5,0.16666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,source_only_open_set,0.9678985971613292,0.03929090384169815,0.6666666666666666,1.0,0.0175610779910011,0.13333333333333333,0.5,0.16666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,source_only_open_set,1.0495352880680677,0.0,0.0,0.0,0.0,0.06666666666666667,0.5,0.13333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,R,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,heldout_loss,0.8792508276338609,0.0337314305232359,0.6666666666666666,2.0,0.018621459487209047,0.6666666666666666,1.0,0.8333333333333334,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,R,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,heldout_loss,1.0388299034881374,-0.0736621451670436,0.0,0.0,-0.10234477111391274,0.3333333333333333,1.0,0.19999999999999998,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,R,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,heldout_loss,1.0388299034881374,-0.0685963021369777,0.0,0.0,-0.10234477111391274,0.3333333333333333,1.0,0.19999999999999998,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,R,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,heldout_loss,0.8346668860424222,0.1132773886854322,1.0,2.0,0.0824597071434353,0.8333333333333334,1.0,1.0,True,True,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,heldout_loss,0.8924663762763858,0.0416865358321841,0.6666666666666666,1.0,-0.016976202236204597,0.8333333333333334,1.0,0.6333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,R,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,heldout_loss,0.8916591616924923,0.0678884781732679,1.0,2.0,0.050323465168743156,0.8333333333333334,1.0,0.6666666666666666,True,True,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,R,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,heldout_loss,0.9677324408172742,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.8333333333333334,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,R,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.2441899664857796,-0.2657895052174808,0.3333333333333333,1.0,-0.32882678921638187,0.3333333333333333,1.0,0.3333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,R,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.905917643434907,0.0786680403672919,0.6666666666666666,1.0,-0.0114720518114153,0.39999999999999997,1.0,0.6666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,R,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.905917643434907,0.0786680403672919,0.6666666666666666,1.0,-0.0114720518114153,0.39999999999999997,1.0,0.6666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,R,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.2263786535560883,-0.2475839004945553,0.3333333333333333,1.0,-0.30647165919597946,0.3333333333333333,1.0,0.3333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.8717038161097379,0.108111941961658,1.0,2.0,0.09196216154695695,0.5666666666666667,1.0,0.9666666666666667,True,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,R,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.8703585152553476,0.1141158754739825,1.0,2.0,0.07574796394262405,0.7000000000000001,1.0,1.0,True,True,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,R,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.9839916184637256,0.0,0.0,0.0,0.0,0.09999999999999999,1.0,0.6333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,R,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,source_only_open_set,0.8379802210854601,0.147780638195993,0.6666666666666666,1.0,0.0261113604894846,0.26666666666666666,0.5,0.3,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,R,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,source_only_open_set,1.0916001670329312,-0.041317559215514194,0.3333333333333333,0.0,-0.1414312311551676,0.06666666666666667,0.5,0.2333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
legacy_replication,balanced_ot,0.1,,epsilon_scan,R,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,3,,,,,,,,,source_only_open_set,1.0922927692487545,-0.04221448381285364,0.3333333333333333,0.0,-0.1414312311551676,0.06666666666666667,0.5,0.2333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
