dataset,pair_type,biological_pair_id,direction,pair_id,independent_unit_id,method,epsilon,tau,grid_role,arm,stage,intervention,solver_iterations,converged,runtime_seconds,peak_memory_mb,memory_measurement,solver_last_error,row_mass_l1,col_mass_l1
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,uot,0.5,5.0,interaction_corner,R,matched_fd,I_EXPR,100,True,5.11174790000041,352.8515625,process_rss_after_solve,7.430811521658143e-09,0.8311445246041516,0.8311445246041516
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,uot,0.5,5.0,interaction_corner,R,full_endpoint,I_SPATIAL,100,True,5.226358599999912,370.01953125,process_rss_after_solve,7.923627975969794e-09,0.9101609062975826,0.9101609062975826
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,uot,0.5,5.0,interaction_corner,R,matched_fd,I_SPATIAL,100,True,5.5728942999994615,370.01953125,process_rss_after_solve,7.4293904361866225e-09,0.8308112517148428,0.8308112517148429
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,uot,0.5,5.0,interaction_corner,N,full_endpoint,I_EXPR,100,True,5.801707000000533,387.1875,process_rss_after_solve,7.683852665252289e-09,0.8767281619904739,0.876728161990474
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,uot,0.5,5.0,interaction_corner,N,matched_fd,I_EXPR,100,True,5.582540800000061,387.1875,process_rss_after_solve,7.4272730188340574e-09,0.8306041121801251,0.8306041121801249
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,uot,0.5,5.0,interaction_corner,N,full_endpoint,I_SPATIAL,100,True,5.556579799999781,404.35546875,process_rss_after_solve,7.464222129272002e-09,0.82021384405241,0.82021384405241
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,uot,0.5,5.0,interaction_corner,N,matched_fd,I_SPATIAL,100,True,5.6211647000000085,404.35546875,process_rss_after_solve,7.424418413393141e-09,0.8299346194387317,0.8299346194387317
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.1,,epsilon_scan,shared,base,NONE,1,True,0.048709100000451144,284.8203125,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.1,,epsilon_scan,R,full_endpoint,I_EXPR,1,True,0.048245399999359506,353.4921875,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.1,,epsilon_scan,R,matched_fd,I_EXPR,1,True,0.05859280000004219,353.4921875,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.1,,epsilon_scan,R,full_endpoint,I_SPATIAL,1,True,0.05175240000062331,370.66015625,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.1,,epsilon_scan,R,matched_fd,I_SPATIAL,1,True,0.04978029999983846,370.66015625,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.1,,epsilon_scan,N,full_endpoint,I_EXPR,1,True,0.04989279999972496,387.828125,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.1,,epsilon_scan,N,matched_fd,I_EXPR,1,True,0.042011500000626256,387.828125,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.1,,epsilon_scan,N,full_endpoint,I_SPATIAL,1,True,0.05208709999988059,404.99609375,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.1,,epsilon_scan,N,matched_fd,I_SPATIAL,1,True,0.04842280000048049,404.99609375,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.25,,baseline,shared,base,NONE,1,True,0.047391699999934644,284.859375,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.25,,baseline,R,full_endpoint,I_EXPR,1,True,0.048663000000487955,353.53125,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.25,,baseline,R,matched_fd,I_EXPR,1,True,0.05178500000056374,353.53125,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.25,,baseline,R,full_endpoint,I_SPATIAL,1,True,0.040901600000324834,370.69921875,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.25,,baseline,R,matched_fd,I_SPATIAL,1,True,0.05188890000044921,370.69921875,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.25,,baseline,N,full_endpoint,I_EXPR,1,True,0.05392649999976129,387.8671875,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.25,,baseline,N,matched_fd,I_EXPR,1,True,0.05530519999956596,387.8671875,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.25,,baseline,N,full_endpoint,I_SPATIAL,1,True,0.049750199999834877,405.03515625,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.25,,baseline,N,matched_fd,I_SPATIAL,1,True,0.05430220000016561,405.03515625,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.125,,scale_equivalence,S,full_endpoint,I_EXPR,1,True,0.06581230000028881,448.3984375,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.125,,scale_equivalence,S,full_endpoint,I_SPATIAL,1,True,0.05417169999964244,448.3984375,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.5,,epsilon_scan,shared,base,NONE,1,True,0.04714169999988371,285.171875,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.5,,epsilon_scan,R,full_endpoint,I_EXPR,1,True,0.0698078000004898,353.84375,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.5,,epsilon_scan,R,matched_fd,I_EXPR,1,True,0.04506889999993291,353.84375,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.5,,epsilon_scan,R,full_endpoint,I_SPATIAL,1,True,0.051071800000499934,371.01171875,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.5,,epsilon_scan,R,matched_fd,I_SPATIAL,1,True,0.05721010000070237,371.01171875,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.5,,epsilon_scan,N,full_endpoint,I_EXPR,1,True,0.053499799999372044,388.1796875,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.5,,epsilon_scan,N,matched_fd,I_EXPR,1,True,0.049442999999882886,388.1796875,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.5,,epsilon_scan,N,full_endpoint,I_SPATIAL,1,True,0.04422280000017054,405.34765625,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6471_ANT_MID,reverse,SDLPFC_Br6471_ANT_MID__reverse,spatialDLPFC::Br6471,row_softmax,0.5,,epsilon_scan,N,matched_fd,I_SPATIAL,1,True,0.04843780000010156,405.34765625,process_rss_after_solve,,,
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.1,,epsilon_scan,shared,base,NONE,200,True,11.532125700000506,302.49609375,process_rss_after_solve,1.7763568394002505e-15,4.971066960846038e-16,1.3296655443362226e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.1,,epsilon_scan,R,full_endpoint,I_EXPR,200,True,11.260973099999319,405.515625,process_rss_after_solve,1.7763568394002505e-15,8.380882793312949e-16,1.3458201567062567e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.1,,epsilon_scan,R,matched_fd,I_EXPR,200,True,11.000246300000072,405.515625,process_rss_after_solve,1.7763568394002505e-15,4.935288289154016e-16,1.2748049144084561e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.1,,epsilon_scan,R,full_endpoint,I_SPATIAL,200,True,11.141923199999837,491.35546875,process_rss_after_solve,1.7763568394002505e-15,8.606396845189934e-16,1.367937881024961e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.1,,epsilon_scan,R,matched_fd,I_SPATIAL,200,True,11.439718099999482,491.35546875,process_rss_after_solve,0.0,5.775544972830282e-16,1.2681912811562945e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.1,,epsilon_scan,N,full_endpoint,I_EXPR,200,True,11.46010380000007,577.1953125,process_rss_after_solve,5.3290705182007514e-14,2.244612915675015e-14,1.275780696363693e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.1,,epsilon_scan,N,matched_fd,I_EXPR,200,True,11.573140600000443,577.1953125,process_rss_after_solve,1.7763568394002505e-15,4.935288289154016e-16,1.3085236019727553e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.1,,epsilon_scan,N,full_endpoint,I_SPATIAL,200,True,11.461551899999904,663.03515625,process_rss_after_solve,1.7763568394002505e-15,5.743018907655717e-16,1.375418876015111e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.1,,epsilon_scan,N,matched_fd,I_SPATIAL,200,True,11.413083100000222,663.03515625,process_rss_after_solve,1.7763568394002505e-15,4.926614671774132e-16,1.3006089261136111e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.25,,baseline,shared,base,NONE,200,True,11.304684900000211,301.90234375,process_rss_after_solve,0.0,9.650483537293475e-16,1.402632350544497e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.25,,baseline,R,full_endpoint,I_EXPR,200,True,11.23291700000027,404.91015625,process_rss_after_solve,3.552713678800501e-15,6.19079440489223e-16,1.2372915192404577e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.25,,baseline,R,matched_fd,I_EXPR,200,True,11.427744099999472,404.91015625,process_rss_after_solve,3.552713678800501e-15,9.545315926562381e-16,1.3844177540467406e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.25,,baseline,R,full_endpoint,I_SPATIAL,200,True,11.324958599999263,490.75,process_rss_after_solve,3.552713678800501e-15,9.91719727172491e-16,1.4321226496361028e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.25,,baseline,R,matched_fd,I_SPATIAL,200,True,11.480473099999472,490.75,process_rss_after_solve,3.552713678800501e-15,6.203804830962056e-16,1.3308581667259567e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.25,,baseline,N,full_endpoint,I_EXPR,200,True,11.420245399999658,576.58984375,process_rss_after_solve,1.7763568394002505e-15,9.430390496278918e-16,1.3930913714266246e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.25,,baseline,N,matched_fd,I_EXPR,200,True,10.839203999999881,576.58984375,process_rss_after_solve,3.552713678800501e-15,6.014069450777093e-16,1.3286897623809857e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.25,,baseline,N,full_endpoint,I_SPATIAL,200,True,10.995097900000474,662.43359375,process_rss_after_solve,3.552713678800501e-15,9.354496344204932e-16,1.3568790188656088e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.25,,baseline,N,matched_fd,I_SPATIAL,200,True,11.428167799999756,662.43359375,process_rss_after_solve,3.552713678800501e-15,9.915028867379938e-16,1.3967776588130754e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.125,,scale_equivalence,S,full_endpoint,I_EXPR,200,True,11.309783499999867,464.26953125,process_rss_after_solve,1.7763568394002505e-15,9.430390496278918e-16,1.3930913714266246e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.125,,scale_equivalence,S,full_endpoint,I_SPATIAL,200,True,11.33487569999943,498.60546875,process_rss_after_solve,3.552713678800501e-15,9.354496344204932e-16,1.3568790188656088e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.5,,epsilon_scan,shared,base,NONE,200,True,10.771855399999367,304.7734375,process_rss_after_solve,1.7763568394002505e-15,9.687346411157982e-16,1.4006807866340232e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.5,,epsilon_scan,R,full_endpoint,I_EXPR,200,True,11.312155100000382,407.84375,process_rss_after_solve,1.7763568394002505e-15,5.914322850908427e-16,1.2609271266006417e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.5,,epsilon_scan,R,matched_fd,I_EXPR,200,True,11.032399800000348,407.84375,process_rss_after_solve,0.0,6.496539417533143e-16,1.2879237606955307e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.5,,epsilon_scan,R,full_endpoint,I_SPATIAL,200,True,11.21969640000043,493.76953125,process_rss_after_solve,3.552713678800501e-15,9.990923019453923e-16,1.4507709270028535e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.5,,epsilon_scan,R,matched_fd,I_SPATIAL,200,True,11.325302999999622,493.76953125,process_rss_after_solve,0.0,9.591936619979258e-16,1.351783268654927e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.5,,epsilon_scan,N,full_endpoint,I_EXPR,200,True,11.227483100000427,579.7109375,process_rss_after_solve,3.552713678800501e-15,6.19079440489223e-16,1.2372915192404577e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.5,,epsilon_scan,N,matched_fd,I_EXPR,200,True,11.380880499999876,579.7109375,process_rss_after_solve,0.0,9.937797113002134e-16,1.4043670740204739e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.5,,epsilon_scan,N,full_endpoint,I_SPATIAL,200,True,11.280654899999718,665.5703125,process_rss_after_solve,3.552713678800501e-15,9.91719727172491e-16,1.4321226496361028e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,balanced_ot,0.5,,epsilon_scan,N,matched_fd,I_SPATIAL,200,True,11.29248060000009,665.5703125,process_rss_after_solve,0.0,9.58651560911683e-16,1.4027407707617456e-15
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.1,2.0,epsilon_scan,shared,base,NONE,185,True,10.449857199999315,285.4765625,process_rss_after_solve,6.4035634572690014e-09,0.1997052402769522,0.1948215136448596
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.1,2.0,epsilon_scan,R,full_endpoint,I_EXPR,185,True,10.156503499999417,354.1484375,process_rss_after_solve,9.500320530264617e-09,0.3550405890316172,0.35504058903161717
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.1,2.0,epsilon_scan,R,matched_fd,I_EXPR,185,True,10.497771700000158,354.1484375,process_rss_after_solve,6.42924646854226e-09,0.2006359722814982,0.19599480575233352
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.1,2.0,epsilon_scan,R,full_endpoint,I_SPATIAL,185,True,10.478509900000063,371.31640625,process_rss_after_solve,8.03577293595481e-09,0.26058341738325735,0.25962908398903706
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.1,2.0,epsilon_scan,R,matched_fd,I_SPATIAL,185,True,10.219551499999397,371.31640625,process_rss_after_solve,6.410638464515728e-09,0.19994688370000346,0.19506990343112723
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.1,2.0,epsilon_scan,N,full_endpoint,I_EXPR,185,True,10.511194899999282,388.484375,process_rss_after_solve,9.039026416246543e-09,0.33359198825761965,0.33359198825761927
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.1,2.0,epsilon_scan,N,matched_fd,I_EXPR,185,True,10.572545199999695,388.484375,process_rss_after_solve,6.422230747205049e-09,0.20039514489996996,0.19574729117539771
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.1,2.0,epsilon_scan,N,full_endpoint,I_SPATIAL,180,True,10.253345000000081,405.65234375,process_rss_after_solve,9.120563859710273e-09,0.20458811455220213,0.17558755822615785
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.1,2.0,epsilon_scan,N,matched_fd,I_SPATIAL,185,True,9.544144899999992,405.65234375,process_rss_after_solve,6.3850014164756885e-09,0.19903175316352795,0.1939207548454056
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.25,2.0,baseline,shared,base,NONE,85,True,4.780847499999254,286.2265625,process_rss_after_solve,3.2358933310661087e-09,0.9211086842811131,0.9211086842811131
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.25,2.0,baseline,R,full_endpoint,I_EXPR,85,True,4.798709599999711,354.8984375,process_rss_after_solve,3.758845679158185e-09,1.1769136788818635,1.1769136788818635
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.25,2.0,baseline,R,matched_fd,I_EXPR,85,True,4.887378200000057,354.8984375,process_rss_after_solve,3.2403280059156714e-09,0.9234245879487907,0.9234245879487908
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.25,2.0,baseline,R,full_endpoint,I_SPATIAL,85,True,4.787984599999618,372.06640625,process_rss_after_solve,3.6291183391767845e-09,1.0889569718354173,1.088956971835417
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.25,2.0,baseline,R,matched_fd,I_SPATIAL,85,True,4.793362499999603,372.06640625,process_rss_after_solve,3.238092460833286e-09,0.9219898198828813,0.9219898198828813
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.25,2.0,baseline,N,full_endpoint,I_EXPR,85,True,4.893413799999507,389.234375,process_rss_after_solve,3.6007259396342306e-09,1.105758445130656,1.1057584451306561
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.25,2.0,baseline,N,matched_fd,I_EXPR,85,True,4.846297600000071,389.234375,process_rss_after_solve,3.2381475278953076e-09,0.9225500976555917,0.9225500976555917
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.25,2.0,baseline,N,full_endpoint,I_SPATIAL,85,True,4.935401000000638,406.40234375,process_rss_after_solve,3.2287710283185334e-09,0.8628365098676256,0.8628096202310052
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.25,2.0,baseline,N,matched_fd,I_SPATIAL,85,True,4.826180699999895,406.40234375,process_rss_after_solve,3.23366844412476e-09,0.9196774798575544,0.9196774798575542
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.125,1.0,scale_equivalence,S,full_endpoint,I_EXPR,85,True,4.24531350000052,451.00390625,process_rss_after_solve,3.6007259396342306e-09,1.105758445130656,1.1057584451306561
spatialDLPFC,within_donor_adjacent_position,SDLPFC_Br6522_ANT_MID,forward,SDLPFC_Br6522_ANT_MID,spatialDLPFC::Br6522,uot,0.125,1.0,scale_equivalence,S,full_endpoint,I_SPATIAL,85,True,4.738611400000082,451.0078125,process_rss_after_solve,3.2287710283185334e-09,0.8628365098676256,0.8628096202310052
