independent_unit_id	method	metric	max_probability	top2_margin	raw_margin_minus_max	beneficial_margin_effect
HER2ST::A	row_softmax	true_pair_cosine	0.8324795568122688	0.8333967449513233	0.0009171881390545034	0.0009171881390545034
HER2ST::B	row_softmax	true_pair_cosine	0.7840177391070288	0.783036913349608	-0.0009808257574207557	-0.0009808257574207557
HER2ST::C	row_softmax	true_pair_cosine	0.8461799332252387	0.8469855346724295	0.0008056014471908846	0.0008056014471908846
HER2ST::D	row_softmax	true_pair_cosine	0.8385493302324805	0.8389459571184728	0.00039662688599229057	0.00039662688599229057
HER2ST::E	row_softmax	true_pair_cosine	0.7749207364289334	0.7757933042758014	0.0008725678468679554	0.0008725678468679554
HER2ST::F	row_softmax	true_pair_cosine	0.8077377961991428	0.8080882226849364	0.00035042648579364233	0.00035042648579364233
HER2ST::G	row_softmax	true_pair_cosine	0.7939247295331888	0.7956936020670791	0.0017688725338902422	0.0017688725338902422
HER2ST::H	row_softmax	true_pair_cosine	0.777871141365244	0.7785893876192267	0.0007182462539826462	0.0007182462539826462
HER2ST::A	uot	true_pair_cosine	0.831207180459508	0.8329273277505262	0.0017201472910182147	0.0017201472910182147
HER2ST::B	uot	true_pair_cosine	0.7818321447994466	0.7821979026878338	0.00036575788838721923	0.00036575788838721923
HER2ST::C	uot	true_pair_cosine	0.8488112952854348	0.8495416525624714	0.0007303572770366307	0.0007303572770366307
HER2ST::D	uot	true_pair_cosine	0.8383978810155329	0.8386543350161101	0.0002564540005771665	0.0002564540005771665
HER2ST::E	uot	true_pair_cosine	0.7750630765799349	0.7758777983216926	0.0008147217417576735	0.0008147217417576735
HER2ST::F	uot	true_pair_cosine	0.8069202579304474	0.8079370893796692	0.0010168314492218222	0.0010168314492218222
HER2ST::G	uot	true_pair_cosine	0.7936821691820168	0.7961710597939202	0.0024888906119033827	0.0024888906119033827
HER2ST::H	uot	true_pair_cosine	0.7771226340583073	0.7783368928966314	0.001214258838324156	0.001214258838324156
