independent_unit_id	cohort_role	method	epsilon0	tau0	contrast_type	regularization_regime	u	v	alpha	beta	metric	reference_value	comparison_value	contrast
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.0	0.75	0.0	endpoint_response_median	0.4524378554563332	0.4524378554563331	-1.3877787807814457e-16
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.0	0.75	0.0	endpoint_response_q90	0.5772515034327896	0.5772515034327896	1.1102230246251565e-16
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.0	0.75	0.0	h001_response_mean	0.26927603281595325	0.20226630644638544	-0.06700972636956783
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.0	0.75	0.0	h001_response_median	0.26831905424047464	0.20155070383112372	-0.06676835040935089
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.0	0.75	0.0	h001_response_q90	0.31938259459837004	0.23990307622351045	-0.07947951837485959
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.25	0.5625	0.1875	endpoint_response_mean	0.16784787161664327	0.16784787161664327	-2.7755575615628914e-17
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.25	0.5625	0.1875	endpoint_response_median	0.16550430432657343	0.16550430432657337	-8.326672684688674e-17
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.25	0.5625	0.1875	endpoint_response_q90	0.20205325024944196	0.20205325024944198	1.3877787807814457e-17
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.25	0.5625	0.1875	h001_response_mean	0.13437446949246123	0.10098440140545624	-0.03339006808700501
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.25	0.5625	0.1875	h001_response_median	0.1339011235683122	0.10062940291211969	-0.03327172065619252
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.25	0.5625	0.1875	h001_response_q90	0.1593779975531292	0.11977475867275236	-0.039603238880376854
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.5	0.375	0.375	endpoint_response_mean	0.0	5.915884686424398e-16	5.915884686424398e-16
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.5	0.375	0.375	endpoint_response_median	0.0	5.470245919106995e-16	5.470245919106995e-16
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.5	0.375	0.375	endpoint_response_q90	0.0	7.948263097782975e-16	7.948263097782975e-16
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.5	0.375	0.375	h001_response_mean	0.0	5.3908973039537856e-14	5.3908973039537856e-14
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.5	0.375	0.375	h001_response_median	0.0	4.878098758681385e-14	4.878098758681385e-14
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.5	0.375	0.375	h001_response_q90	0.0	7.515859739761697e-14	7.515859739761697e-14
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.75	0.1875	0.5625	endpoint_response_mean	0.11260302047936961	0.11260302047936958	-2.7755575615628914e-17
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.75	0.1875	0.5625	endpoint_response_median	0.11328416745314254	0.11328416745314256	1.3877787807814457e-17
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.75	0.1875	0.5625	endpoint_response_q90	0.13168480268797012	0.13168480268797014	2.7755575615628914e-17
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.75	0.1875	0.5625	h001_response_mean	0.13385085066551586	0.10068838199062993	-0.03316246867488592
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.75	0.1875	0.5625	h001_response_median	0.13342011982483098	0.10036114660022011	-0.03305897322461087
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.75	0.1875	0.5625	h001_response_q90	0.1587530743613862	0.11942147427707359	-0.039331600084312586
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	1.0	0.0	0.75	endpoint_response_mean	0.1952087351915585	0.19520873519155849	-1.3877787807814457e-17
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	1.0	0.0	0.75	endpoint_response_median	0.19600044865995858	0.1960004486599581	-4.85722573273506e-16
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	1.0	0.0	0.75	endpoint_response_q90	0.2242354588382336	0.22423545883823354	-4.163336342344337e-17
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	1.0	0.0	0.75	h001_response_mean	0.2671818276479907	0.20108230230299345	-0.06609952534499729
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	1.0	0.0	0.75	h001_response_median	0.2663556725224163	0.200448112621944	-0.06590755990047233
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	1.0	0.0	0.75	h001_response_q90	0.31688181368239593	0.23848991190600666	-0.07839190177638926
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.0	0.5	0.0	endpoint_response_mean	0.4474215226983263	0.45077628705862105	0.0033547643602947763
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.0	0.5	0.0	endpoint_response_median	0.4524378554563332	0.4544018844819916	0.001964029025658398
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.0	0.5	0.0	endpoint_response_q90	0.5772515034327896	0.5847474358684038	0.00749593243561425
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.0	0.5	0.0	h001_response_mean	0.26927603281595325	0.27311528725901224	0.003839254443058965
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.0	0.5	0.0	h001_response_median	0.26831905424047464	0.2726517473594884	0.004332693119013797
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.0	0.5	0.0	h001_response_q90	0.31938259459837004	0.32201055730883166	0.0026279627104616177
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.25	0.375	0.125	endpoint_response_mean	0.16784787161664327	0.29489673461551796	0.1270488629988747
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.25	0.375	0.125	endpoint_response_median	0.16550430432657343	0.29849304015021966	0.13298873582364623
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.25	0.375	0.125	endpoint_response_q90	0.20205325024944196	0.35092684915114	0.14887359890169802
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.25	0.375	0.125	h001_response_mean	0.13437446949246123	0.2058348534718527	0.07146038397939146
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.25	0.375	0.125	h001_response_median	0.1339011235683122	0.20562814164094498	0.07172701807263276
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.25	0.375	0.125	h001_response_q90	0.1593779975531292	0.24163632948091768	0.08225833192778845
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.5	0.25	0.25	endpoint_response_mean	0.0	0.17262772438775686	0.17262772438775686
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.5	0.25	0.25	endpoint_response_median	0.0	0.17174627394394132	0.17174627394394132
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.5	0.25	0.25	endpoint_response_q90	0.0	0.2057828372115551	0.2057828372115551
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.5	0.25	0.25	h001_response_mean	0.0	0.13887530688797395	0.13887530688797395
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.5	0.25	0.25	h001_response_median	0.0	0.1389644665756433	0.1389644665756433
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.5	0.25	0.25	h001_response_q90	0.0	0.16193475888061173	0.16193475888061173
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.75	0.125	0.375	endpoint_response_mean	0.11260302047936961	0.07991164887473359	-0.03269137160463602
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.75	0.125	0.375	endpoint_response_median	0.11328416745314254	0.07991520829663361	-0.033368959156508934
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.75	0.125	0.375	endpoint_response_q90	0.13168480268797012	0.09366216222885157	-0.03802264045911855
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.75	0.125	0.375	h001_response_mean	0.13385085066551586	0.07274784838525716	-0.061103002280258695
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.75	0.125	0.375	h001_response_median	0.13342011982483098	0.07288455603579555	-0.06053556378903543
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	0.75	0.125	0.375	h001_response_q90	0.1587530743613862	0.08433305234122825	-0.07442002202015793
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	1.0	0.0	0.5	endpoint_response_mean	0.1952087351915585	0.0190177843702131	-0.1761909508213454
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	1.0	0.0	0.5	endpoint_response_median	0.19600044865995858	0.01772292683546179	-0.1782775218244968
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	1.0	0.0	0.5	endpoint_response_q90	0.2242354588382336	0.02537267068050559	-0.19886278815772798
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	1.0	0.0	0.5	h001_response_mean	0.2671818276479907	0.019527433644678897	-0.24765439400331185
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	1.0	0.0	0.5	h001_response_median	0.2663556725224163	0.017947703220280192	-0.24840796930213613
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.5	1.0	0.0	0.5	h001_response_q90	0.31688181368239593	0.026279476158974524	-0.2906023375234214
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.0	0.75	0.0	endpoint_response_mean	0.4474215226983263	0.4490341133323954	0.001612590634069072
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.0	0.75	0.0	endpoint_response_median	0.4524378554563332	0.45342465159460765	0.0009867961382744594
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.0	0.75	0.0	endpoint_response_q90	0.5772515034327896	0.5817229542991367	0.004471450866347038
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.0	0.75	0.0	h001_response_mean	0.26927603281595325	0.27096721354617326	0.0016911807302199822
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.0	0.75	0.0	h001_response_median	0.26831905424047464	0.2701018775547379	0.001782823314263271
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.0	0.75	0.0	h001_response_q90	0.31938259459837004	0.32021437109784623	0.0008317764994761612
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	endpoint_response_mean	0.16784787161664327	0.22688178443085255	0.05903391281420926
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	endpoint_response_median	0.16550430432657343	0.22640320932883762	0.06089890500226418
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	endpoint_response_q90	0.20205325024944196	0.27144197428238603	0.06938872403294405
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	h001_response_mean	0.13437446949246123	0.1698806055406865	0.035506136048225265
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	h001_response_median	0.1339011235683122	0.1693798733611066	0.035478749792794376
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.25	0.5625	0.1875	h001_response_q90	0.1593779975531292	0.2004538222037007	0.04107582465057148
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.5	0.375	0.375	endpoint_response_mean	0.0	0.07674741505395821	0.07674741505395821
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.5	0.375	0.375	endpoint_response_median	0.0	0.07650533432813814	0.07650533432813814
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.5	0.375	0.375	endpoint_response_q90	0.0	0.09090459532775956	0.09090459532775956
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.5	0.375	0.375	h001_response_mean	0.0	0.0693710989548236	0.0693710989548236
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.5	0.375	0.375	h001_response_median	0.0	0.06940372814313722	0.06940372814313722
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.5	0.375	0.375	h001_response_q90	0.0	0.08088219868970623	0.08088219868970623
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	endpoint_response_mean	0.11260302047936961	0.03310209177576043	-0.0795009287036092
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	endpoint_response_median	0.11328416745314254	0.032855670850487025	-0.08042849660265552
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	endpoint_response_q90	0.13168480268797012	0.03947578121817483	-0.09220902146979529
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	h001_response_mean	0.13385085066551586	0.03457846131420156	-0.0992723893513143
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	h001_response_median	0.13342011982483098	0.03409746246376699	-0.09932265736106398
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	0.75	0.1875	0.5625	h001_response_q90	0.1587530743613862	0.04137058607103014	-0.11738248829035604
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	1.0	0.0	0.75	endpoint_response_mean	0.1952087351915585	0.11263070763331604	-0.08257802755824245
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	1.0	0.0	0.75	endpoint_response_median	0.19600044865995858	0.1128425913863646	-0.083157857273594
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	1.0	0.0	0.75	endpoint_response_q90	0.2242354588382336	0.13218878123448047	-0.09204667760375312
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	1.0	0.0	0.75	h001_response_mean	0.2671818276479907	0.13333922701603404	-0.1338426006319567
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	1.0	0.0	0.75	h001_response_median	0.2663556725224163	0.13257217289197526	-0.13378349963044106
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		fixed_v_scale	fixed	0.75	1.0	0.0	0.75	h001_response_q90	0.31688181368239593	0.15929358815292005	-0.15758822552947588
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	endpoint_response_mean	0.4592794173856488	0.4557578304731946	-0.0035215869124541888
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	endpoint_response_median	0.45924990211688527	0.4573884191484947	-0.0018614829683905598
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	endpoint_response_q90	0.576025783113431	0.5726847926502232	-0.003340990463207738
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	h001_response_mean	0.2804042230887853	0.13948269664519664	-0.14092152644358868
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	h001_response_median	0.27905445548174923	0.13815211045608847	-0.1409023450256608
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.0	0.5	0.0	h001_response_q90	0.33559304784628285	0.16702472921128364	-0.16856831863499927
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	endpoint_response_mean	0.29908003251993875	0.1719690288097664	-0.12711100371017237
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	endpoint_response_median	0.29812041360325925	0.1714056505925174	-0.12671476301074183
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	endpoint_response_q90	0.3677156343490299	0.20866459607945187	-0.159051038269578
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	h001_response_mean	0.21148413268528787	0.06967497597409553	-0.14180915671119237
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	h001_response_median	0.21009310802793224	0.0689972417488558	-0.14109586627907644
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.25	0.375	0.125	h001_response_q90	0.2532705891053545	0.08343401543225391	-0.16983657367310057
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	endpoint_response_mean	0.1770879207248321	0.0	-0.1770879207248321
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	endpoint_response_median	0.17596359344693435	0.0	-0.17596359344693435
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	endpoint_response_q90	0.21555731533095357	0.0	-0.21555731533095357
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	h001_response_mean	0.14360521340001864	1.1986022070152483e-14	-0.14360521340000665
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	h001_response_median	0.14195969056862812	8.06142968359021e-15	-0.14195969056862004
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.5	0.25	0.25	h001_response_q90	0.1716014392194804	2.343983683716261e-14	-0.17160143921945697
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	endpoint_response_mean	0.08630441527175484	0.11691273736415424	0.030608322092399408
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	endpoint_response_median	0.08490513103324726	0.11522582599820194	0.03032069496495468
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	endpoint_response_q90	0.103394835279248	0.13781850773483126	0.03442367245558325
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	h001_response_mean	0.07910697144014008	0.06954267830673991	-0.00956429313340016
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	h001_response_median	0.07759169527894445	0.06885723343947028	-0.00873446183947417
HER2ST::A	manual_truth_controlled	row_softmax	0.25		coregularized_minus_fixed	coregularized-fixed	0.5	0.75	0.125	0.375	h001_response_q90	0.09365938647288695	0.08326938371896303	-0.010390002753923926
