dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon0	tau0	channel	regularization_regime	metric	baseline	delta_removal	delta_compensation	delta_joint	delta_interaction
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	fixed	endpoint_response_median	0.0	0.4888056530303514	0.07132967660507226	0.47770077768756525	-0.08243455194785841
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	fixed	endpoint_response_q90	0.0	0.6401558944877827	0.135339135792087	0.6238179797126128	-0.1516770505672569
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	fixed	endpoint_response_mean	0.0	0.48263865178871984	0.08190288245639314	0.47788385167745034	-0.08665768256766264
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	fixed	h001_response_median	0.0	0.28058880145494686	0.0797715571707894	0.3105180991488993	-0.049842259476836986
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	fixed	h001_response_q90	0.0	0.3087364650636298	0.15400385347014522	0.362745120036266	-0.09999519849750899
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	fixed	h001_response_mean	0.0	0.2835851367286664	0.09218261380896786	0.3161954507254424	-0.059572299812191865
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	fixed	uot_endpoint_mass_median	0.0	0.03826212934739565	0.047721611784283746	0.019327948793466904	-0.06665579233821249
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	fixed	uot_endpoint_shape_median	0.0	0.4765149285517039	0.06878213096439686	0.4826975439248964	-0.06259951559120439
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	fixed	uot_endpoint_combined_median	0.0	0.47027707699316357	0.07462870818641397	0.48726025503110193	-0.05764553014847561
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	fixed	uot_h001_mass_median	0.0	0.02349628127271436	0.04839938800543747	0.02619367576522294	-0.04570199351292889
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	fixed	uot_h001_shape_median	0.0	0.28611720926569817	0.07222320254931067	0.30115118079988135	-0.05718923101512749
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	fixed	uot_h001_combined_median	0.0	0.28052520500591105	0.07982192405022456	0.31059380350174903	-0.04975332555438658
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	expression	coregularized	endpoint_response_median	0.0	0.24444906407728828	0.09323070744139164	0.24444906407728828	-0.09323070744139164
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	expression	coregularized	endpoint_response_q90	0.0	0.2947874854247452	0.10978610334434935	0.2947874854247452	-0.10978610334434935
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	expression	coregularized	endpoint_response_mean	0.0	0.24549905888785958	0.09465221909052919	0.24549905888785958	-0.09465221909052919
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	expression	coregularized	h001_response_median	0.0	0.15516938705152228	0.153627852348138	0.3082376972513031	-0.0005595421483571561
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	expression	coregularized	h001_response_q90	0.0	0.18144588121985447	0.17964352990062052	0.3604627970152343	-0.0006266141052406748
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	expression	coregularized	h001_response_mean	0.0	0.15804810656592708	0.1564782462453712	0.3139657328785297	-0.0005606199327685968
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	expression	coregularized	uot_endpoint_mass_median	0.0	0.03393358574722037	0.00979726293395503	0.03393358574722037	-0.00979726293395503
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	expression	coregularized	uot_endpoint_shape_median	0.0	0.21610246685023432	0.08807949773550519	0.21610246685023432	-0.08807949773550519
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	expression	coregularized	uot_endpoint_combined_median	0.0	0.23359180821846115	0.09206433308690179	0.23359180821846115	-0.09206433308690179
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	expression	coregularized	uot_h001_mass_median	0.0	0.01324338616985277	0.013111431890998088	0.02639012974657823	3.5311685727373865e-05
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	expression	coregularized	uot_h001_shape_median	0.0	0.15029261047217374	0.1487998917239086	0.29837779170966994	-0.0007147104864123899
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	expression	coregularized	uot_h001_combined_median	0.0	0.15514114769449386	0.15360109566526353	0.3081074986982138	-0.0006347446615435903
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	coregularized	endpoint_response_median	0.0	0.47770077768756525	0.11851176133300789	0.47770077768756525	-0.11851176133300789
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	coregularized	endpoint_response_q90	0.0	0.6238179797126128	0.13998934640786084	0.6238179797126128	-0.13998934640786084
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	coregularized	endpoint_response_mean	0.0	0.47788385167745034	0.12003237370194562	0.47788385167745034	-0.12003237370194562
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	coregularized	h001_response_median	0.0	0.15580407155126533	0.1542521919814196	0.3105180991488993	0.0004618356162143511
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	coregularized	h001_response_q90	0.0	0.1820505815470307	0.18023682058051863	0.362745120036266	0.00045771790871670937
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	coregularized	h001_response_mean	0.0	0.15861113599738214	0.15703012676818262	0.3161954507254424	0.0005541879598776611
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	coregularized	uot_endpoint_mass_median	0.0	0.019327948793466904	0.007525658824083379	0.019327948793466904	-0.007525658824083379
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	coregularized	uot_endpoint_shape_median	0.0	0.4826975439248964	0.1162137586591229	0.4826975439248964	-0.1162137586591229
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	coregularized	uot_endpoint_combined_median	0.0	0.48726025503110193	0.11980005761045887	0.48726025503110193	-0.11980005761045887
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	coregularized	uot_h001_mass_median	0.0	0.013195970553607418	0.013064998545900822	0.02619367576522294	-6.729333428530035e-05
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	coregularized	uot_h001_shape_median	0.0	0.15097568846761045	0.14947106789594905	0.30115118079988135	0.0007044244363218488
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	spatial	coregularized	uot_h001_combined_median	0.0	0.15583090952137688	0.15427878351471347	0.31059380350174903	0.0004841104656586881
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		expression	fixed	endpoint_response_median	0.0	0.03892228056744821	0.20316697067877185	0.20811440795208547	-0.03397484329413458
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		expression	fixed	endpoint_response_q90	0.0	0.0676048745739766	0.2271836392468593	0.23402796723059557	-0.06076054659024033
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		expression	fixed	endpoint_response_mean	0.0	0.045693777803519194	0.20304615633221498	0.2076283281546486	-0.04111160598108557
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		expression	fixed	h001_response_median	0.0	0.039104069815653036	0.2797112679560191	0.2851341139580637	-0.03368122381360841
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		expression	fixed	h001_response_q90	0.0	0.06861691998551049	0.31739491962515964	0.32467785957710027	-0.06133398003356988
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		expression	fixed	h001_response_mean	0.0	0.04600491311046652	0.28107390522311787	0.28521556914519086	-0.041863249188393514
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		spatial	fixed	endpoint_response_median	0.0	0.4797995233270443	0.039202713602385836	0.48050084550966643	-0.03850139141976369
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		spatial	fixed	endpoint_response_q90	0.0	0.5917518520515784	0.06919033182673914	0.5883091864297766	-0.07263299744854099
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		spatial	fixed	endpoint_response_mean	0.0	0.463062091147032	0.046018416516624853	0.4654047314861897	-0.043675776177467145
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		spatial	fixed	h001_response_median	0.0	0.2818561328324089	0.03910458455128363	0.28716550265606816	-0.03379521472762437
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		spatial	fixed	h001_response_q90	0.0	0.3207322141350098	0.06856186112347852	0.327356166753425	-0.061937908505063324
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		spatial	fixed	h001_response_mean	0.0	0.2834077621619277	0.046008191135192146	0.28753380038890103	-0.04188215290821882
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		expression	coregularized	endpoint_response_median	0.0	0.20811440795208547	0.08485537684395947	0.20811440795208547	-0.08485537684395947
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		expression	coregularized	endpoint_response_q90	0.0	0.23402796723059557	0.09543597119829555	0.23402796723059557	-0.09543597119829555
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		expression	coregularized	endpoint_response_mean	0.0	0.2076283281546486	0.08434435672152511	0.2076283281546486	-0.08434435672152511
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		expression	coregularized	h001_response_median	0.0	0.14349056946357047	0.14206570367115134	0.2851341139580637	-0.0004221591766581101
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		expression	coregularized	h001_response_q90	0.0	0.16354434056862432	0.161920346171721	0.32467785957710027	-0.0007868271632450463
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		expression	coregularized	h001_response_mean	0.0	0.14361210081348402	0.14218599429847048	0.28521556914519086	-0.0005825259667636418
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		spatial	coregularized	endpoint_response_median	0.0	0.48050084550966643	0.10924353268884358	0.48050084550966643	-0.10924353268884358
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.5883091864297766	0.12914566656515827	0.5883091864297766	-0.12914566656515827
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.4654047314861897	0.11071846810431551	0.4654047314861897	-0.11071846810431551
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		spatial	coregularized	h001_response_median	0.0	0.14408203875239833	0.14264645975797532	0.28716550265606816	0.00043700414569450285
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		spatial	coregularized	h001_response_q90	0.0	0.1642164206905941	0.16257928220289322	0.327356166753425	0.0005604638599376599
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		spatial	coregularized	h001_response_mean	0.0	0.14419748961541476	0.14275979141106243	0.28753380038890103	0.0005765193624238385
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		expression	fixed	endpoint_response_median	0.0	0.12188932337162828	0.20288877866683874	0.23494838382764416	-0.08982971821082286
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		expression	fixed	endpoint_response_q90	0.0	0.1489087783921133	0.23360854754942323	0.2751207579963163	-0.10739656794522023
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		expression	fixed	endpoint_response_mean	0.0	0.12027591507607123	0.20730425495828383	0.23688855997376254	-0.09069161006059252
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		expression	fixed	h001_response_median	0.0	0.11030377083845122	0.28234709615609727	0.30711733792478857	-0.08553352906975992
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		expression	fixed	h001_response_q90	0.0	0.13051783479664636	0.329701631878309	0.35846323112108963	-0.1017562355538657
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		expression	fixed	h001_response_mean	0.0	0.1084368035151953	0.2839824903162864	0.30474179956108566	-0.08767749427039606
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		spatial	fixed	endpoint_response_median	0.0	0.4680456010706281	0.10104558155011747	0.47583864999181874	-0.09325253262892683
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		spatial	fixed	endpoint_response_q90	0.0	0.5612838420553331	0.11678040425937516	0.5656586107280265	-0.11240563558668179
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		spatial	fixed	endpoint_response_mean	0.0	0.4546383469972524	0.09935039509215782	0.45942179319490073	-0.0945669488945095
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		spatial	fixed	h001_response_median	0.0	0.28476818737318277	0.11008596277011301	0.30925406783462495	-0.08560008230867083
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		spatial	fixed	h001_response_q90	0.0	0.33234933558625696	0.13016008615629043	0.36083187490940505	-0.10167754683314234
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		spatial	fixed	h001_response_mean	0.0	0.2861950710371755	0.10823090318145337	0.30677522149335806	-0.08765075272527081
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		expression	coregularized	endpoint_response_median	0.0	0.23494838382764416	0.09220318427733647	0.23494838382764416	-0.09220318427733647
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		expression	coregularized	endpoint_response_q90	0.0	0.2751207579963163	0.10729516799427154	0.2751207579963163	-0.10729516799427154
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		expression	coregularized	endpoint_response_mean	0.0	0.23688855997376254	0.09209979089510209	0.23688855997376254	-0.09209979089510209
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		expression	coregularized	h001_response_median	0.0	0.1546037474487259	0.15306818792403015	0.30711733792478857	-0.0005545974479674864
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		expression	coregularized	h001_response_q90	0.0	0.18042369379331166	0.17863133412052082	0.35846323112108963	-0.0005917967927428491
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		expression	coregularized	h001_response_mean	0.0	0.15338911236277272	0.15186537079681395	0.30474179956108566	-0.0005126835985010125
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		spatial	coregularized	endpoint_response_median	0.0	0.47583864999181874	0.11676838910034282	0.47583864999181874	-0.11676838910034282
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.5656586107280265	0.13671913652214931	0.5656586107280265	-0.13671913652214931
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.45942179319490073	0.11507263162940853	0.45942179319490073	-0.11507263162940853
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		spatial	coregularized	h001_response_median	0.0	0.15514805184528307	0.1536017436788711	0.30925406783462495	0.0005042723104707603
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		spatial	coregularized	h001_response_q90	0.0	0.1810096513266252	0.17920571597738624	0.36083187490940505	0.0006165076053936125
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		spatial	coregularized	h001_response_mean	0.0	0.15390254393755345	0.15236863499772618	0.30677522149335806	0.0005040425580784269
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	expression	fixed	endpoint_response_median	0.0	0.0670354732236117	0.1964957954974646	0.2303161627617077	-0.03321510595936861
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	expression	fixed	endpoint_response_q90	0.0	0.12841431488811977	0.21823275378924517	0.2698565943098493	-0.07679047436751563
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	expression	fixed	endpoint_response_mean	0.0	0.07796032027518213	0.19582837214947926	0.2331994805401439	-0.0405892118845175
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	expression	fixed	h001_response_median	0.0	0.06269039508150354	0.2740274328969059	0.2961907633184607	-0.04052706465994871
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	expression	fixed	h001_response_q90	0.0	0.11586972504210372	0.3116540543642264	0.3378495471685508	-0.08967423223777929
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	expression	fixed	h001_response_mean	0.0	0.07193675128646217	0.2753067661416749	0.29761143806186774	-0.04963207936626929
