dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	method	epsilon0	tau0	channel	regularization_regime	metric	baseline	delta_removal	delta_compensation	delta_joint	delta_interaction
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	fixed	endpoint_response_mean	0.0	0.06452472305076488	0.19791290129014086	0.19717105200223678	-0.06526657233866895
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	fixed	endpoint_response_median	0.0	0.05676205249634074	0.20144823574855408	0.19930299285832165	-0.05890729538657319
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	fixed	endpoint_response_q90	0.0	0.10411189369285762	0.22808400447763022	0.22986538021891417	-0.10233051795157368
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	fixed	h001_response_mean	0.0	0.06535413349171362	0.2710046846937213	0.2670176288971799	-0.06934118928825506
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	fixed	h001_response_median	0.0	0.05695251345245216	0.27294488411062007	0.2676670318072233	-0.06223036575584896
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	fixed	h001_response_q90	0.0	0.10437586181521388	0.33037962174916935	0.32815752675678034	-0.10659795680760283
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.444696130336374	0.10244308596965673	0.444696130336374	-0.10244308596965673
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	coregularized	endpoint_response_median	0.0	0.4427374031309793	0.10232123781326928	0.4427374031309793	-0.10232123781326928
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.5888423441522943	0.1284698712906278	0.5888423441522943	-0.1284698712906278
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	coregularized	h001_response_mean	0.0	0.13494035793337805	0.13359514542707795	0.2690368540303415	0.0005013506698854503
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	coregularized	h001_response_median	0.0	0.13525787385048033	0.13390992987475808	0.26963192842630124	0.000464124701062843
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	coregularized	h001_response_q90	0.0	0.16592691237284551	0.16427320758809894	0.3308112325082824	0.0006111125473379636
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	fixed	endpoint_response_mean	0.0	0.45876388908500493	0.06502078469770296	0.444696130336374	-0.07908854344633388
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	fixed	endpoint_response_median	0.0	0.46393603837533137	0.05670371650781519	0.4427374031309793	-0.07790235175216728
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	fixed	endpoint_response_q90	0.0	0.5869546891320614	0.10190196999083471	0.5888423441522943	-0.10001431497060191
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	fixed	h001_response_mean	0.0	0.27311085425278236	0.06536122891338966	0.2690368540303415	-0.06943522913583056
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	fixed	h001_response_median	0.0	0.2748377047975276	0.05694498391379211	0.26963192842630124	-0.06215076028501845
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	fixed	h001_response_q90	0.0	0.3330731471872489	0.10438758884265917	0.3308112325082824	-0.10664950352162561
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	coregularized	endpoint_response_mean	0.0	0.22955493483177897	0.08625555093503388	0.22955493483177897	-0.08625555093503388
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	coregularized	endpoint_response_median	0.0	0.22730756823826434	0.08542551266123191	0.22730756823826434	-0.08542551266123191
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	coregularized	endpoint_response_q90	0.0	0.28015994151394896	0.10732960310375428	0.28015994151394896	-0.10732960310375428
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	coregularized	h001_response_mean	0.0	0.14240579984175222	0.1409910408325421	0.28294600479627763	-0.0004508358780166838
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	coregularized	h001_response_median	0.0	0.1412488969082579	0.13984625114730115	0.28057593380557677	-0.0005192142499822472
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	coregularized	h001_response_q90	0.0	0.17825770892159593	0.17648685768880795	0.35414678665676547	-0.0005977799536384387
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	fixed	endpoint_response_mean	0.0	0.14346256462600518	0.1968057979964255	0.22955493483177897	-0.11071342779065171
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	fixed	endpoint_response_median	0.0	0.13953966292973055	0.19591315042334412	0.22730756823826434	-0.10814524511481031
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	fixed	endpoint_response_q90	0.0	0.17875873760071492	0.22985136343735169	0.28015994151394896	-0.12845015952411765
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	fixed	h001_response_mean	0.0	0.12431532038697299	0.26877844952537977	0.28294600479627763	-0.11014776511607516
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	fixed	h001_response_median	0.0	0.1191164479520755	0.26639210684179554	0.28057593380557677	-0.10493262098829424
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	fixed	h001_response_q90	0.0	0.15930703481330677	0.32212693128669134	0.35414678665676547	-0.12728717944323267
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.45912313311340186	0.10671544584863114	0.45912313311340186	-0.10671544584863114
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	coregularized	endpoint_response_median	0.0	0.46288194279922357	0.10579928275112074	0.46288194279922357	-0.10579928275112074
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.5875009765405073	0.13387689902435035	0.5875009765405073	-0.13387689902435035
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	coregularized	h001_response_mean	0.0	0.14285775224538333	0.14143404375681595	0.2847357820468268	0.000443986044627559
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	coregularized	h001_response_median	0.0	0.14172687118506966	0.14031433310210628	0.2825490582429605	0.000507853955784579
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	coregularized	h001_response_q90	0.0	0.17883570197718035	0.1770535871255846	0.3564147043616065	0.0005254152588415328
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	fixed	endpoint_response_mean	0.0	0.4602842903161988	0.1121780351266759	0.45912313311340186	-0.11333919232947279
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	fixed	endpoint_response_median	0.0	0.4659323657916991	0.10756346975816156	0.46288194279922357	-0.1106138927506371
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	fixed	endpoint_response_q90	0.0	0.572972599186915	0.14449761189282256	0.5875009765405073	-0.1299692345392302
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	fixed	h001_response_mean	0.0	0.2708717981959339	0.12402753449033257	0.2847357820468268	-0.11016355063943964
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	fixed	h001_response_median	0.0	0.26844690643795	0.11881833212883046	0.2825490582429605	-0.10471618032381995
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	fixed	h001_response_q90	0.0	0.3246019641699507	0.15897822839850878	0.3564147043616065	-0.12716548820685297
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	endpoint_response_mean	0.0	0.22402010328756441	0.08549944150124686	0.22402010328756441	-0.08549944150124686
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	endpoint_response_median	0.0	0.22188067544101756	0.08531017974854377	0.22188067544101756	-0.08531017974854377
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	endpoint_response_q90	0.0	0.2707675873208156	0.1039478357652697	0.2707675873208156	-0.1039478357652697
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	h001_response_mean	0.0	0.14087317242363145	0.13947353732899	0.2799210235565763	-0.0004256861960452024
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	h001_response_median	0.0	0.14040241894573585	0.13900782407141868	0.278933475242486	-0.00047676777466849896
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	h001_response_q90	0.0	0.1737652916980867	0.1720385810642862	0.3453468498054308	-0.00045702295694212414
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	uot_endpoint_combined_median	0.0	0.2126209064574595	0.08415508531741565	0.2126209064574595	-0.08415508531741565
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	uot_endpoint_mass_median	0.0	0.03986947791684267	0.012273719574098637	0.03986947791684267	-0.012273719574098637
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	uot_endpoint_shape_median	0.0	0.1995211485760719	0.07982124510484197	0.1995211485760719	-0.07982124510484197
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	uot_h001_combined_median	0.0	0.14037647350935972	0.13898212221127557	0.2788845151109723	-0.0004740806096629885
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	uot_h001_mass_median	0.0	0.01754554204426608	0.01737080537740373	0.034947004532153436	3.065711048362042e-05
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	uot_h001_shape_median	0.0	0.13462905805633393	0.13329175237293858	0.2674482229758974	-0.0004725874533751395
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	endpoint_response_mean	0.0	0.09545686267506501	0.1908528575916087	0.22402010328756441	-0.0622896169791093
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	endpoint_response_median	0.0	0.08445214907728768	0.1940618647334241	0.22188067544101756	-0.05663333836969421
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	endpoint_response_q90	0.0	0.14272532126815562	0.2201575961534293	0.2707675873208156	-0.09211533010076936
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	h001_response_mean	0.0	0.08758539966597298	0.26517382683009183	0.2799210235565763	-0.07283820293948855
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	h001_response_median	0.0	0.07900762530431223	0.26638060307346223	0.278933475242486	-0.06645475313528838
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	h001_response_q90	0.0	0.1296827241389636	0.3231376774758116	0.3453468498054308	-0.10747355180934443
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	uot_endpoint_combined_median	0.0	0.07933116950163055	0.1970586768378117	0.2126209064574595	-0.06376893988198272
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	uot_endpoint_mass_median	0.0	0.054881884188798524	0.015585075367592455	0.03986947791684267	-0.030597481639548313
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	uot_endpoint_shape_median	0.0	0.06305297414558375	0.20088755780596187	0.1995211485760719	-0.06441938337547373
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	uot_h001_combined_median	0.0	0.07896889718524788	0.26643779248785737	0.2788845151109723	-0.06652217456213297
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	uot_h001_mass_median	0.0	0.054372196470564564	0.021329563845082528	0.034947004532153436	-0.04075475578349366
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	uot_h001_shape_median	0.0	0.06250951578731484	0.2712905082615644	0.2674482229758974	-0.06635180107298186
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	endpoint_response_mean	0.0	0.4407732638676245	0.10473233613192703	0.4407732638676245	-0.10473233613192703
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	endpoint_response_median	0.0	0.43957149504593024	0.10448373722517768	0.43957149504593024	-0.10448373722517768
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	endpoint_response_q90	0.0	0.5749821266877833	0.13078448428478057	0.5749821266877833	-0.13078448428478057
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	h001_response_mean	0.0	0.14129907777855868	0.13989100922965048	0.28160767897668765	0.0004175919684784729
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	h001_response_median	0.0	0.1408215248083617	0.13941786181311294	0.2807226374827334	0.0004832508612588188
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	h001_response_q90	0.0	0.17427691813893093	0.1725405736910092	0.34747265957926454	0.0006551677493244201
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	uot_endpoint_combined_median	0.0	0.44699119111639135	0.10557619898629947	0.44699119111639135	-0.10557619898629947
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	uot_endpoint_mass_median	0.0	0.022347636854401786	0.01076589476076495	0.022347636854401786	-0.01076589476076495
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	uot_endpoint_shape_median	0.0	0.4433280446208513	0.10242560849347243	0.4433280446208513	-0.10242560849347243
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	uot_h001_combined_median	0.0	0.14083821344681027	0.13943455251580894	0.2807702779744149	0.0004975120117956949
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	uot_h001_mass_median	0.0	0.0175092905226359	0.017335301957702675	0.0348033827832458	-4.120969709277278e-05
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	uot_h001_shape_median	0.0	0.13514701743707996	0.13379978676574505	0.2694541045694304	0.0005073003666054149
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	endpoint_response_mean	0.0	0.47101565137742296	0.07997730885959978	0.4407732638676245	-0.11021969636939824
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	endpoint_response_median	0.0	0.4745527989327656	0.07386432257618608	0.43957149504593024	-0.1088456264630214
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	endpoint_response_q90	0.0	0.6106234422276212	0.1159039468303705	0.5749821266877833	-0.15154526237020846
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	h001_response_mean	0.0	0.2673501999879484	0.08743111541047335	0.28160767897668765	-0.07317363642173408
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	h001_response_median	0.0	0.26815173566598116	0.07892801463966909	0.2807226374827334	-0.06635711282291681
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	h001_response_q90	0.0	0.3259941393153086	0.1293579023566775	0.34747265957926454	-0.1078793820927215
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	uot_endpoint_combined_median	0.0	0.45656513294443196	0.0781167335238161	0.44699119111639135	-0.0876906753518567
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	uot_endpoint_mass_median	0.0	0.03745530934814087	0.05383533442373399	0.022347636854401786	-0.06894300691747308
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	uot_endpoint_shape_median	0.0	0.4632386703888168	0.06158425234162148	0.4433280446208513	-0.08149487810958697
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	uot_h001_combined_median	0.0	0.2680930577648798	0.07896462684397697	0.2807702779744149	-0.06628740663444187
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	uot_h001_mass_median	0.0	0.02149258956766957	0.05435216163406152	0.0348033827832458	-0.04104136841848529
Stereo-seq	cross_stage	ST_DEV_E14_5_E15_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	uot_h001_shape_median	0.0	0.27316000779034166	0.06249596127516536	0.2694541045694304	-0.06620186449607662
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	coregularized	endpoint_response_mean	0.0	0.19964271287111007	0.07991510835985692	0.19964271287111007	-0.07991510835985692
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	coregularized	endpoint_response_median	0.0	0.199787867140033	0.08045505248145442	0.199787867140033	-0.08045505248145442
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	coregularized	endpoint_response_q90	0.0	0.2420642484418114	0.0986962351277636	0.2420642484418114	-0.0986962351277636
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	coregularized	h001_response_mean	0.0	0.13479054646436522	0.13345182437113032	0.2677388269741657	-0.0005035438613298637
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	coregularized	h001_response_median	0.0	0.13551123597253717	0.13416544438132993	0.26918749712266143	-0.0004891832312056421
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	coregularized	h001_response_q90	0.0	0.16801127578791794	0.16634373378735584	0.3335787136821625	-0.0007762958931112618
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	fixed	endpoint_response_mean	0.0	0.08480987239387999	0.19537258448728734	0.19964271287111007	-0.08053974401005727
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	fixed	endpoint_response_median	0.0	0.0767160866846491	0.19660114111263782	0.199787867140033	-0.07352936065725393
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	fixed	endpoint_response_q90	0.0	0.12572543083981536	0.2297438106898895	0.2420642484418114	-0.11340499308789345
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	fixed	h001_response_mean	0.0	0.08604085469558351	0.2675431968041143	0.2677388269741657	-0.08584522452553213
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	fixed	h001_response_median	0.0	0.07681287061501219	0.26898807604498864	0.26918749712266143	-0.07661344953733941
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		expression	fixed	h001_response_q90	0.0	0.12633335946346125	0.32700836787889576	0.3335787136821625	-0.11976301366019451
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.45211895302398686	0.10273071908385562	0.45211895302398686	-0.10273071908385562
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	coregularized	endpoint_response_median	0.0	0.45515768025792963	0.10280413445225244	0.45515768025792963	-0.10280413445225244
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.5946396136614147	0.1303920846046698	0.5946396136614147	-0.1303920846046698
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	coregularized	h001_response_mean	0.0	0.13529578421879862	0.13394705748862912	0.2697397685802574	0.0004969268728296783
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	coregularized	h001_response_median	0.0	0.1360066983494807	0.1346514346453595	0.2710048239462349	0.000346690951394682
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	coregularized	h001_response_q90	0.0	0.16880152145775393	0.167117920930591	0.33669264178135694	0.000773199393012014
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	fixed	endpoint_response_mean	0.0	0.46079935660677906	0.08489402079805737	0.45211895302398686	-0.09357442438084955
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	fixed	endpoint_response_median	0.0	0.4701346613365434	0.07561534667060005	0.45515768025792963	-0.09059232774921383
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	fixed	endpoint_response_q90	0.0	0.5881355679046829	0.1240541765027793	0.5946396136614147	-0.11755013074604762
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	fixed	h001_response_mean	0.0	0.26964152652249385	0.08604392827534393	0.2697397685802574	-0.08594568621758039
