independent_unit_id	cohort_role	method	epsilon	tau	split	score	local_fidelity_n_estimable	local_fidelity_spearman	local_fidelity_top_overlap	local_fidelity_raw_mae	local_fidelity_rmae	local_fidelity_intercept	local_fidelity_slope	local_fidelity_r2	endpoint_transfer_n_estimable	endpoint_transfer_spearman	endpoint_transfer_top_overlap	endpoint_transfer_raw_mae	endpoint_transfer_rmae	endpoint_transfer_intercept	endpoint_transfer_slope	endpoint_transfer_r2	heldout_aurc	heldout_oracle_aurc	heldout_random_aurc	heldout_normalized_excess_aurc	heldout_retained_loss_at_80pct_coverage	heldout_retained_loss_at_90pct_coverage
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		random_20260722	finite_response_h001	307.0	0.9999908624637353	1.0	8.168900043060727e-05	0.0018068757393759991	-0.00022315127395822467	1.0067359325128429	0.9999954687971816	307.0	0.9880939360611953	0.8607142857142858	0.005749050446445698	0.14546021807771475	0.01532593371016975	0.5352179345052039	0.9197803691549189	0.33667421562324185	0.3217451235267447	0.35350005759399655	0.46839986600274464	0.33822824676777674	0.3430059385665736
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		random_20260722	local_reference	307.0	0.9999908624637353	1.0	8.168900043060727e-05	0.0018068757393759991	-0.00022315127395822467	1.0067359325128429	0.9999954687971816	307.0	0.9880939360611953	0.8607142857142858	0.005749050446445698	0.14546021807771475	0.01532593371016975	0.5352179345052039	0.9197803691549189	0.33669820387963323	0.3217451235267447	0.35350005759399655	0.46912884158870305	0.33822824676777674	0.3430059385665736
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		random_20260723	endpoint_response	307.0	0.9999884878129475	1.0	9.535347891298631e-05	0.002002317498261471	-0.00022410615007173852	1.006704172570265	0.9999967989032664	307.0	0.9879762525401752	0.9214285714285715	0.006776260811166302	0.16567477162807473	0.016885999472886548	0.5042880426236764	0.9198332894672546	0.39952804774500716	0.385869264472951	0.41465601720273587	0.47264837426827144	0.39932822912762655	0.405269785982054
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		random_20260723	finite_response_h001	307.0	0.9999884878129475	1.0	9.535347891298631e-05	0.002002317498261471	-0.00022410615007173852	1.006704172570265	0.9999967989032664	307.0	0.9879762525401752	0.9214285714285715	0.006776260811166302	0.16567477162807473	0.016885999472886548	0.5042880426236764	0.9198332894672546	0.4000620569785565	0.385869264472951	0.41465601720273587	0.49016929238596535	0.4005553297216068	0.40564565540382824
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		random_20260723	local_reference	307.0	0.9999884878129475	1.0	9.535347891298631e-05	0.002002317498261471	-0.00022410615007173852	1.006704172570265	0.9999967989032664	307.0	0.9879762525401752	0.9214285714285715	0.006776260811166302	0.16567477162807473	0.016885999472886548	0.5042880426236764	0.9198332894672546	0.40007932688251313	0.385869264472951	0.41465601720273587	0.49075690749406303	0.4005553297216068	0.40564565540382824
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		random_20260724	endpoint_response	307.0	0.9999844796221551	1.0	9.189287552782477e-05	0.0019369393083369132	-0.00021231116879967857	1.0064043649753112	0.9999975887229124	307.0	0.9872523630863428	0.9107142857142857	0.006675095125378968	0.16344273021492312	0.017727205958924595	0.4871889502428637	0.9162192324168016	0.4089110075994661	0.39507965931825995	0.427939430423365	0.4194879298075367	0.4090316310023867	0.41758480961765065
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		random_20260724	finite_response_h001	307.0	0.9999844796221551	1.0	9.189287552782477e-05	0.0019369393083369132	-0.00021231116879967857	1.0064043649753112	0.9999975887229124	307.0	0.9872523630863428	0.9107142857142857	0.006675095125378968	0.16344273021492312	0.017727205958924595	0.4871889502428637	0.9162192324168016	0.4093460615235971	0.39507965931825995	0.427939430423365	0.43028274867039884	0.4104516206771731	0.4185365961053209
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		random_20260724	local_reference	307.0	0.9999844796221551	1.0	9.189287552782477e-05	0.0019369393083369132	-0.00021231116879967857	1.0064043649753112	0.9999975887229124	307.0	0.9872523630863428	0.9107142857142857	0.006675095125378968	0.16344273021492312	0.017727205958924595	0.4871889502428637	0.9162192324168016	0.40934565518931676	0.39507965931825995	0.427939430423365	0.43021797539131135	0.4104516206771731	0.4185365961053209
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		source_only	endpoint_response	307.0	0.9999886855755977	1.0	0.0001165117855106148	0.0022674510793686768	-0.0002007300243864239	1.0061712746061922	0.9999981505113689	307.0	0.9848514126423829	0.8928571428571428	0.008403303258718662	0.19518300822070334	0.018388461645830273	0.48023810092540764	0.935121338174812	0.7791319022030551	0.7581528219595397	0.7901121259369153	0.6694907294593013	0.7803225063375498	0.7843932966662519
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		source_only	finite_response_h001	307.0	0.9999886855755977	1.0	0.0001165117855106148	0.0022674510793686768	-0.0002007300243864239	1.0061712746061922	0.9999981505113689	307.0	0.9848514126423829	0.8928571428571428	0.008403303258718662	0.19518300822070334	0.018388461645830273	0.48023810092540764	0.935121338174812	0.7792770177013704	0.7581528219595397	0.7901121259369153	0.6757640844316459	0.7802348339231059	0.783995960984698
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		source_only	local_reference	307.0	0.9999886855755977	1.0	0.0001165117855106148	0.0022674510793686768	-0.0002007300243864239	1.0061712746061922	0.9999981505113689	307.0	0.9848514126423829	0.8928571428571428	0.008403303258718662	0.19518300822070334	0.018388461645830273	0.48023810092540764	0.935121338174812	0.7792688240952879	0.7581528219595397	0.7901121259369153	0.675551808564208	0.7802348339231059	0.783995960984698
HER2ST::A	manual_truth_controlled	row_softmax	0.25		historical	endpoint_response	307.0	0.9999882393609872	1.0	8.001624283276556e-06	0.00021098748052413886	7.661512568281611e-06	0.9996307123344175	0.9999915107887325	307.0	0.9778755636970158	0.8607142857142858	0.0008624640327124242	0.02228510330213418	-0.0013412423511216394	1.0550031786757925	0.9488452170994224	0.18848175447193877	0.1363424809342817	0.17428655945125512	1.3703285141514072	0.18355585134680097	0.17862527514115767
HER2ST::A	manual_truth_controlled	row_softmax	0.25		historical	finite_response_h001	307.0	0.9999882393609872	1.0	8.001624283276556e-06	0.00021098748052413886	7.661512568281611e-06	0.9996307123344175	0.9999915107887325	307.0	0.9778755636970158	0.8607142857142858	0.0008624640327124242	0.02228510330213418	-0.0013412423511216394	1.0550031786757925	0.9488452170994224	0.1836067457388702	0.1363424809342817	0.17428655945125512	1.2389927300654922	0.179471360540599	0.17377842926932396
