dataset,pair_type,biological_pair_id,direction,pair_id,independent_unit_id,method,epsilon,tau,grid_role,parameter_index,pair_file_id,intervention,max_absolute_plan_difference,mean_absolute_plan_difference,normalized_l1_plan_difference,equivalence_tolerance,equivalence_pass,row_response_spearman,row_response_nmae,transported_mass_difference,objective_n,objective_s,objective_ratio_s_over_n,gate_n,gate_s_reference,gate_conclusion_consistent,claim_status,cohort
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,forward,ST_DEV_E15_5_E16_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E15_5_E16_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,forward,ST_DEV_E15_5_E16_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E15_5_E16_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,reverse,ST_DEV_E15_5_E16_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E15_5_E16_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.423256518430952,-1.7116282592154757,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,reverse,ST_DEV_E15_5_E16_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E15_5_E16_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.8687137362914483,-1.4343568681457242,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,reverse,ST_DEV_E15_5_E16_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E15_5_E16_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.970619719744966,-2.485309859872483,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,reverse,ST_DEV_E15_5_E16_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E15_5_E16_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.9118334826815673,-1.955916741340784,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,reverse,ST_DEV_E15_5_E16_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E15_5_E16_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,reverse,ST_DEV_E15_5_E16_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E15_5_E16_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,forward,ST_E15_5_S1_S2,ST_E15_5_S1_S2,balanced_ot,0.25,,baseline,1,ST_E15_5_S1_S2,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.418324995614596,-1.7091624978072977,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,forward,ST_E15_5_S1_S2,ST_E15_5_S1_S2,balanced_ot,0.25,,baseline,1,ST_E15_5_S1_S2,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.896227968978784,-1.448113984489392,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,forward,ST_E15_5_S1_S2,ST_E15_5_S1_S2,uot,0.25,2.0,baseline,1,ST_E15_5_S1_S2,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.959848788488084,-2.479924394244042,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,forward,ST_E15_5_S1_S2,ST_E15_5_S1_S2,uot,0.25,2.0,baseline,1,ST_E15_5_S1_S2,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.942628545004596,-1.971314272502298,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,forward,ST_E15_5_S1_S2,ST_E15_5_S1_S2,row_softmax,0.25,,baseline,1,ST_E15_5_S1_S2,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,forward,ST_E15_5_S1_S2,ST_E15_5_S1_S2,row_softmax,0.25,,baseline,1,ST_E15_5_S1_S2,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,reverse,ST_E15_5_S1_S2__reverse,ST_E15_5_S1_S2,balanced_ot,0.25,,baseline,1,ST_E15_5_S1_S2__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4183249956145967,-1.7091624978072983,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,reverse,ST_E15_5_S1_S2__reverse,ST_E15_5_S1_S2,balanced_ot,0.25,,baseline,1,ST_E15_5_S1_S2__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.8962279689787875,-1.4481139844893938,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,reverse,ST_E15_5_S1_S2__reverse,ST_E15_5_S1_S2,uot,0.25,2.0,baseline,1,ST_E15_5_S1_S2__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.959848788488089,-2.4799243942440445,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,reverse,ST_E15_5_S1_S2__reverse,ST_E15_5_S1_S2,uot,0.25,2.0,baseline,1,ST_E15_5_S1_S2__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.9426285450045935,-1.9713142725022967,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,reverse,ST_E15_5_S1_S2__reverse,ST_E15_5_S1_S2,row_softmax,0.25,,baseline,1,ST_E15_5_S1_S2__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,reverse,ST_E15_5_S1_S2__reverse,ST_E15_5_S1_S2,row_softmax,0.25,,baseline,1,ST_E15_5_S1_S2__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,forward,STAR_8M_D1_D2,STAR_8M_D1_D2,balanced_ot,0.25,,baseline,1,STAR_8M_D1_D2,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4275505857512245,-1.7137752928756125,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,forward,STAR_8M_D1_D2,STAR_8M_D1_D2,balanced_ot,0.25,,baseline,1,STAR_8M_D1_D2,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.948032243490939,-1.4740161217454697,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,forward,STAR_8M_D1_D2,STAR_8M_D1_D2,uot,0.25,2.0,baseline,1,STAR_8M_D1_D2,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.978679791128518,-2.489339895564259,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,forward,STAR_8M_D1_D2,STAR_8M_D1_D2,uot,0.25,2.0,baseline,1,STAR_8M_D1_D2,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.023294425062257,-2.0116472125311287,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,forward,STAR_8M_D1_D2,STAR_8M_D1_D2,row_softmax,0.25,,baseline,1,STAR_8M_D1_D2,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,forward,STAR_8M_D1_D2,STAR_8M_D1_D2,row_softmax,0.25,,baseline,1,STAR_8M_D1_D2,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,reverse,STAR_8M_D1_D2__reverse,STAR_8M_D1_D2,balanced_ot,0.25,,baseline,1,STAR_8M_D1_D2__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4275505857512254,-1.7137752928756127,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,reverse,STAR_8M_D1_D2__reverse,STAR_8M_D1_D2,balanced_ot,0.25,,baseline,1,STAR_8M_D1_D2__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.948032243490935,-1.4740161217454677,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,reverse,STAR_8M_D1_D2__reverse,STAR_8M_D1_D2,uot,0.25,2.0,baseline,1,STAR_8M_D1_D2__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.978679791128516,-2.489339895564258,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,reverse,STAR_8M_D1_D2__reverse,STAR_8M_D1_D2,uot,0.25,2.0,baseline,1,STAR_8M_D1_D2__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.023294425062256,-2.011647212531128,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,reverse,STAR_8M_D1_D2__reverse,STAR_8M_D1_D2,row_softmax,0.25,,baseline,1,STAR_8M_D1_D2__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
STARmap_PLUS,same_age_replicates,STAR_8M_D1_D2,reverse,STAR_8M_D1_D2__reverse,STAR_8M_D1_D2,row_softmax,0.25,,baseline,1,STAR_8M_D1_D2__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion,expanded_v2
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,1,DLPFCML_151507_151508,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.420666089829928,-1.710333044914964,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,1,DLPFCML_151507_151508,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.8945143927337664,-1.4472571963668832,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,1,DLPFCML_151507_151508,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.964007482313289,-2.4820037411566447,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,1,DLPFCML_151507_151508,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.95428020774641,-1.977140103873205,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,row_softmax,0.25,,baseline,1,DLPFCML_151507_151508,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,row_softmax,0.25,,baseline,1,DLPFCML_151507_151508,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,1,DLPFCML_151507_151508__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.420666089829924,-1.710333044914962,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,1,DLPFCML_151507_151508__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.894514392733762,-1.447257196366881,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,1,DLPFCML_151507_151508__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.9640074823132885,-2.482003741156644,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,1,DLPFCML_151507_151508__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.954280207746412,-1.977140103873206,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.25,,baseline,1,DLPFCML_151507_151508__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.25,,baseline,1,DLPFCML_151507_151508__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,1,DLPFCML_151509_151510,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4224725377691936,-1.7112362688845968,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,1,DLPFCML_151509_151510,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.901364358613579,-1.4506821793067894,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,1,DLPFCML_151509_151510,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.9676762255987335,-2.4838381127993667,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,1,DLPFCML_151509_151510,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.967905426687599,-1.9839527133437995,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,row_softmax,0.25,,baseline,1,DLPFCML_151509_151510,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,row_softmax,0.25,,baseline,1,DLPFCML_151509_151510,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,1,DLPFCML_151509_151510__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4224725377691967,-1.7112362688845983,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,1,DLPFCML_151509_151510__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.901364358613578,-1.450682179306789,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,1,DLPFCML_151509_151510__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.967676225598736,-2.483838112799368,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,1,DLPFCML_151509_151510__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.967905426687597,-1.9839527133437984,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,row_softmax,0.25,,baseline,1,DLPFCML_151509_151510__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,reverse,DLPFCML_151509_151510__reverse,spatialLIBD_manual::Br5292,row_softmax,0.25,,baseline,1,DLPFCML_151509_151510__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151669_151670,forward,DLPFCML_151669_151670,spatialLIBD_manual::Br5595,balanced_ot,0.25,,baseline,1,DLPFCML_151669_151670,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.417203649311088,-1.708601824655544,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151669_151670,forward,DLPFCML_151669_151670,spatialLIBD_manual::Br5595,balanced_ot,0.25,,baseline,1,DLPFCML_151669_151670,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.8683925851702936,-1.4341962925851468,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151669_151670,forward,DLPFCML_151669_151670,spatialLIBD_manual::Br5595,uot,0.25,2.0,baseline,1,DLPFCML_151669_151670,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.9575668266002095,-2.4787834133001048,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151669_151670,forward,DLPFCML_151669_151670,spatialLIBD_manual::Br5595,uot,0.25,2.0,baseline,1,DLPFCML_151669_151670,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.92375009582065,-1.961875047910325,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151669_151670,forward,DLPFCML_151669_151670,spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,1,DLPFCML_151669_151670,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151669_151670,forward,DLPFCML_151669_151670,spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,1,DLPFCML_151669_151670,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151669_151670,reverse,DLPFCML_151669_151670__reverse,spatialLIBD_manual::Br5595,balanced_ot,0.25,,baseline,1,DLPFCML_151669_151670__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.417203649311089,-1.7086018246555446,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151669_151670,reverse,DLPFCML_151669_151670__reverse,spatialLIBD_manual::Br5595,balanced_ot,0.25,,baseline,1,DLPFCML_151669_151670__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.868392585170291,-1.4341962925851457,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151669_151670,reverse,DLPFCML_151669_151670__reverse,spatialLIBD_manual::Br5595,uot,0.25,2.0,baseline,1,DLPFCML_151669_151670__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.957566826600206,-2.478783413300103,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151669_151670,reverse,DLPFCML_151669_151670__reverse,spatialLIBD_manual::Br5595,uot,0.25,2.0,baseline,1,DLPFCML_151669_151670__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.923750095820652,-1.9618750479103255,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151669_151670,reverse,DLPFCML_151669_151670__reverse,spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,1,DLPFCML_151669_151670__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151669_151670,reverse,DLPFCML_151669_151670__reverse,spatialLIBD_manual::Br5595,row_softmax,0.25,,baseline,1,DLPFCML_151669_151670__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,balanced_ot,0.25,,baseline,1,DLPFCML_151671_151672,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4196967061773456,-1.7098483530886728,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,balanced_ot,0.25,,baseline,1,DLPFCML_151671_151672,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.785250909109358,-1.392625454554679,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151671_151672,forward,DLPFCML_151671_151672,spatialLIBD_manual::Br5595,uot,0.25,2.0,baseline,1,DLPFCML_151671_151672,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.962078237440942,-2.481039118720471,0.5,False,False,True,post-review sensitivity analysis; manual cortical-layer extension,manual_layers
