independent_unit_id	pair_id	direction	method	strategy	coverage	macro_f1	balanced_accuracy	accuracy	training_positive_precision
HER2ST::G	HER2ST_G2_CONTROLLED__reverse	reverse	uot	top2_margin_gate	0.8	0.21396507935452455	0.2689960554705608	0.3560012611391886	0.8741804472155391
HER2ST::H	HER2ST_H1_CONTROLLED	forward	balanced_ot	max_probability_gate	0.8	0.10203710609871419	0.20595964319750729	0.15836981758832197	0.844673749506939
HER2ST::H	HER2ST_H1_CONTROLLED	forward	balanced_ot	oracle_truth	0.8	0.13172718572414077	0.2438651454023622	0.17863513377773427	1.0
HER2ST::H	HER2ST_H1_CONTROLLED	forward	balanced_ot	random_gate	0.8	0.11251863683902703	0.20318743985248838	0.1623267837617714	0.8560039477435357
HER2ST::H	HER2ST_H1_CONTROLLED	forward	balanced_ot	top2_margin_gate	0.8	0.1373637479859574	0.24935519137460885	0.16571241385973026	0.9294555831449431
HER2ST::H	HER2ST_H1_CONTROLLED	forward	row_softmax	max_probability_gate	0.8	0.09665925316836874	0.1838552596869749	0.1458767193665015	0.9365834704423429
HER2ST::H	HER2ST_H1_CONTROLLED	forward	row_softmax	oracle_truth	0.8	0.11631255707859332	0.20855704549555684	0.16254111476433508	1.0
HER2ST::H	HER2ST_H1_CONTROLLED	forward	row_softmax	random_gate	0.8	0.11156240489780204	0.21387762650869446	0.15886645770993402	0.9356857763156646
HER2ST::H	HER2ST_H1_CONTROLLED	forward	row_softmax	top2_margin_gate	0.8	0.08851390970839196	0.17227181789803148	0.12396793224325225	0.9885112848830746
HER2ST::H	HER2ST_H1_CONTROLLED	forward	uot	max_probability_gate	0.8	0.09741948158338926	0.18774194569663824	0.1379451926835713	0.8807459017406021
HER2ST::H	HER2ST_H1_CONTROLLED	forward	uot	oracle_truth	0.8	0.11543067519160839	0.19510129029546508	0.1590011343548285	1.0
HER2ST::H	HER2ST_H1_CONTROLLED	forward	uot	random_gate	0.8	0.11179764339393297	0.186938878692924	0.15367388930155604	0.8873694136637471
HER2ST::H	HER2ST_H1_CONTROLLED	forward	uot	top2_margin_gate	0.8	0.11812160483420901	0.22957236201410958	0.14814143031075436	0.9726556226760059
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	max_probability_gate	0.8	0.10802540751148337	0.22079317222612527	0.17695443302891933	0.8299549104027732
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	oracle_truth	0.8	0.1121019093249286	0.24595430492344506	0.18229008117706746	1.0
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	random_gate	0.8	0.10384494215458374	0.22138445371253163	0.1974142250126839	0.8203112944357197
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	balanced_ot	top2_margin_gate	0.8	0.10152608435857453	0.21605020731110378	0.17836948249619483	0.9231613403719892
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	max_probability_gate	0.8	0.0739812247511831	0.18530601100203983	0.10533533105022831	0.9230322754134982
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	oracle_truth	0.8	0.08306118769306188	0.1868270424599794	0.12635670345002536	1.0
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	random_gate	0.8	0.07554920078427992	0.15905603179266006	0.12362522196854389	0.8940651715925598
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	row_softmax	top2_margin_gate	0.8	0.06936064571990885	0.19048643288540512	0.10973363774733638	0.9594709655446443
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	uot	max_probability_gate	0.8	0.1067153952995036	0.21364429630074808	0.19302146752917299	0.91428102905653
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	uot	oracle_truth	0.8	0.10331768836943758	0.19871093552459243	0.19009053145611365	1.0
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	uot	random_gate	0.8	0.1142197408410291	0.2208269131479958	0.19931808092338915	0.8988666250402074
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	uot	top2_margin_gate	0.8	0.09878385609086436	0.1917797094200183	0.1753505517503805	0.9839990413300286
