dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	pair_id	direction	method	epsilon	tau	branch	score	reference	amplitude_comparable	n_estimable	spearman	top_overlap	raw_mae	rmae	intercept	slope	r2
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670	forward	balanced_ot	0.25		manual3	barycentric_displacement	local_reference	False	1500	0.18402344889931063	0.18	0.0361609354490639	0.7689204917528086	0.038394396343710585	0.12613470597005155	0.03847638790805019
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670	forward	balanced_ot	0.25		manual3	barycentric_displacement	endpoint_response	False	1500	0.17801420533964682	0.18	0.036194664618808846	0.7726596836621901	0.03862320719324985	0.12010474321707709	0.037770097021408655
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670	forward	balanced_ot	0.25		manual3	transported_mass_deficit	local_reference	False	1500	-0.0593015425896934	0.05971988795518207	0.047028185406572484	1.000000000000002	0.047028185406572394	-4.051633681390058e-18	0.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670	forward	balanced_ot	0.25		manual3	transported_mass_deficit	endpoint_response	False	1500	-0.057951382323119055	0.05971988795518207	0.04684425159503128	1.0000000000000018	0.046844251595031174	-4.03578717530984e-18	0.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670	forward	balanced_ot	0.25		manual3	source_boundary_proximity	local_reference	False	1500	0.2448537310029929	0.36	0.5163319663835824	10.979202406381232	0.05764605705523925	0.02262473067351445	0.08599499975724834
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670	forward	balanced_ot	0.25		manual3	source_boundary_proximity	endpoint_response	False	1500	0.23868348679375667	0.36	0.5161480325720411	11.018385714305857	0.05707508292866679	0.021800018982026527	0.08644159925979278
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	finite_response_h001	local_reference	True	1500	0.9999994915553296	1.0	6.0726151550426655e-05	0.0008565580735791522	5.814925577014277e-05	0.9983246666546027	0.9999997301195113
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	finite_response_h001	endpoint_response	True	1500	0.9990541044684911	1.0	0.0064011201897063216	0.08274736349134526	-0.006254919280049748	1.1783639309614518	0.9975415641667918
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	local_reference	local_reference	True	1500	1.0	1.0	0.0	0.0	-5.623669903131973e-18	1.0000000000000004	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	local_reference	endpoint_response	True	1500	0.9990360457937982	1.0	0.006461846341256749	0.08353237123793535	-0.006321395678689662	1.1803109348961285	0.997490346425397
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	endpoint_response	local_reference	True	1500	0.9990360457937982	1.0	0.006461846341256749	0.09114601390860715	0.005520186028995174	0.8451081125611872	0.997490346425397
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	endpoint_response	endpoint_response	True	1500	1.0	1.0	0.0	0.0	-4.8809398859242736e-17	1.0000000000000004	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	conditional_entropy	local_reference	False	1500	-0.20801162311627694	0.0	0.8381050231312611	11.821688115279223	0.3311884212929399	-0.28635061986600757	0.10690344364571225
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	conditional_entropy	endpoint_response	False	1500	-0.20892505996669336	0.0	0.8316431767900042	10.750662103736692	0.3909018252155421	-0.34493315484064424	0.1110660077074399
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	low_max_probability	local_reference	False	1500	-0.37051199400533075	0.0	0.92503488291061	13.047856270645916	9.42606129130917	-9.39339283440076	0.3940260773888188
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	low_max_probability	endpoint_response	False	1500	-0.3709040830684814	0.0	0.918573036569353	11.87440552554916	11.308459453854201	-11.276994603572241	0.4066142366956248
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	probability_margin_risk	local_reference	False	1500	-0.40606997958665764	0.013333333333333334	0.9289002880358551	13.102378809669874	48.51965402838159	-48.458652133506924	0.31798486044315755
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	probability_margin_risk	endpoint_response	False	1500	-0.40307340225484545	0.013333333333333334	0.9224384416945983	11.924373667602536	58.00191568862559	-57.93638698665641	0.32544862406647235
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	assigned_raw_cost	local_reference	False	1500	0.904382823281255	0.8	0.4104912307393764	5.790084977331074	0.012890854776638044	0.12049498085365822	0.8120331629637646
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	assigned_raw_cost	endpoint_response	False	1500	0.8948540830462592	0.8	0.4040293843981196	5.222893078267526	0.009688048218522614	0.14057167050136793	0.7913111837008698
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	barycentric_displacement	local_reference	False	1500	0.2631539054017357	0.32	0.03206140736560315	0.4522344431214747	0.050592992745805095	0.28294760094472404	0.10502130722702119
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	barycentric_displacement	endpoint_response	False	1500	0.2645338597928266	0.32	0.034309719846512515	0.4435221922548913	0.053240398057831	0.3361077612267416	0.10610560109936584
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	transported_mass_deficit	local_reference	False	1500	0.8785349575710922	0.8533333333333334	1.0047882516892181	14.172798164349246	0.272044566299162	0.2153877204168035	0.8337681225614237
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	transported_mass_deficit	endpoint_response	False	1500	0.8710287142349841	0.8533333333333334	1.0112500980304748	13.072443097842429	0.31290959637230226	0.2522261960679769	0.8186525659087713
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	source_boundary_proximity	local_reference	False	1500	0.2343968875332529	0.36	0.5287763678027871	7.458527428388542	0.08556137752221134	0.032029802688752954	0.09530201919669534
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	uot	0.25	2.0	manual3	source_boundary_proximity	endpoint_response	False	1500	0.23377024897271698	0.36	0.5352382141440438	6.919031317590001	0.09478431921213143	0.03805996427635826	0.0963487685786597
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	finite_response_h001	local_reference	True	1500	0.999994318219697	1.0	0.00013170946796402827	0.0010418183412447296	-5.108904053396962e-05	0.999362958273981	0.9999951327912048
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	finite_response_h001	endpoint_response	True	1500	0.9442342507707782	0.6733333333333333	0.015584255521098087	0.1096412266838915	0.009609629267624431	1.0472099484232344	0.906475248881886
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	local_reference	local_reference	True	1500	1.0	1.0	0.0	0.0	-6.633794799800591e-17	0.9999999999999997	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	local_reference	endpoint_response	True	1500	0.9434376957500872	0.6733333333333333	0.015715964989062116	0.11056785340750423	0.009755638640080404	1.047146020754326	0.9052145689988325
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	endpoint_response	local_reference	True	1500	0.9434376957500872	0.6733333333333333	0.015715964989062116	0.12431285942508467	0.0035496808676063287	0.8644587775320478	0.9052145689988325
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	endpoint_response	endpoint_response	True	1500	1.0	1.0	0.0	0.0	-1.1669315036692034e-16	1.0000000000000007	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	conditional_entropy	local_reference	False	1500	0.39755300869022614	0.09333333333333334	0.779500024710402	6.16582418331393	-0.10235907244402215	0.25254003692450133	0.134196747524314
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	conditional_entropy	endpoint_response	False	1500	0.3331713054094691	0.06	0.7637840597213399	5.373514385469327	-0.06706378183919831	0.23092745840179038	0.09263384779170203
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	low_max_probability	local_reference	False	1500	0.11686841816374141	0.006666666666666667	0.8694559274069606	6.87737294879901	-0.01766649720490181	0.1446854838639751	7.401231674997177e-05
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	low_max_probability	endpoint_response	False	1500	0.09005883469281543	0.0	0.8537399624178985	6.006388731359962	0.3114750144643644	-0.17003715802165548	8.438763071205724e-05
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	probability_margin_risk	local_reference	False	1500	-0.11308352048156467	0.05333333333333334	0.8733883639202711	6.908478415616826	10.393420184453959	-10.268937869817327	0.01166353985847668
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	probability_margin_risk	endpoint_response	False	1500	-0.0626920278631235	0.08666666666666667	0.857672398931209	6.034054933482493	5.526090338117699	-5.3849692085022305	0.0026477855984695653
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	assigned_raw_cost	local_reference	False	1500	0.09081885636393616	0.0	0.26019415501975285	2.058128752431734	0.12953754496775127	-0.008060155000460225	0.006202019223977451
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	assigned_raw_cost	endpoint_response	False	1500	-0.11726268678341635	0.006666666666666667	0.24536116453537746	1.7262100858027636	0.15318001722733565	-0.02857112459835066	0.06433362643033413
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	barycentric_displacement	local_reference	False	1500	-0.010896435065082252	0.16666666666666666	0.04438826678266385	0.3511099937240155	0.1268647176008227	-0.004597390783723341	9.391613908049656e-05
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	barycentric_displacement	endpoint_response	False	1500	-0.08309426626411835	0.16666666666666666	0.05465282109139167	0.38450359968002	0.14595012375107483	-0.03964119195398615	0.005764316778566592
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	transported_mass_deficit	local_reference	False	1500	-0.007726939805033161	0.10031007751937986	0.12642268114292	1.0	0.12642268114291993	-3.013004906905863e-18	0.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	transported_mass_deficit	endpoint_response	False	1500	-0.010232471603473719	0.10868217054263568	0.14213864613198213	1.0000000000000002	0.14213864613198207	-3.387560162345143e-18	2.220446049250313e-16
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	source_boundary_proximity	local_reference	False	1500	-0.29472013123840374	0.08	0.5843035038290979	4.621824964845879	0.11873339701845141	-0.016793199766172835	0.0759182055187867
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	row_softmax	0.25		manual3	source_boundary_proximity	endpoint_response	False	1500	-0.3342427002574534	0.05333333333333334	0.60001946881816	4.221367553065161	0.13264069241174373	-0.02074328788115254	0.09562495782766922
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	finite_response_h001	local_reference	True	1500	0.9999989119995165	1.0	7.299460141902867e-06	0.00015521458203816816	-1.0248353870251076e-05	1.0002075197617135	0.9999994026521646
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	finite_response_h001	endpoint_response	True	1500	0.9972250476555768	0.9933333333333333	0.0007153307618318416	0.015270406452767777	0.0018109826072306566	0.957570452077384	0.9949672984202095
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	local_reference	local_reference	True	1500	1.0	1.0	0.0	0.0	-1.3539528336671152e-17	1.0000000000000007	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	local_reference	endpoint_response	True	1500	0.9971669747408777	0.9933333333333333	0.0007219353659664002	0.015411397159411049	0.0018232056011437934	0.9573205005597477	0.9948613123240455
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	endpoint_response	local_reference	True	1500	0.9971669747408777	0.9933333333333333	0.0007219353659664002	0.015351121029319797	-0.0016530384775608493	1.0392144655236648	0.9948613123240455
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	endpoint_response	endpoint_response	True	1500	1.0	1.0	0.0	0.0	1.6734577341059502e-17	0.9999999999999997	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	conditional_entropy	local_reference	False	1500	-0.24253229623657613	0.0	0.8612262222686509	18.312980074015716	0.24812587597879127	-0.22141119148200514	0.12895376658396052
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	conditional_entropy	endpoint_response	False	1500	-0.24060635760282562	0.0	0.8614101560802453	18.388812431611473	0.24276840693130677	-0.2157150614195791	0.13287511578455702
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	low_max_probability	local_reference	False	1500	-0.392827420812187	0.0	0.9487205639483876	20.17344610993064	6.767376621094578	-6.749040297606191	0.4930155264429751
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	low_max_probability	endpoint_response	False	1500	-0.38599176621856285	0.0	0.9489044977599821	20.256583581765092	6.472838488026581	-6.453429382255238	0.48933412377423124
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	probability_margin_risk	local_reference	False	1500	-0.3810216520096231	0.006666666666666667	0.9527333032341341	20.258772372278436	27.9881019089407	-27.947739576888257	0.3275439126201076
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	probability_margin_risk	endpoint_response	False	1500	-0.36995389597950934	0.006666666666666667	0.9529172370457284	20.342244877422804	25.986914043372998	-25.946258269104938	0.30645975822249827
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	assigned_raw_cost	local_reference	False	1500	0.6725122455609981	0.72	0.47858299314253644	10.176514126677557	0.013356761943473088	0.06406146755876714	0.48527960512119006
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	assigned_raw_cost	endpoint_response	False	1500	0.640487680216747	0.7266666666666667	0.4787669269541308	10.220398675446317	0.014813439515400999	0.06094012720209731	0.47670840530638114
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	barycentric_displacement	local_reference	False	1500	0.2540181004524891	0.26666666666666666	0.034915883530107064	0.7424459019247622	0.034432434684937396	0.18091181925387637	0.07978566179246138
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	barycentric_displacement	endpoint_response	False	1500	0.24857339047706248	0.2733333333333333	0.03480250785944776	0.7429408449155219	0.03453158152178675	0.1768459532140426	0.08276163208072129
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	transported_mass_deficit	local_reference	False	1500	-0.05485643534705881	0.07300411522633744	0.047028185406625234	0.9999999999999928	0.04702818540662555	1.5952437424254024e-17	1.1102230246251565e-16
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	transported_mass_deficit	endpoint_response	False	1500	-0.0510614165970178	0.07300411522633744	0.04684425159503085	0.9999999999999926	0.046844251595031174	1.5890045210004343e-17	-2.220446049250313e-16
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	source_boundary_proximity	local_reference	False	1500	0.23301457353199284	0.3466666666666667	0.5049090080928034	10.736306402791147	0.05720739026983858	0.022231122944822785	0.08621864255281797
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151669_151670	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151669_151670__reverse	reverse	balanced_ot	0.25		manual3	source_boundary_proximity	endpoint_response	False	1500	0.2297812257244338	0.34	0.504725074281209	10.774535980306826	0.05670364871282672	0.02153267101241532	0.087805559437376
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151671_151672	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151671_151672	forward	uot	0.25	2.0	manual3	finite_response_h001	local_reference	True	1500	0.9999957653314514	1.0	0.00010657787335386897	0.0013139942041385144	0.0001111425358748849	0.9973192565371706	0.9999987660946168
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151671_151672	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151671_151672	forward	uot	0.25	2.0	manual3	finite_response_h001	endpoint_response	True	1500	0.9816869323053032	0.9933333333333333	0.011846233644455815	0.1272930883068687	-0.012473910657279172	1.2994485821649897	0.9892742287517607
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151671_151672	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151671_151672	forward	uot	0.25	2.0	manual3	local_reference	local_reference	True	1500	1.0	1.0	0.0	0.0	5.4321328907140385e-17	0.9999999999999997	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151671_151672	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151671_151672	forward	uot	0.25	2.0	manual3	local_reference	endpoint_response	True	1500	0.981306505469558	0.9933333333333333	0.011952811517809683	0.1284383153091017	-0.012606494227915847	1.3027906674437095	0.9890465198389015
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151671_151672	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151671_151672	forward	uot	0.25	2.0	manual3	endpoint_response	local_reference	True	1500	0.981306505469558	0.9933333333333333	0.011952811517809683	0.14736572013793	0.010458974407573532	0.7591753184566281	0.9890465198389015
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151671_151672	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151671_151672	forward	uot	0.25	2.0	manual3	endpoint_response	endpoint_response	True	1500	1.0	1.0	0.0	0.0	-3.3015613600080676e-17	1.0	1.0
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151671_151672	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151671_151672	forward	uot	0.25	2.0	manual3	conditional_entropy	local_reference	False	1500	-0.4200387929061303	0.006666666666666667	0.8237998832065418	10.156594777503932	0.499926373282563	-0.462826851447674	0.18440562502810687
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151671_151672	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151671_151672	forward	uot	0.25	2.0	manual3	conditional_entropy	endpoint_response	False	1500	-0.39109902537734464	0.006666666666666667	0.8118470716887322	8.723660539695006	0.6279531224116522	-0.5910981400609171	0.1752765019560062
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151671_151672	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151671_151672	forward	uot	0.25	2.0	manual3	low_max_probability	local_reference	False	1500	-0.5379646835398594	0.0	0.9145970539596437	11.27602935024698	11.961706927262776	-11.931821527551653	0.4564165532581802
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151671_151672	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151671_151672	forward	uot	0.25	2.0	manual3	low_max_probability	endpoint_response	False	1500	-0.5086449549533134	0.0	0.9026442424418339	9.69931682181617	15.651474208438234	-15.625493283236976	0.4561238738406067
spatialLIBD_manual_layers	within_donor_adjacent_replicates	DLPFCML_151671_151672	spatialLIBD_manual::Br5595	manual_layer_truth	DLPFCML_151671_151672	forward	uot	0.25	2.0	manual3	probability_margin_risk	local_reference	False	1500	-0.4055420540186907	0.006666666666666667	0.9186484206460109	11.32597848300037	28.779089222265526	-28.70491818103975	0.21866916720813134
