independent_unit_id	cohort_role	method	epsilon	tau	branch	score	reference	amplitude_comparable	n_estimable	spearman	top_overlap	raw_mae	rmae	intercept	slope	r2
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	probability_margin_risk	local_reference	False	307.0	-0.5157397760582234	0.02857142857142857	0.9358422895993924	15.099766574618144	2.3653086549433673	-2.308323494401882	0.6434798151078404
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	source_boundary_proximity	endpoint_response	False	307.0	0.08824212507044493	0.15357142857142858	0.42203857636289605	6.465697892955291	0.06583176150628768	0.0015399991543783558	0.0026860917401961837
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	source_boundary_proximity	local_reference	False	307.0	0.09336178242018794	0.15357142857142858	0.4187444102220409	6.756258918254305	0.06242666609096667	0.001237631126434272	0.001482593106477803
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	transported_mass_deficit	endpoint_response	False	307.0	0.3070380262460394	0.3107142857142857	0.6643316666340302	10.177985016969473	0.08485737401608609	0.03269440577071259	0.09330840479474972
HER2ST::A	manual_truth_controlled	uot	0.25	2.0	main21	transported_mass_deficit	local_reference	False	307.0	0.3041154910854502	0.26785714285714285	0.661037500493175	10.66580405535976	0.08089769277972411	0.03158347387417758	0.07230242964942157
HER2ST::B	manual_truth_controlled	balanced_ot	0.25		main21	assigned_raw_cost	endpoint_response	False	242.0	-0.48820311186221005	0.0	0.4964306378854102	19.765769816452874	0.042340968383786724	-0.03330939174100377	0.18261046685910826
HER2ST::B	manual_truth_controlled	balanced_ot	0.25		main21	assigned_raw_cost	local_reference	False	242.0	-0.4903495953482243	0.0	0.4949822070329397	18.6334982246176	0.04705134625875257	-0.039619479938383655	0.18224942682044454
HER2ST::B	manual_truth_controlled	balanced_ot	0.25		main21	barycentric_displacement	endpoint_response	False	242.0	-0.15734581739087344	0.06818181818181818	0.12457873113120084	4.9601985366049774	0.027701529196125767	-0.017407172509024207	0.04223078244434014
HER2ST::B	manual_truth_controlled	balanced_ot	0.25		main21	barycentric_displacement	local_reference	False	242.0	-0.15203746716630115	0.06818181818181818	0.12336566324108723	4.644073735015386	0.028904497575069	-0.01575851506147812	0.03835056370657913
HER2ST::B	manual_truth_controlled	balanced_ot	0.25		main21	conditional_entropy	endpoint_response	False	242.0	-0.03494702263599743	0.0	0.8630721959541878	34.36388703339606	0.05220181707697414	-0.030516107101228332	0.023471278065167023
HER2ST::B	manual_truth_controlled	balanced_ot	0.25		main21	conditional_entropy	local_reference	False	242.0	-0.033314700938099406	0.0	0.8616237651017173	32.43564045170406	0.06489718049289034	-0.043182697361444894	0.032951066023882314
