dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	stage	arm	intervention	h	converged	iterations	seconds	last_log_scaling_error	row_mass_l1	col_mass_l1	transported_mass
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.000625	True	85	3.6473258000041824	3.2131151073144792e-09	0.9359683934980019	0.935968393498002	1.9359683934980028
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	finite_step	N	I_EXPR	0.02	True	85	3.6919254999957047	3.219145838784243e-09	0.9386437477632408	0.9386437477632408	1.938643747763241
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	finite_step	N	I_EXPR	0.01	True	85	3.8543453000020236	3.216050536991588e-09	0.937274073367536	0.9372740733675362	1.937274073367535
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	finite_step	N	I_EXPR	0.005	True	85	3.76727050000045	3.2145095474334084e-09	0.9365923168149515	0.9365923168149515	1.9365923168149513
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	finite_step	N	I_EXPR	0.0025	True	85	3.5487450000073295	3.2137421612787875e-09	0.9362522140097809	0.936252214009781	1.9362522140097809
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	finite_step	N	I_EXPR	0.00125	True	85	3.5204430000012508	3.213358468201477e-09	0.9360823571463083	0.9360823571463082	1.9360823571463066
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	finite_step	N	I_EXPR	0.000625	True	85	3.798809700005222	3.213166621662822e-09	0.9359974774337471	0.9359974774337472	1.9359974774337483
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.02	True	85	3.5702992000005906	3.20689341748448e-09	0.9332148327278913	0.9332148327278913	1.9332148327278906
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.01	True	85	3.5103467000008095	3.2099238822524967e-09	0.9345595164982938	0.9345595164982936	1.9345595164982947
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.005	True	85	3.4910704999929294	3.2114471082422824e-09	0.9352350259629452	0.9352350259629452	1.9352350259629452
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.0025	True	85	3.5190079000021797	3.2122109416832245e-09	0.9355735670316534	0.9355735670316534	1.9355735670316538
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.00125	True	85	3.556795800002874	3.2125928584036956e-09	0.9357430334632305	0.9357430334632306	1.9357430334632313
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.000625	True	85	3.575918600006844	3.212783816763931e-09	0.9358278155679565	0.9358278155679566	1.9358278155679571
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		base	BASE	NONE	0.0	True	1	0.037519300007261336				0.9999999999999996
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_EXPR	0.02	True	1	0.038507000004756264				1.0000000000000002
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_EXPR	0.01	True	1	0.048263099990435876				0.9999999999999998
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_EXPR	0.005	True	1	0.03722420000121929				0.9999999999999998
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_EXPR	0.0025	True	1	0.03727369999978691				1.0000000000000004
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_EXPR	0.00125	True	1	0.042797599991899915				1.0000000000000002
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_EXPR	0.000625	True	1	0.03749059999245219				1.0000000000000002
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.02	True	1	0.03830070000549313				0.9999999999999999
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.01	True	1	0.038855599996168166				0.9999999999999998
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.005	True	1	0.03911579999839887				1.0000000000000002
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.0025	True	1	0.039450700001907535				0.9999999999999992
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.00125	True	1	0.03846700000576675				0.9999999999999997
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.000625	True	1	0.03698430000804365				1.0000000000000002
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.02	True	1	0.03872069998760708				1.0000000000000007
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.01	True	1	0.03940670000156388				0.9999999999999991
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.005	True	1	0.03846960001101252				0.9999999999999994
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.0025	True	1	0.037304700003005564				0.9999999999999998
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.00125	True	1	0.03715230000670999				1.0000000000000004
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.000625	True	1	0.04526620000251569				1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.02	True	1	0.040299500004039146				0.9999999999999998
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.01	True	1	0.03834840000490658				1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.005	True	1	0.03875269999844022				0.9999999999999997
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.0025	True	1	0.03831509999872651				1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.00125	True	1	0.036330299990368076				1.0000000000000007
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.000625	True	1	0.03551810000499245				1.0000000000000004
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	8.389749199996004	3.552713678800501e-15	6.047679718124144e-16	1.2672154992010576e-15	1.0000000000000009
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.02	True	200	8.377200999995694	1.7763568394002505e-15	5.885049392251318e-16	1.2628786905111156e-15	1.0000000000000004
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.01	True	200	8.7285608999955	0.0	9.491105817938106e-16	1.4091375635794101e-15	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.005	True	200	8.479008700000122	3.552713678800501e-15	5.994553811672354e-16	1.2560482168244569e-15	1.0000000000000004
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.0025	True	200	8.942990399998962	3.552713678800501e-15	5.862281146629122e-16	1.3246782143427893e-15	0.9999999999999994
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.00125	True	200	8.659417899994878	0.0	1.008091179977022e-15	1.3890798233884283e-15	1.0000000000000002
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.000625	True	200	8.916168900002958	1.7763568394002505e-15	9.36967517461973e-16	1.4000302653305319e-15	0.9999999999999996
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.02	True	200	8.287040900002467	1.7763568394002505e-15	5.803734229314905e-16	1.2848879946125713e-15	0.9999999999999999
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.01	True	200	8.61823710000317	3.552713678800501e-15	5.902396627011086e-16	1.26255342985937e-15	0.9999999999999996
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.005	True	200	8.355499599987525	0.0	5.82433407059213e-16	1.298006840899646e-15	1.0000000000000002
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.0025	True	200	8.298388700000942	1.7763568394002505e-15	9.558326352632207e-16	1.3807314666602899e-15	0.9999999999999999
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.00125	True	200	8.578217700007372	1.7763568394002505e-15	9.628799493843765e-16	1.3501569653961987e-15	1.0000000000000007
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.000625	True	200	8.709134799995809	3.552713678800501e-15	5.655198531684391e-16	1.2746964941912076e-15	0.9999999999999996
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.02	True	200	8.54321930000151	0.0	9.611452259083997e-16	1.3869114190434573e-15	0.9999999999999997
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.01	True	200	8.419086099995184	1.7763568394002505e-15	9.290528416028287e-16	1.3485306621374704e-15	0.9999999999999992
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.005	True	200	8.657775300001958	0.0	5.896975616148659e-16	1.2764312176671844e-15	1.0000000000000007
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.0025	True	200	8.546582099996158	0.0	9.635304706878678e-16	1.3727083705838972e-15	0.9999999999999998
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.00125	True	200	8.505596399991191	1.7763568394002505e-15	5.852523327076753e-16	1.282069068964109e-15	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.000625	True	200	8.949944500011043	1.7763568394002505e-15	9.894429026102713e-16	1.4151006755280804e-15	0.9999999999999991
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.02	True	200	8.854866099994979	0.0	5.944680511738021e-16	1.2492177431377982e-15	1.0000000000000002
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.01	True	200	8.539259199998924	3.552713678800501e-15	9.920449878242366e-16	1.4338573731120796e-15	1.0000000000000004
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.005	True	200	8.680060999991838	1.7763568394002505e-15	5.906733435701028e-16	1.2698175844150228e-15	1.0000000000000002
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.0025	True	200	8.407972599990899	1.7763568394002505e-15	9.595189226496714e-16	1.3432180714922914e-15	0.9999999999999994
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.00125	True	200	8.327688599994872	1.7763568394002505e-15	9.78926141537162e-16	1.4015481483720116e-15	1.0000000000000004
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.000625	True	200	8.311782300006598	0.0	6.108395039783332e-16	1.267107078983809e-15	1.0
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	base	BASE	NONE	0.0	True	85	3.6749920999864116	3.186222841122799e-09	0.918979658666254	0.918979658666254	1.9189796586662542
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	finite_step	R	I_EXPR	0.02	True	85	3.5449303000059444	3.196988451747984e-09	0.9236846855125507	0.9236846855125508	1.92368468551255
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	finite_step	R	I_EXPR	0.01	True	85	3.6616068000002997	3.191601649632503e-09	0.9213300787966116	0.9213300787966116	1.9213300787966119
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	finite_step	R	I_EXPR	0.005	True	85	3.783112399993115	3.188911357199231e-09	0.920154345999822	0.920154345999822	1.9201543459998218
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	finite_step	R	I_EXPR	0.0025	True	85	3.6884282999963034	3.187566655071805e-09	0.9195668717240038	0.9195668717240039	1.9195668717240035
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	finite_step	R	I_EXPR	0.00125	True	85	3.766890800005058	3.186894304008092e-09	0.9192732325520988	0.9192732325520989	1.9192732325520983
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	finite_step	R	I_EXPR	0.000625	True	85	3.6714715999987675	3.186557684387026e-09	0.919126437449572	0.919126437449572	1.91912643744957
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.02	True	85	3.7244538000086322	3.190635311511869e-09	0.9207478305371395	0.9207478305371396	1.9207478305371388
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.01	True	85	3.7544813999993494	3.188420194533137e-09	0.9198600073985723	0.9198600073985723	1.9198600073985725
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.005	True	85	3.605682599998545	3.187318853292709e-09	0.919418906457108	0.9194189064571079	1.9194189064571072
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.0025	True	85	3.5111976000043796	3.186769959029334e-09	0.9191990518737149	0.9191990518737148	1.9191990518737154
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.00125	True	85	3.5968468000064604	3.1864964000760665e-09	0.9190892977168678	0.9190892977168679	1.9190892977168674
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.000625	True	85	3.8509045999962837	3.186358732421013e-09	0.9190344638181033	0.9190344638181033	1.9190344638181043
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	finite_step	N	I_EXPR	0.02	True	85	3.565282900002785	3.1926425947403914e-09	0.9219420216596605	0.9219420216596605	1.921942021659662
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	finite_step	N	I_EXPR	0.01	True	85	3.5249022000061814	3.1894202834337193e-09	0.9204561031456895	0.9204561031456894	1.9204561031456888
