dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	pair_id	direction	method	epsilon	tau	score	n_estimable	spearman	aurc	oracle_aurc	random_aurc	normalized_excess_aurc	retained_loss_at_80pct_coverage	retained_loss_at_90pct_coverage	auroc	auprc	prevalence	precision_at_prevalence	recall_at_prevalence
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	balanced_ot	0.25		probability_margin_risk	269	0.21381372248639482	0.18279584312197722	0.04404573185770837	0.20074349442379186	0.8854632573694493	0.18981481481481483	0.19753086419753085	0.6540913006029285	0.25561961797628985	0.20074349442379183	0.24074074074074073	0.24074074074074073
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	balanced_ot	0.25		assigned_raw_cost	269	0.6311628107605652	0.06302466879386141	0.04404573185770837	0.20074349442379186	0.12111811059299038	0.06481481481481481	0.12757201646090535	0.954866494401378	0.8360431916345241	0.20074349442379183	0.7592592592592593	0.7592592592592593
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	balanced_ot	0.25		barycentric_displacement	269	0.6898450565631475	0.04535737501646456	0.04404573185770837	0.20074349442379186	0.00837052895508343	0.018518518518518517	0.11522633744855967	0.9971576227390181	0.9896444941815391	0.20074349442379183	0.9444444444444444	0.9444444444444444
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	balanced_ot	0.25		transported_mass_deficit	269	0.03401162578312153	0.20912775177960047	0.04404573185770837	0.20074349442379186	1.0535059162205507	0.21203703703703702	0.20987654320987653	0.5243324720068906	0.19946893127219548	0.20074349442379183	0.14814814814814814	0.14814814814814814
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	balanced_ot	0.25		source_boundary_proximity	269	0.15885644559957257	0.17846531608468058	0.04404573185770837	0.20074349442379186	0.8578270807809653	0.18518518518518517	0.18930041152263374	0.6144702842377261	0.2713548787778247	0.20074349442379183	0.25925925925925924	0.25925925925925924
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	finite_response_h001	269	-0.1140180498893352	0.25333348171895126	0.04404573185770837	0.20074349442379186	1.3356141557731613	0.24537037037037038	0.21810699588477367	0.4178294573643411	0.16339067926451206	0.20074349442379183	0.018518518518518517	0.018518518518518517
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	local_reference	269	-0.11413756566490055	0.25333348171895126	0.04404573185770837	0.20074349442379186	1.3356141557731613	0.24537037037037038	0.21810699588477367	0.4177433247200689	0.1633689948165981	0.20074349442379183	0.018518518518518517	0.018518518518518517
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	endpoint_response	269	-0.09943712527036362	0.24996639790597333	0.04404573185770837	0.20074349442379186	1.3141263964214098	0.24537037037037038	0.21810699588477367	0.42833763996554697	0.16810896156222838	0.20074349442379183	0.018518518518518517	0.018518518518518517
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	conditional_entropy	269	-0.5295744015300256	0.27656473112264207	0.04404573185770837	0.20074349442379186	1.4838693000921086	0.25	0.2222222222222222	0.11834625322997415	0.11669226998567196	0.20074349442379183	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	low_max_probability	269	-0.26640066373514487	0.25433087812577887	0.04404573185770837	0.20074349442379186	1.3419792524439387	0.25	0.2222222222222222	0.30801033591731264	0.14016454525024863	0.20074349442379183	0.0	0.0
