method,epsilon,tau,grid_role,arm,intervention,score,claim_status,gate_family,independent_units,median_spearman,median_top_decile_overlap,median_nmae,unit_gate_pass_fraction,spearman_gate_pass,overlap_gate_pass,nmae_gate_pass,gate_pass,witness,median_nex_aurc,median_relative_fixed_qc_gain,positive_unit_fraction,positive_technology_count,leave_one_unit_out_fixed_qc_low,negative_control_pass_fraction,leakage_control_pass_fraction,confound_direction_pass_fraction,sensitivity_external_gate,sensitivity_external_gate_with_controls,registered_gate_status,confirmatory
balanced_ot,0.25,,baseline,R,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.9037917248506684,0.020546801952040228,0.5714285714285714,3.0,0.024793610766994517,0.3,1.0,0.5619047619047619,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.9495880288093721,0.0,0.0,0.0,0.0,0.4,1.0,0.6666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,1.0969655741274178,-0.23709048106095346,0.2857142857142857,1.0,-0.24242023880412117,0.047619047619047616,1.0,0.30952380952380953,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.9729232400531892,-0.04625543319268839,0.38095238095238093,1.0,-0.038538574983810914,0.15714285714285714,1.0,0.4809523809523809,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.9729232400531892,-0.04625543319268839,0.38095238095238093,1.0,-0.038538574983810914,0.15714285714285714,1.0,0.4809523809523809,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,1.087258486734902,-0.27196958684352107,0.2857142857142857,1.0,-0.25723266634155284,0.07142857142857142,1.0,0.30952380952380953,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.8181323991236485,0.14189240170988252,0.6666666666666666,4.0,0.1255241655294252,0.3190476190476191,1.0,0.6095238095238096,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.8186719865259032,0.14189240170988252,0.6666666666666666,4.0,0.1255241655294252,0.29523809523809524,1.0,0.6095238095238096,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.9400024048457303,0.0,0.0,0.0,0.0,0.18095238095238095,1.0,0.5809523809523809,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,0.8269200263153461,0.03041592243477048,0.14285714285714285,1.0,0.014810589197760815,0.06190476190476191,0.11904761904761904,0.047619047619047616,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,1.001805361363218,-0.08455099390834857,0.09523809523809523,0.0,-0.16197012219164175,0.009523809523809525,0.11904761904761904,0.04285714285714286,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,1.001805361363218,-0.08455099390834857,0.09523809523809523,0.0,-0.16197012219164175,0.009523809523809525,0.11904761904761904,0.04285714285714286,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,0.8234565732210057,-0.008333348115589896,0.14285714285714285,1.0,0.02118272441465119,0.06190476190476191,0.11904761904761904,0.047619047619047616,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,1.0894682983879997,-0.05399314668620586,0.09523809523809523,0.0,-0.15115542094944667,0.04285714285714286,0.11904761904761904,0.05238095238095238,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,1.0888036465279844,-0.054067315967373145,0.09523809523809523,0.0,-0.15115542094944667,0.04285714285714286,0.11904761904761904,0.05238095238095238,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,0.8425196784095847,0.0,0.0,0.0,0.0,0.03333333333333333,0.11904761904761904,0.06666666666666667,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.9374586738094544,-0.02223682210976912,0.47619047619047616,2.0,-0.019134659599482545,0.3238095238095238,1.0,0.5857142857142857,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.967843378894693,-0.01791854830691962,0.38095238095238093,1.0,-0.012967726895538226,0.3238095238095238,1.0,0.4904761904761905,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.967843378894693,-0.01791854830691962,0.38095238095238093,1.0,-0.012967726895538226,0.3,1.0,0.4666666666666667,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.961501833545747,-0.042439375892671195,0.38095238095238093,0.0,-0.03405453410754228,0.2619047619047619,1.0,0.5761904761904761,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.9631962352858041,-0.042861877905822146,0.38095238095238093,0.0,-0.032110943782233975,0.2619047619047619,1.0,0.5761904761904761,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.9631962352858041,-0.042861877905822146,0.38095238095238093,0.0,-0.032110943782233975,0.2619047619047619,1.0,0.5761904761904761,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.939157605210297,0.0,0.0,0.0,0.0,0.4,1.0,0.7857142857142857,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.8998758804305547,0.09803205538012971,0.6190476190476191,3.0,0.0875485696295237,0.17142857142857143,1.0,0.5952380952380952,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,1.029036292956155,-0.009372853056340535,0.47619047619047616,2.0,-0.009284677284502075,0.1,1.0,0.4238095238095238,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,1.029036292956155,-0.009372853056340535,0.47619047619047616,2.0,-0.009284677284502075,0.12380952380952381,1.0,0.4238095238095238,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.939557858850661,0.07030890440819676,0.6666666666666666,3.0,0.04694816484354242,0.12380952380952381,1.0,0.5,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.9383907830940288,0.07163004865121014,0.6666666666666666,3.0,0.046666496288241044,0.14761904761904762,1.0,0.5,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.9383907830940288,0.07163004865121014,0.6666666666666666,3.0,0.046666496288241044,0.14761904761904762,1.0,0.5,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,1.0239118808053078,0.0,0.0,0.0,0.0,0.1,1.0,0.43809523809523804,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,1.0722206493343984,-0.03259387960436526,0.09523809523809523,0.0,-0.11142714165898171,0.0380952380952381,0.11904761904761904,0.05238095238095238,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,1.0438810411575439,-0.0840695484626205,0.09523809523809523,0.0,-0.15249398977921136,0.014285714285714285,0.11904761904761904,0.0380952380952381,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,1.0438810411575439,-0.0840695484626205,0.09523809523809523,0.0,-0.15249398977921136,0.014285714285714285,0.11904761904761904,0.0380952380952381,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,1.0923764207646218,-0.07692106720852536,0.047619047619047616,0.0,-0.13879303054076242,0.03333333333333333,0.11904761904761904,0.05714285714285714,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,1.0926385137687946,-0.08789683376713985,0.047619047619047616,0.0,-0.1386701113681973,0.03333333333333333,0.11904761904761904,0.05714285714285714,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,1.0926385137687946,-0.08789683376713985,0.047619047619047616,0.0,-0.1386701113681973,0.03333333333333333,0.11904761904761904,0.05714285714285714,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,0.8425196784095847,0.0,0.0,0.0,0.0,0.03333333333333333,0.11904761904761904,0.07142857142857142,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.4453507005291508,0.4913847551001356,0.9523809523809523,4.0,0.48382507119009177,0.9285714285714286,1.0,0.8809523809523809,True,True,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.9686302060618606,-0.0353454119782397,0.3333333333333333,0.0,-0.025971050665779052,0.27142857142857146,1.0,0.5095238095238095,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.9686302060618606,-0.0353454119782397,0.3333333333333333,0.0,-0.025971050665779052,0.26666666666666666,1.0,0.5095238095238095,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.42119856636708086,0.5190864706566141,1.0,4.0,0.5023798075283639,0.9285714285714286,1.0,0.8809523809523809,True,True,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.9664839622424437,-0.04515975370324848,0.3333333333333333,0.0,-0.03851617203938598,0.28095238095238095,1.0,0.5619047619047619,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.9664839622424437,-0.04515975370324848,0.3333333333333333,0.0,-0.03851617203938598,0.2571428571428572,1.0,0.5619047619047619,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.939157605210297,0.0,0.0,0.0,0.0,0.3761904761904762,1.0,0.7857142857142857,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,1.1913904656377023,-0.17898474963324068,0.3333333333333333,1.0,-0.18901827988764622,0.047619047619047616,1.0,0.35714285714285715,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,1.0477625458611493,-0.0389891802918786,0.42857142857142855,1.0,-0.04475608733191955,0.12380952380952381,1.0,0.4,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,1.0477625458611493,-0.0389891802918786,0.42857142857142855,1.0,-0.04475608733191955,0.12380952380952381,1.0,0.4,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,1.1919370088579893,-0.19103664133714854,0.3333333333333333,1.0,-0.19495314212832324,0.047619047619047616,1.0,0.35714285714285715,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.9978791002237719,0.057329316327202944,0.6190476190476191,3.0,0.02553951947098676,0.12380952380952381,1.0,0.4619047619047619,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.9978791002237719,0.057329316327202944,0.6190476190476191,3.0,0.02553951947098676,0.14761904761904762,1.0,0.4619047619047619,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,1.0239118808053078,0.0,0.0,0.0,0.0,0.1,1.0,0.43809523809523804,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,0.821049368104446,0.07934100896771948,0.14285714285714285,1.0,0.013015550399074205,0.06190476190476191,0.11904761904761904,0.047619047619047616,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,1.0558008497065745,-0.10367728372011306,0.047619047619047616,0.0,-0.1592076386523612,0.014285714285714285,0.11904761904761904,0.04285714285714286,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,1.0558008497065745,-0.10367728372011306,0.047619047619047616,0.0,-0.1592076386523612,0.014285714285714285,0.11904761904761904,0.04285714285714286,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,0.816875189587704,0.07508674658482999,0.14285714285714285,1.0,0.017210256584947348,0.06190476190476191,0.11904761904761904,0.047619047619047616,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,1.0924371197658673,-0.12584714438482114,0.047619047619047616,0.0,-0.1392436784076324,0.03333333333333333,0.11904761904761904,0.05714285714285714,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,1.0924371197658673,-0.12584714438482114,0.047619047619047616,0.0,-0.1392436784076324,0.03333333333333333,0.11904761904761904,0.05714285714285714,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,0.8425196784095847,0.0,0.0,0.0,0.0,0.03333333333333333,0.11904761904761904,0.07142857142857142,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.994989556674519,-0.09752117701704908,0.42857142857142855,1.0,-0.13205077277439822,0.20476190476190476,1.0,0.5285714285714286,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.9243339067931249,0.02186916184038637,0.5714285714285714,2.0,0.00919174164146147,0.30952380952380953,1.0,0.6380952380952382,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.9243339067931249,0.0006790253291033416,0.5238095238095238,2.0,-0.011181692172546723,0.30952380952380953,1.0,0.6380952380952382,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.7661397882315499,-0.01192656153271846,0.47619047619047616,1.0,-0.010188994667809342,0.3238095238095238,1.0,0.5809523809523809,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.7626397677312137,-0.009922563450249944,0.47619047619047616,1.0,-0.006652549523679052,0.3238095238095238,1.0,0.5809523809523809,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.7631661950253734,-0.010245906730017143,0.47619047619047616,1.0,-0.007121747113410681,0.3,1.0,0.5809523809523809,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.9594656927069597,0.0,0.0,0.0,0.0,0.38095238095238093,1.0,0.5714285714285714,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.9396384152953525,-0.18612471083854107,0.42857142857142855,1.0,-0.17023220111475545,0.1761904761904762,0.9285714285714286,0.5761904761904761,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.7719824354973093,0.13481666154502175,0.6666666666666666,3.0,0.12005673640011025,0.38095238095238093,0.9285714285714286,0.7142857142857143,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.7719824354973093,0.1656222212949873,0.6666666666666666,3.0,0.13115481686461353,0.4523809523809524,0.9285714285714286,0.7142857142857143,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.8274759998920937,0.03159151597535341,0.5238095238095238,2.0,-0.016908743310717414,0.34285714285714286,0.9285714285714286,0.6619047619047619,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.8302994609049359,0.03359372844377331,0.5238095238095238,2.0,-0.014718950595589073,0.34285714285714286,0.9285714285714286,0.6666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.8299618068969952,0.03359372844377331,0.5238095238095238,2.0,-0.014718950595589073,0.3476190476190476,0.9285714285714286,0.6666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,label_error_shared_closed_set,0.8151856414008418,0.0,0.0,0.0,0.0,0.3523809523809524,0.9285714285714286,0.6904761904761905,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,0.636282063377273,0.25558640300991464,0.14285714285714285,2.0,0.09222439420009895,0.04285714285714286,0.11904761904761904,0.0380952380952381,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,0.6094878672300608,0.385561365141866,0.14285714285714285,1.0,0.14418912929241473,0.03333333333333333,0.11904761904761904,0.05238095238095238,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,0.6094878672300608,0.385561365141866,0.14285714285714285,1.0,0.14418912929241473,0.03333333333333333,0.11904761904761904,0.05238095238095238,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,0.5601746391865414,0.42726205621297847,0.14285714285714285,1.0,0.12350235614397917,0.0380952380952381,0.11904761904761904,0.07142857142857142,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,0.5620675347746207,0.425695491359438,0.14285714285714285,1.0,0.12129484263557841,0.0380952380952381,0.11904761904761904,0.07142857142857142,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,0.5615027130042778,0.42603722338804023,0.14285714285714285,1.0,0.12242448617626425,0.0380952380952381,0.11904761904761904,0.07142857142857142,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,source_only_open_set,0.8425196784095847,0.0,0.0,0.0,0.0,0.03333333333333333,0.11904761904761904,0.023809523809523808,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,1.2955615529858981,-0.26339868922921883,0.2857142857142857,1.0,-0.32672315681674124,0.023809523809523808,1.0,0.24285714285714283,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.9299071082306141,0.025648402071926618,0.5238095238095238,2.0,0.01383724808665171,0.2857142857142857,1.0,0.5904761904761905,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.9132984471326788,0.0034582208219630668,0.5238095238095238,1.0,-0.0006023142399864123,0.2857142857142857,1.0,0.5904761904761905,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,1.0663548080328362,-0.23493043440342798,0.38095238095238093,1.0,-0.23343434632015067,0.17142857142857143,1.0,0.3190476190476191,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,21,,,,,,,,,heldout_loss,0.9157319269391984,0.07982496308181426,0.6190476190476191,3.0,0.06606038301928321,0.3333333333333333,1.0,0.5714285714285714,False,False,immutable; see registered v1.2 frozen sheet,False
