independent_unit_id	method	metric	max_probability	top2_margin	raw_margin_minus_max	beneficial_margin_effect
HER2ST::F	uot	region_label_accuracy	1.0	1.0	0.0	0.0
HER2ST::G	uot	region_label_accuracy	0.7111690690593802	0.8869296233360864	0.17576055427670623	0.17576055427670623
HER2ST::H	uot	region_label_accuracy	1.0	1.0	0.0	0.0
HER2ST::A	balanced_ot	true_pair_cosine	0.8867405301571156	0.8996026853160526	0.012862155158936961	0.012862155158936961
HER2ST::B	balanced_ot	true_pair_cosine	0.7653931734423289	0.7911308011155302	0.025737627673201313	0.025737627673201313
HER2ST::C	balanced_ot	true_pair_cosine	0.886840474454266	0.8891641690487576	0.0023236945944916654	0.0023236945944916654
HER2ST::D	balanced_ot	true_pair_cosine	0.8893367062551536	0.8959683906974988	0.006631684442345187	0.006631684442345187
HER2ST::E	balanced_ot	true_pair_cosine	0.8843840866464339	0.9237748889035513	0.03939080225711744	0.03939080225711744
HER2ST::F	balanced_ot	true_pair_cosine	0.9273202129759299	0.9470990928374861	0.01977887986155613	0.01977887986155613
HER2ST::G	balanced_ot	true_pair_cosine	0.8813622405728234	0.900845288684778	0.01948304811195456	0.01948304811195456
HER2ST::H	balanced_ot	true_pair_cosine	0.9141869428272003	0.9420607890267075	0.02787384619950728	0.02787384619950728
HER2ST::A	row_softmax	true_pair_cosine	0.9044398147473711	0.9111741693948185	0.006734354647447427	0.006734354647447427
HER2ST::B	row_softmax	true_pair_cosine	0.8438618415709924	0.8663444287378395	0.022482587166847035	0.022482587166847035
HER2ST::C	row_softmax	true_pair_cosine	0.8913346359082548	0.892492601359511	0.0011579654512562376	0.0011579654512562376
HER2ST::D	row_softmax	true_pair_cosine	0.9047139554892321	0.9091133388519195	0.004399383362687415	0.004399383362687415
HER2ST::E	row_softmax	true_pair_cosine	0.9375613667031272	0.9472703495071828	0.009708982804055633	0.009708982804055633
HER2ST::F	row_softmax	true_pair_cosine	0.9534548616576629	0.9567639948303357	0.0033091331726727846	0.0033091331726727846
HER2ST::G	row_softmax	true_pair_cosine	0.8956725698977414	0.9102020839233134	0.01452951402557201	0.01452951402557201
HER2ST::H	row_softmax	true_pair_cosine	0.9376477901236242	0.9504332639419444	0.012785473818320181	0.012785473818320181
HER2ST::A	uot	true_pair_cosine	0.8965480106736806	0.9060670570051927	0.009519046331512127	0.009519046331512127
HER2ST::B	uot	true_pair_cosine	0.8077370421595544	0.8337604309761035	0.026023388816549087	0.026023388816549087
HER2ST::C	uot	true_pair_cosine	0.8928394240421366	0.8959956990602461	0.0031562750181095556	0.0031562750181095556
HER2ST::D	uot	true_pair_cosine	0.896712656228626	0.902966314661142	0.006253658432516018	0.006253658432516018
HER2ST::E	uot	true_pair_cosine	0.9259496808738458	0.9441830785233856	0.018233397649539795	0.018233397649539795
HER2ST::F	uot	true_pair_cosine	0.9471838259012137	0.9563994279348136	0.009215602033599835	0.009215602033599835
HER2ST::G	uot	true_pair_cosine	0.8922591991549046	0.9113727054191563	0.01911350626425168	0.01911350626425168
HER2ST::H	uot	true_pair_cosine	0.9312868731116823	0.951138332358325	0.019851459246642666	0.019851459246642666
