independent_unit_id	method	strategy	coverage	training_positive_precision	top1	top5	top10	mean_reciprocal_rank	median_true_rank	region_label_accuracy	true_pair_cosine
HER2ST::H	row_softmax	max_probability_gate	0.8	0.9347201387080065	1.0	1.0	1.0	1.0	1.0	1.0	0.9376477901236242
HER2ST::A	row_softmax	oracle_truth	0.8	1.0	0.29792615368038483	0.620005082905587	0.7476611157186293	0.4422411369385961	3.75	0.8836602929012797	0.9145640612932376
HER2ST::B	row_softmax	oracle_truth	0.8	1.0	0.6305469435726734	0.7616759168589946	0.8144220697659588	0.6986581694990266	3.3	0.6819683532696893	0.8541255198184361
HER2ST::C	row_softmax	oracle_truth	0.8	1.0	0.018859649122807017	0.13470928278550784	0.201510385158298	0.09963575107466299	50.900000000000006	0.8087433862433862	0.8985368233703607
HER2ST::D	row_softmax	oracle_truth	0.8	1.0	0.08821042987156352	0.24942082012538375	0.3351884642733717	0.17340578339577944	29.85	0.48605807554702385	0.9065826345469855
HER2ST::E	row_softmax	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9452833291109726
HER2ST::F	row_softmax	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9546348900389178
HER2ST::G	row_softmax	oracle_truth	0.8	1.0	0.9454794084147446	0.9931905589800326	0.9963937621832357	0.9679846359265005	1.0	0.9619599307005302	0.9205334833481109
HER2ST::H	row_softmax	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9489670851012768
HER2ST::A	row_softmax	random_gate	0.8	0.8094887585121446	0.1256911849209486	0.37396150540746254	0.5431076047896378	0.2501109283603206	9.69	0.8741871746217097	0.9017822967029403
HER2ST::B	row_softmax	random_gate	0.8	0.8186019334182321	0.516693086725249	0.6313331258878017	0.6802485424850591	0.5796686687245342	9.0	0.5835063921728939	0.8348938338903895
HER2ST::C	row_softmax	random_gate	0.8	0.6699015963219557	0.011929824561403509	0.11121943268132016	0.14355895005713518	0.07968007486900096	56.67	0.809734446268929	0.8898203843989994
HER2ST::D	row_softmax	random_gate	0.8	0.8966031173333165	0.06697070021846993	0.2059008674167626	0.3003091542502768	0.14593369783239563	37.85	0.48297720263303157	0.9024570006178794
HER2ST::E	row_softmax	random_gate	0.8	0.9618064131718373	1.0	1.0	1.0	1.0	1.0	1.0	0.9386902546541507
HER2ST::F	row_softmax	random_gate	0.8	0.981181025252151	1.0	1.0	1.0	1.0	1.0	1.0	0.9526478162194651
HER2ST::G	row_softmax	random_gate	0.8	0.7669254842353338	0.5255443837653502	0.8113120353738461	0.8685462015195411	0.659542388446376	2.7299999999999995	0.6498522193436904	0.8950344687245082
HER2ST::H	row_softmax	random_gate	0.8	0.9069098802235482	1.0	1.0	1.0	1.0	1.0	1.0	0.9277071830497112
HER2ST::A	row_softmax	top2_margin_gate	0.8	0.9046912497466315	0.24394399494193314	0.572910676732358	0.7128633276200314	0.392210696691301	4.95	0.8754882498905269	0.9111741693948185
HER2ST::B	row_softmax	top2_margin_gate	0.8	0.9355637290609116	0.8384497120889995	0.9091724249690603	0.9471400239213204	0.8753217957433885	1.0	0.863533312308671	0.8663444287378395
HER2ST::C	row_softmax	top2_margin_gate	0.8	0.74588017080166	0.013596491228070176	0.1277794582241043	0.17603565907104926	0.08760573595258189	53.4	0.808998814085021	0.892492601359511
HER2ST::D	row_softmax	top2_margin_gate	0.8	0.9762590320954878	0.1002913110045045	0.26982271307718175	0.3993986052880779	0.1944308429139601	25.7	0.4880988918735545	0.9091133388519195
HER2ST::E	row_softmax	top2_margin_gate	0.8	0.9904699407788956	1.0	1.0	1.0	1.0	1.0	1.0	0.9472703495071828
HER2ST::F	row_softmax	top2_margin_gate	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9567639948303357
HER2ST::G	row_softmax	top2_margin_gate	0.8	0.8677470736520456	0.7821066960492933	0.9417036279700752	0.966110847689795	0.8545305328857993	1.3	0.820421982406534	0.9102020839233134
HER2ST::H	row_softmax	top2_margin_gate	0.8	0.9849298088517424	1.0	1.0	1.0	1.0	1.0	1.0	0.9504332639419444
HER2ST::A	uot	all_top1	1.0	0.7726258159183085	0.2568279003376233	0.5890227778792217	0.7175075929027268	0.4067560948337331	5.5	0.8786602929012796	0.9082932635698431
HER2ST::B	uot	all_top1	1.0	0.6814101211460257	0.615818067797286	0.7423234690429148	0.7813766474330551	0.6768218883307126	5.45	0.6663811118783904	0.8321508564313387
HER2ST::C	uot	all_top1	1.0	0.7191932136733874	0.022192982456140348	0.17378823015392886	0.2510112925993144	0.11037952496523001	49.5	0.8056654807516876	0.8974740806870867
HER2ST::D	uot	all_top1	1.0	0.7394968110225744	0.08204200743198434	0.26635160385494794	0.3444123138258719	0.1715730475717162	34.25	0.4834264965996554	0.9035740295517223
HER2ST::E	uot	all_top1	1.0	0.9077686050960843	1.0	1.0	1.0	1.0	1.0	1.0	0.9429356498320752
HER2ST::F	uot	all_top1	1.0	0.9257873120076099	1.0	1.0	1.0	1.0	1.0	1.0	0.9592895142243993
HER2ST::G	uot	all_top1	1.0	0.7468228708366456	0.8124785834086903	0.9498811392471047	0.9678056345819503	0.8718840660581355	1.0	0.8497414564349377	0.9074342890340708
HER2ST::H	uot	all_top1	1.0	0.8928253071961862	1.0	1.0	1.0	1.0	1.0	1.0	0.9448875681475631
HER2ST::A	uot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	0.9960204885736801
HER2ST::B	uot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST::C	uot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	0.9933333333333334	0.9860582010582013
HER2ST::D	uot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST::E	uot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST::F	uot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST::G	uot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST::H	uot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST::A	uot	max_probability_gate	0.8	0.738671846534204	0.13032944337045613	0.36842637846606235	0.5270786645903136	0.2536347337055137	11.65	0.8721549165571936	0.8965480106736806
HER2ST::B	uot	max_probability_gate	0.8	0.682737778527389	0.41353075425316893	0.5411889364140725	0.6160015310435895	0.4877034579665829	13.7	0.5214617437650589	0.8077370421595544
HER2ST::C	uot	max_probability_gate	0.8	0.6887844407916673	0.022192982456140348	0.1197502856758755	0.2250630167372454	0.09808465896497297	53.8	0.8056654807516876	0.8928394240421366
HER2ST::D	uot	max_probability_gate	0.8	0.7439595377348984	0.05369701924415465	0.19622170498494648	0.29212132908378097	0.1333193014211851	42.55	0.4804853201290672	0.896712656228626
HER2ST::E	uot	max_probability_gate	0.8	0.9111253524129244	1.0	1.0	1.0	1.0	1.0	1.0	0.9259496808738458
