dataset	pair_id	independent_unit_id	direction	fold	n_train_available	n_train_selected	n_test	n_components	coverage	strategy	repeat	top1	top5	top10	mean_reciprocal_rank	median_true_rank	region_label_accuracy	true_pair_cosine
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED__reverse	HER2ST::F	reverse	4	431	345	96	16	0.8	permuted_truth_control	7	0.010416666666666666	0.03125	0.03125	0.022661652880867567	351.5	0.875	-0.002206892183969513
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED__reverse	HER2ST::F	reverse	4	431	345	96	16	0.8	permuted_truth_control	8	0.0	0.03125	0.041666666666666664	0.019177346966933618	273.5	0.8125	0.020974192657191828
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED__reverse	HER2ST::F	reverse	4	431	345	96	16	0.8	permuted_truth_control	9	0.0	0.010416666666666666	0.010416666666666666	0.010920637412864219	341.5	0.84375	0.000582236040745481
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	0	250	200	72	16	0.8	oracle_truth	0	0.027777777777777776	0.05555555555555555	0.1111111111111111	0.05812148895628308	89.0	0.4583333333333333	0.14442926552181393
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	0	250	200	72	16	0.8	permuted_truth_control	0	0.0	0.0	0.013888888888888888	0.009616452377814812	188.0	0.16666666666666666	-0.07024928184725913
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	0	250	200	72	16	0.8	permuted_truth_control	1	0.0	0.013888888888888888	0.041666666666666664	0.01781198745394383	172.5	0.2638888888888889	0.018621717954816562
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	0	250	200	72	16	0.8	permuted_truth_control	2	0.0	0.013888888888888888	0.013888888888888888	0.011091444244051868	199.5	0.3194444444444444	-0.0635815271813727
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	0	250	200	72	16	0.8	permuted_truth_control	3	0.013888888888888888	0.027777777777777776	0.05555555555555555	0.03108688066249846	185.0	0.2222222222222222	-0.005472274266793037
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	0	250	200	72	16	0.8	permuted_truth_control	4	0.0	0.013888888888888888	0.027777777777777776	0.01631265577572207	151.0	0.2777777777777778	0.002052689764799837
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	0	250	200	72	16	0.8	permuted_truth_control	5	0.0	0.0	0.013888888888888888	0.012707257113374799	156.5	0.2777777777777778	-0.012101092768700951
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	0	250	200	72	16	0.8	permuted_truth_control	6	0.0	0.041666666666666664	0.05555555555555555	0.025861108901208248	167.0	0.1388888888888889	-0.010582040649752584
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	0	250	200	72	16	0.8	permuted_truth_control	7	0.013888888888888888	0.013888888888888888	0.013888888888888888	0.02703301306079501	139.0	0.25	0.05862469145954487
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	0	250	200	72	16	0.8	permuted_truth_control	8	0.0	0.013888888888888888	0.027777777777777776	0.02120480990457171	129.5	0.2638888888888889	0.040501961518540866
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	0	250	200	72	16	0.8	permuted_truth_control	9	0.0	0.0	0.0	0.009744427377375929	171.0	0.19444444444444445	-0.00941794449153327
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	1	247	198	75	16	0.8	oracle_truth	0	0.0	0.013333333333333334	0.013333333333333334	0.01618081063960986	121.0	0.36	0.0732704019976223
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	1	247	198	75	16	0.8	permuted_truth_control	0	0.0	0.0	0.0	0.009007842229114355	187.0	0.24	-0.042538061734847324
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	1	247	198	75	16	0.8	permuted_truth_control	1	0.013333333333333334	0.02666666666666667	0.05333333333333334	0.031297537363410184	171.0	0.25333333333333335	-0.014435220692957294
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	1	247	198	75	16	0.8	permuted_truth_control	2	0.0	0.0	0.013333333333333334	0.0120064388727271	160.0	0.24	0.0051287043054038285
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	1	247	198	75	16	0.8	permuted_truth_control	3	0.0	0.013333333333333334	0.013333333333333334	0.01383108377245324	174.0	0.17333333333333334	-0.01413481758565498
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	1	247	198	75	16	0.8	permuted_truth_control	4	0.0	0.0	0.013333333333333334	0.008380864060228184	213.0	0.26666666666666666	-0.09446542307417542
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	1	247	198	75	16	0.8	permuted_truth_control	5	0.0	0.013333333333333334	0.013333333333333334	0.016799232813160318	169.0	0.21333333333333335	-0.013291350262432437
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	1	247	198	75	16	0.8	permuted_truth_control	6	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.024933297408217033	169.0	0.25333333333333335	-0.010588509579266641
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	1	247	198	75	16	0.8	permuted_truth_control	7	0.0	0.04	0.04	0.02609497196335903	129.0	0.22666666666666666	0.0506252746887157
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	1	247	198	75	16	0.8	permuted_truth_control	8	0.0	0.0	0.013333333333333334	0.013681150368663882	147.0	0.2	0.01855609222324968
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	1	247	198	75	16	0.8	permuted_truth_control	9	0.0	0.013333333333333334	0.05333333333333334	0.020054620365927443	177.0	0.29333333333333333	-0.009603467893495032
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	2	258	207	64	16	0.8	oracle_truth	0	0.0	0.03125	0.0625	0.03571306830939171	60.0	0.703125	0.3171202851692171
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	2	258	207	64	16	0.8	permuted_truth_control	0	0.0	0.0	0.015625	0.01717510876901746	124.5	0.328125	0.09387882960732159
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	2	258	207	64	16	0.8	permuted_truth_control	1	0.015625	0.046875	0.0625	0.0339003063263295	159.0	0.359375	0.010132560221515114
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	2	258	207	64	16	0.8	permuted_truth_control	2	0.0	0.0	0.0	0.00923341802425347	176.0	0.4375	-0.01743366803142339
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	2	258	207	64	16	0.8	permuted_truth_control	3	0.0	0.03125	0.046875	0.026799169867186313	169.0	0.3125	0.0018131504734046856
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	2	258	207	64	16	0.8	permuted_truth_control	4	0.0	0.015625	0.015625	0.014338570431746677	186.5	0.109375	-0.07287532501540575
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	2	258	207	64	16	0.8	permuted_truth_control	5	0.0	0.015625	0.015625	0.012556880084578982	170.0	0.359375	-0.01226832260658202
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	2	258	207	64	16	0.8	permuted_truth_control	6	0.015625	0.015625	0.015625	0.026111972404397672	142.0	0.265625	0.002735221411968955
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	2	258	207	64	16	0.8	permuted_truth_control	7	0.0	0.015625	0.03125	0.015208862251714488	140.0	0.203125	0.0257025407287612
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	2	258	207	64	16	0.8	permuted_truth_control	8	0.015625	0.015625	0.015625	0.023519177937029838	187.0	0.140625	-0.10771211338576639
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	2	258	207	64	16	0.8	permuted_truth_control	9	0.015625	0.03125	0.03125	0.029592402136117184	192.0	0.140625	-0.05495197927323945
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	3	268	215	54	16	0.8	oracle_truth	0	0.0	0.05555555555555555	0.1111111111111111	0.036719010252664976	101.5	0.42592592592592593	0.12018965790230353
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	3	268	215	54	16	0.8	permuted_truth_control	0	0.037037037037037035	0.05555555555555555	0.05555555555555555	0.05340518122976478	139.5	0.2962962962962963	0.047872952692048394
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	3	268	215	54	16	0.8	permuted_truth_control	1	0.0	0.0	0.0	0.012516978722014675	115.0	0.2777777777777778	0.06395540956093278
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	3	268	215	54	16	0.8	permuted_truth_control	2	0.0	0.018518518518518517	0.018518518518518517	0.01473983171958853	181.0	0.2037037037037037	-0.017781405963544935
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	3	268	215	54	16	0.8	permuted_truth_control	3	0.0	0.0	0.0	0.010284797238237423	158.0	0.3148148148148148	-0.043633177529203995
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	3	268	215	54	16	0.8	permuted_truth_control	4	0.0	0.0	0.037037037037037035	0.014928556274344551	175.0	0.2222222222222222	-0.013690496270558003
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	3	268	215	54	16	0.8	permuted_truth_control	5	0.0	0.018518518518518517	0.05555555555555555	0.01942725179276598	157.0	0.3148148148148148	0.02639741772085849
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	3	268	215	54	16	0.8	permuted_truth_control	6	0.0	0.018518518518518517	0.05555555555555555	0.018324225417468337	164.5	0.3333333333333333	0.005016211555095662
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	3	268	215	54	16	0.8	permuted_truth_control	7	0.0	0.018518518518518517	0.037037037037037035	0.016723625669779543	187.0	0.16666666666666666	-0.033821251399026024
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	3	268	215	54	16	0.8	permuted_truth_control	8	0.0	0.018518518518518517	0.018518518518518517	0.0194087893803299	140.5	0.37037037037037035	0.01687509235374524
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	3	268	215	54	16	0.8	permuted_truth_control	9	0.0	0.018518518518518517	0.037037037037037035	0.027262964000703147	138.5	0.4074074074074074	0.06729416717973193
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	4	265	212	57	16	0.8	oracle_truth	0	0.07017543859649122	0.14035087719298245	0.15789473684210525	0.11040006277923267	105.0	0.40350877192982454	0.1660676638892185
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	4	265	212	57	16	0.8	permuted_truth_control	0	0.017543859649122806	0.017543859649122806	0.017543859649122806	0.027449727382430286	132.0	0.17543859649122806	0.003331787454061363
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	4	265	212	57	16	0.8	permuted_truth_control	1	0.017543859649122806	0.05263157894736842	0.05263157894736842	0.04206924877955187	170.0	0.24561403508771928	0.029641193698966416
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	4	265	212	57	16	0.8	permuted_truth_control	2	0.0	0.0	0.017543859649122806	0.009283790475320448	176.0	0.22807017543859648	-0.042203052525378815
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	4	265	212	57	16	0.8	permuted_truth_control	3	0.0	0.0	0.017543859649122806	0.013958225846333836	162.0	0.15789473684210525	0.002975218386499145
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	4	265	212	57	16	0.8	permuted_truth_control	4	0.0	0.017543859649122806	0.017543859649122806	0.017031028367499083	200.0	0.21052631578947367	-0.07712593656259781
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	4	265	212	57	16	0.8	permuted_truth_control	5	0.0	0.0	0.0	0.012368451301330602	139.0	0.19298245614035087	0.012273934400614497
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	4	265	212	57	16	0.8	permuted_truth_control	6	0.0	0.03508771929824561	0.05263157894736842	0.02571736164864797	172.0	0.21052631578947367	-0.008643634248401103
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	4	265	212	57	16	0.8	permuted_truth_control	7	0.0	0.0	0.0	0.00915085226577382	162.0	0.22807017543859648	-0.06313514772030855
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	4	265	212	57	16	0.8	permuted_truth_control	8	0.0	0.017543859649122806	0.017543859649122806	0.01923018032573651	121.0	0.17543859649122806	0.054220356733167635
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED	HER2ST::G	forward	4	265	212	57	16	0.8	permuted_truth_control	9	0.0	0.017543859649122806	0.017543859649122806	0.0183377570139308	139.0	0.17543859649122806	0.0281634450665264
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	0	253	203	69	16	0.8	oracle_truth	0	0.0	0.014492753623188406	0.10144927536231885	0.028585751258137126	75.0	0.6956521739130435	0.26812961656905865
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	0	253	203	69	16	0.8	permuted_truth_control	0	0.0	0.028985507246376812	0.043478260869565216	0.01502395797604208	215.0	0.17391304347826086	-0.016268932836297687
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	0	253	203	69	16	0.8	permuted_truth_control	1	0.0	0.014492753623188406	0.014492753623188406	0.013859637923505926	278.0	0.10144927536231885	-0.13488621471456733
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	0	253	203	69	16	0.8	permuted_truth_control	2	0.0	0.0	0.014492753623188406	0.007154210382397278	264.0	0.15942028985507245	-0.10507287802084518
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	0	253	203	69	16	0.8	permuted_truth_control	3	0.0	0.0	0.0	0.010033846268743983	190.0	0.4492753623188406	0.004686814928068042
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	0	253	203	69	16	0.8	permuted_truth_control	4	0.0	0.0	0.0	0.01194029725250087	182.0	0.30434782608695654	0.029194887534536345
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	0	253	203	69	16	0.8	permuted_truth_control	5	0.0	0.0	0.014492753623188406	0.00878209404999266	237.0	0.2318840579710145	-0.0386350132612421
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	0	253	203	69	16	0.8	permuted_truth_control	6	0.014492753623188406	0.028985507246376812	0.028985507246376812	0.03374928048299363	175.0	0.43478260869565216	0.06956335410614377
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	0	253	203	69	16	0.8	permuted_truth_control	7	0.0	0.0	0.014492753623188406	0.010256301689707975	241.0	0.18840579710144928	-0.0764837077253707
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	0	253	203	69	16	0.8	permuted_truth_control	8	0.0	0.0	0.0	0.00729942740848332	223.0	0.2753623188405797	-0.04475071900655982
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	0	253	203	69	16	0.8	permuted_truth_control	9	0.0	0.0	0.0	0.007655857588741237	232.0	0.36231884057971014	-0.06520087529013827
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	1	265	212	57	16	0.8	oracle_truth	0	0.0	0.017543859649122806	0.05263157894736842	0.023180949239645587	128.0	0.45614035087719296	0.14126823697265115
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	1	265	212	57	16	0.8	permuted_truth_control	0	0.0	0.017543859649122806	0.017543859649122806	0.015699932347806617	218.0	0.21052631578947367	-0.02776363890166631
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	1	265	212	57	16	0.8	permuted_truth_control	1	0.0	0.0	0.017543859649122806	0.010769474929454518	207.0	0.24561403508771928	-0.008274383791133674
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	1	265	212	57	16	0.8	permuted_truth_control	2	0.0	0.0	0.0	0.009697406591684202	234.0	0.21052631578947367	-0.05024368726079997
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	1	265	212	57	16	0.8	permuted_truth_control	3	0.0	0.0	0.0	0.0074566730375024435	190.0	0.15789473684210525	-0.024293999057004755
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	1	265	212	57	16	0.8	permuted_truth_control	4	0.0	0.017543859649122806	0.03508771929824561	0.019104903493298662	198.0	0.2982456140350877	0.012897861013139372
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	1	265	212	57	16	0.8	permuted_truth_control	5	0.0	0.017543859649122806	0.017543859649122806	0.013329228958350361	222.0	0.40350877192982454	-0.010447900194619055
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	1	265	212	57	16	0.8	permuted_truth_control	6	0.0	0.0	0.0	0.010114699270021498	202.0	0.2807017543859649	0.012762904161827392
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	1	265	212	57	16	0.8	permuted_truth_control	7	0.0	0.017543859649122806	0.017543859649122806	0.020886080004092287	125.0	0.2631578947368421	0.13223160722777413
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	1	265	212	57	16	0.8	permuted_truth_control	8	0.0	0.0	0.017543859649122806	0.011895631085617388	210.0	0.22807017543859648	-0.023214029721485868
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	1	265	212	57	16	0.8	permuted_truth_control	9	0.0	0.0	0.03508771929824561	0.014098084338438037	217.0	0.19298245614035087	-0.00559930090047659
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	2	261	209	61	16	0.8	oracle_truth	0	0.0	0.04918032786885246	0.09836065573770492	0.03041209280275457	116.0	0.21311475409836064	0.1451321481240251
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	2	261	209	61	16	0.8	permuted_truth_control	0	0.01639344262295082	0.03278688524590164	0.04918032786885246	0.03306893432009334	179.0	0.21311475409836064	0.07571201516742573
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	2	261	209	61	16	0.8	permuted_truth_control	1	0.0	0.0	0.03278688524590164	0.01576166060334526	158.0	0.29508196721311475	0.08366963757093958
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	2	261	209	61	16	0.8	permuted_truth_control	2	0.0	0.03278688524590164	0.06557377049180328	0.021894955625023513	185.0	0.13114754098360656	0.032956468315782236
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	2	261	209	61	16	0.8	permuted_truth_control	3	0.0	0.01639344262295082	0.01639344262295082	0.00983135192258668	222.0	0.13114754098360656	-0.04501106346365457
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	2	261	209	61	16	0.8	permuted_truth_control	4	0.01639344262295082	0.01639344262295082	0.03278688524590164	0.029620546185033406	171.0	0.22950819672131148	0.0723255980587114
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	2	261	209	61	16	0.8	permuted_truth_control	5	0.0	0.03278688524590164	0.03278688524590164	0.01566658683840214	207.0	0.19672131147540983	-0.03606606576603077
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	2	261	209	61	16	0.8	permuted_truth_control	6	0.0	0.0	0.01639344262295082	0.011125592741129463	218.0	0.11475409836065574	0.0048467039112774085
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	2	261	209	61	16	0.8	permuted_truth_control	7	0.0	0.0	0.03278688524590164	0.014179409329824125	176.0	0.2459016393442623	0.0028030108818592665
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	2	261	209	61	16	0.8	permuted_truth_control	8	0.0	0.0	0.0	0.008447130735103775	215.0	0.21311475409836064	-0.05319193497004637
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	2	261	209	61	16	0.8	permuted_truth_control	9	0.0	0.0	0.0	0.008972699239357972	215.0	0.14754098360655737	-0.02155437117507833
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	3	258	207	64	16	0.8	oracle_truth	0	0.0	0.0	0.03125	0.01339459349911509	158.0	0.390625	0.054313674998535184
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	3	258	207	64	16	0.8	permuted_truth_control	0	0.0	0.0	0.015625	0.010520660135165593	230.5	0.234375	-0.04292022533718663
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	3	258	207	64	16	0.8	permuted_truth_control	1	0.0	0.0	0.015625	0.011560110952687296	179.0	0.25	-0.010657508952864107
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	3	258	207	64	16	0.8	permuted_truth_control	2	0.0	0.015625	0.046875	0.018296123195149495	172.5	0.15625	0.02462353405251453
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	3	258	207	64	16	0.8	permuted_truth_control	3	0.0	0.015625	0.015625	0.009780159172327118	207.0	0.171875	-0.02717230636497241
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	3	258	207	64	16	0.8	permuted_truth_control	4	0.015625	0.015625	0.03125	0.029060342561575893	177.0	0.265625	0.053632977060822956
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	3	258	207	64	16	0.8	permuted_truth_control	5	0.0	0.03125	0.03125	0.019973937260120762	225.5	0.265625	-0.03191328423609222
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	3	258	207	64	16	0.8	permuted_truth_control	6	0.0	0.015625	0.015625	0.019500498986059503	147.0	0.34375	0.06986641198615792
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	3	258	207	64	16	0.8	permuted_truth_control	7	0.0	0.03125	0.03125	0.024270724213950035	194.5	0.203125	0.012481566784387946
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	3	258	207	64	16	0.8	permuted_truth_control	8	0.0	0.0	0.0	0.009193759099186492	227.5	0.234375	-0.026672826942874282
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	3	258	207	64	16	0.8	permuted_truth_control	9	0.0	0.015625	0.015625	0.015212283729654268	196.5	0.234375	-0.036623850032692806
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	4	251	201	71	16	0.8	oracle_truth	0	0.014084507042253521	0.028169014084507043	0.056338028169014086	0.033394014755257856	142.0	0.36619718309859156	0.12460587735676268
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	4	251	201	71	16	0.8	permuted_truth_control	0	0.0	0.014084507042253521	0.014084507042253521	0.010926504813742502	203.0	0.23943661971830985	0.0009262540082374682
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	4	251	201	71	16	0.8	permuted_truth_control	1	0.014084507042253521	0.04225352112676056	0.04225352112676056	0.029409554097780555	235.0	0.22535211267605634	-0.024590183913588262
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	4	251	201	71	16	0.8	permuted_truth_control	2	0.0	0.0	0.014084507042253521	0.008490970894374832	278.0	0.2112676056338028	-0.08733958270215335
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	4	251	201	71	16	0.8	permuted_truth_control	3	0.0	0.014084507042253521	0.028169014084507043	0.015524714939501881	164.0	0.2676056338028169	0.03348295201754166
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	4	251	201	71	16	0.8	permuted_truth_control	4	0.0	0.0	0.0	0.008476234046700833	237.0	0.14084507042253522	-0.05788067484380827
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	4	251	201	71	16	0.8	permuted_truth_control	5	0.014084507042253521	0.028169014084507043	0.028169014084507043	0.025213757031351102	234.0	0.2676056338028169	-0.05614336023452236
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	4	251	201	71	16	0.8	permuted_truth_control	6	0.0	0.04225352112676056	0.11267605633802817	0.033150141456799544	175.0	0.29577464788732394	0.040771461880072773
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	4	251	201	71	16	0.8	permuted_truth_control	7	0.0	0.0	0.014084507042253521	0.009451275791195736	236.0	0.18309859154929578	-0.05736524064531767
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	4	251	201	71	16	0.8	permuted_truth_control	8	0.0	0.0	0.0	0.00893720291658773	236.0	0.28169014084507044	-0.034786078830562485
HER2ST_manual_controlled	HER2ST_G2_CONTROLLED__reverse	HER2ST::G	reverse	4	251	201	71	16	0.8	permuted_truth_control	9	0.0	0.028169014084507043	0.028169014084507043	0.017003084527832266	199.0	0.2676056338028169	0.018045201381011053
HER2ST_manual_controlled	HER2ST_H1_CONTROLLED	HER2ST::H	forward	0	343	275	81	16	0.8	oracle_truth	0	0.0	0.012345679012345678	0.04938271604938271	0.02467215801467741	157.0	0.30864197530864196	0.1225951494506758
HER2ST_manual_controlled	HER2ST_H1_CONTROLLED	HER2ST::H	forward	0	343	275	81	16	0.8	permuted_truth_control	0	0.0	0.012345679012345678	0.012345679012345678	0.013207128700384017	211.0	0.16049382716049382	-0.012495053901326715
HER2ST_manual_controlled	HER2ST_H1_CONTROLLED	HER2ST::H	forward	0	343	275	81	16	0.8	permuted_truth_control	1	0.0	0.0	0.012345679012345678	0.01104776573949483	225.0	0.1111111111111111	-0.014382735651185944
HER2ST_manual_controlled	HER2ST_H1_CONTROLLED	HER2ST::H	forward	0	343	275	81	16	0.8	permuted_truth_control	2	0.0	0.012345679012345678	0.024691358024691357	0.013009275006432479	236.0	0.14814814814814814	-0.02406084107118607
HER2ST_manual_controlled	HER2ST_H1_CONTROLLED	HER2ST::H	forward	0	343	275	81	16	0.8	permuted_truth_control	3	0.0	0.037037037037037035	0.04938271604938271	0.02185857413200907	213.0	0.12345679012345678	-0.003481092192813641
